acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
0.4148928552865982,0.3220854601152538,10.838808461136718,4030.7086828303622,413.909676744173,35500.0,0,0.22,-0.39,0.5306,0.6703571677207947,0.5654410002800687,5.688607699972642,2100.4446681486984,5.688607699972642,105000,,,,,,,,,,0.5548,0.4854877379963642,11.831343579486129,3,0.005,0.1,0.0001,_all
0.5356071263551712,0.4291543121440807,7.226360540282485,3214.7657004929733,328.70293058957975,21000.0,0,0.35,-0.1,0.3693,0.6464285850524902,0.5600206442886786,4.288447224329876,1958.5450018695387,4.288447224329876,15000,,,,,,,,,,0.5308,0.4682546055153908,8.510970933115194,4,0.005,0.1,0.0001,_all
0.649607139825821,0.5586038053106274,11.78480945906034,2294.7383860168534,241.25864806074577,18500.0,0,0.46,-0.54,0.3425,0.8539285659790039,0.8461316630858249,3.935113581439881,916.6957894337128,3.935113581439881,15000,,,,,,,,,,0.8105,0.8094013933671471,7.979477932687377,5,0.005,0.1,0.0001,_all
0.7392857134342193,0.6466483516483518,5.41941379428885,1687.6427538419025,174.1836891784791,16500.0,2,0.49,-0.14,0.2752,0.8682143092155457,0.8342265355374929,3.2257401222910795,709.9345676186722,3.2257401222910795,15000,0.55,0.07,0.2659,0.8842856884002686,0.8562632491210899,3.1378645188059147,695.0992819035539,3.1378645188059147,15000.0,0.759,0.72947503808152,6.607510889495794,6,0.005,0.1,0.0001,_all
0.8607142865657806,0.8199600586792041,4.224254037337225,906.0573604225574,94.82999007959296,15500.0,6,0.55,-0.09,0.2589,0.8996428847312927,0.8494921948014916,3.0485571252929584,574.7148685846264,3.0485571252929584,15000,0.63,-0.75,0.2514,0.9085714221000672,0.8829768633491597,2.9817526245174895,554.2880503513246,2.9817526245174895,15000.0,0.7811,0.7244390051401145,6.415887245492992,7,0.005,0.1,0.0001,_all
0.95,0.9259090909090908,3.743729033148022,331.85220192487037,36.92894922563506,15500.0,4,0.5,-0.76,0.2394,0.9382143020629884,0.9292050944160964,2.8314889811280057,471.0866590893899,2.8314889811280057,15000,0.38,-0.68,0.2566,0.9307143092155457,0.9178295664615012,2.9870838300825504,462.1554628363452,2.9870838300825504,15000.0,0.8563,0.824276375887173,5.952163262621041,8,0.005,0.1,0.0001,_all
0.992857140302658,0.9875,2.9760313524586177,52.90204692137763,8.266236044596383,17000.0,1,0.54,-0.76,0.2355,0.9442856907844543,0.9313144892428684,2.7869856019771833,346.5170922551449,2.7869856019771833,15000,0.53,-0.76,0.2372,0.947857141494751,0.9373825669309528,2.8001171272675034,347.1188665215651,2.8001171272675034,15000.0,0.8076,0.7635288715348131,5.900161002568553,9,0.005,0.1,0.0001,_all
0.9820714294910431,0.9740832634831671,3.055717432458853,122.36488737761711,15.292206170220563,26500.0,2,0.42,-0.72,0.2581,0.989642858505249,0.9882702095195995,2.8183914980023954,142.09070882159892,2.8183914980023954,15000,0.46,-0.81,0.2286,0.9900000095367432,0.9896898033025868,2.699026763110187,127.04169375317849,2.699026763110187,20000.0,0.8268,0.7933353304614321,6.3485826372002,10,0.005,0.1,0.0001,_all
0.9785714268684387,0.9733333333333334,2.9296630170001046,142.97005941086903,17.22666895808701,19500.0,2,0.5,-0.71,0.227,0.9864285588264465,0.9843044560257195,2.682188621773608,125.10875158344639,2.682188621773608,15000,0.61,-0.82,0.2244,0.983214259147644,0.9803776508859399,2.6501858716635045,135.8971826196489,2.6501858716635045,15000.0,0.8369,0.812637131598921,5.7445336497857316,11,0.005,0.1,0.0001,_all
