	0	1	2	3	4	5	6	7	8	9
23000			[2.3079631465421495, 2.10530799637392, 2.0265515016822935, 1.0, 0.0]	[2.3172758053158495, 2.1157731810994327, 2.015026242164168, 1.0, 0.0]	[2.316785257510902, 2.114808097786413, 2.019771597244885, 1.0, 0.0]	[2.317080218670476, 2.1155806813852327, 2.0149953728524332, 1.0, 0.0]	[2.316656440103118, 2.114941002612577, 2.0171543749054104, 1.0, 0.0]	[2.316962059973102, 2.1151338455532445, 2.0182821441985723, 1.0, 0.0]	[2.318671497466376, 2.117493404592385, 2.0117809287399058, 1.0, 0.0]	[2.3170261753756076, 2.1151877411586035, 2.01838434217004, 1.0, 0.0]
24000			[2.3078984379966143, 2.1049336238799405, 2.0296481411667395, 1.0, 0.0]	[2.3172286555136417, 2.115696857988988, 2.015317975246537, 1.0, 0.0]	[2.3167850644466075, 2.114809273193686, 2.019757912529214, 1.0, 0.0]	[2.317116054247123, 2.1154957516157817, 2.0162030263134127, 1.0, 0.0]	[2.316638591536702, 2.1149235705984166, 2.017150209382856, 1.0, 0.0]	[2.3169600702199107, 2.115105464034241, 2.018546061856697, 1.0, 0.0]	[2.318608241429852, 2.117441676593253, 2.01166564836599, 1.0, 0.0]	[2.3170155451102676, 2.1151533208109337, 2.018622242993342, 1.0, 0.0]
25000			[2.3077617805265533, 2.1045614614053343, 2.0320031912121888, 1.0, 0.0]	[2.3172048997961925, 2.1156321747921565, 2.01572725004036, 1.0, 0.0]	[2.3168031268486167, 2.114804194775411, 2.0199893207320585, 1.0, 0.0]	[2.3170620781353706, 2.115450780148994, 2.0161129798637685, 1.0, 0.0]	[2.316628553478573, 2.1149109594058824, 2.0171759407269034, 1.0, 0.0]	[2.3169228614260162, 2.1150800117886233, 2.0184284963739314, 1.0, 0.0]	[2.3185995318398223, 2.117400942612923, 2.0119858922689895, 1.0, 0.0]	[2.317016061161539, 2.1151000386786727, 2.0191602248286635, 1.0, 0.0]
26000			[2.307612105547155, 2.1042574268924326, 2.0335467865472237, 1.0, 0.0]	[2.3171978139876583, 2.1155785252691066, 2.0161928871855155, 1.0, 0.0]		[2.3170238898462387, 2.115413692646194, 2.01610197200045, 1.0, 0.0]	[2.3168504486939794, 2.1148040055469295, 2.0204644314704967, 1.0, 0.0]	[2.3169244320281734, 2.115072309748853, 2.018521222793208, 1.0, 0.0]	[2.318592564371413, 2.1173532782044084, 2.012392861670043, 1.0, 0.0]	[2.3169826031612146, 2.1150778716787633, 2.019047314824513, 1.0, 0.0]
27000			[2.3075281610573835, 2.103975287861477, 2.0355287319590643, 1.0, 0.0]	[2.3171821922433415, 2.115550070106314, 2.0163212213702746, 1.0, 0.0]		[2.3170161281428068, 2.115387560395536, 2.0162856774727103, 1.0, 0.0]	[2.316845886072582, 2.114788068719508, 2.020578173530737, 1.0, 0.0]	[2.3169120079177454, 2.1150686038492954, 2.0184340406845, 1.0, 0.0]	[2.318552039591066, 2.1173246064832085, 2.012274331078573, 1.0, 0.0]	[2.316977785909869, 2.1150449736711683, 2.0193281223870034, 1.0, 0.0]
28000			[2.3096014819530706, 2.101498646989197, 2.081028349638734, 1.0, 0.0]	[2.317142574327234, 2.1155240126029744, 2.0161856172425927, 1.0, 0.0]		[2.3170638519801723, 2.115342518827943, 2.0172133315222953, 1.0, 0.0]	[2.31683510740766, 2.114781649002709, 2.0205345840495057, 1.0, 0.0]	[2.316896286344211, 2.115058775977824, 2.018375103663867, 1.0, 0.0]	[2.3185724780049197, 2.1172516193942807, 2.013208586106391, 1.0, 0.0]	[2.3169577503635543, 2.115028644096653, 2.019291062669014, 1.0, 0.0]
29000			[2.30874068282813, 2.10116180328227, 2.075788795458598, 1.0, 0.0]	[2.317144454822327, 2.115487055472906, 2.016573993494206, 1.0, 0.0]		[2.317053072102723, 2.1153067007126674, 2.0174637139005567, 1.0, 0.0]	[2.3168331758803418, 2.114779486060189, 2.02053689820153, 1.0, 0.0]	[2.316905725067376, 2.115054409027099, 2.0185131604027697, 1.0, 0.0]	[2.3185969920975773, 2.117206637587193, 2.013903545103841, 1.0, 0.0]	[2.3169582007966674, 2.1149811675754435, 2.019770332212239, 1.0, 0.0]
30000			[2.3083980588931627, 2.10094567746213, 2.0745238143103286, 1.0, 0.0]	[2.317127171089672, 2.1154619979265843, 2.016651731630876, 1.0, 0.0]		[2.317038575655173, 2.1152814447478523, 2.0175713090732073, 1.0, 0.0]	[2.3168346633697676, 2.1147791153007405, 2.02055548069027, 1.0, 0.0]	[2.316916654702424, 2.1150360467503715, 2.018806079520521, 1.0, 0.0]	[2.318570342751734, 2.117165241473812, 2.0140510127792197, 1.0, 0.0]	[2.316928940697769, 2.11496917880864, 2.0195976188912885, 1.0, 0.0]
31000			[2.308236505718972, 2.1007934842923945, 2.0744302142657762, 1.0, 0.0]	[2.31712535292677, 2.115436569602311, 2.0168878332445885, 1.0, 0.0]		[2.3170191212551363, 2.115254855079689, 2.0176426617544725, 1.0, 0.0]		[2.3169089867396573, 2.115024886951207, 2.018840997884502, 1.0, 0.0]	[2.3185396987049254, 2.1171421961292647, 2.0139750257566087, 1.0, 0.0]	[2.3169141334144627, 2.1149460101258684, 2.019681232885945, 1.0, 0.0]
32000			[2.308184394550149, 2.100621912964137, 2.075624815860116, 1.0, 0.0]	[2.317138646850508, 2.1153987361383275, 2.017399107121808, 1.0, 0.0]		[2.3170369193318825, 2.115216592677569, 2.018203266543133, 1.0, 0.0]		[2.316923373246074, 2.1150058277725248, 2.0191754547354943, 1.0, 0.0]	[2.3185208184553083, 2.117130075038649, 2.013907434166595, 1.0, 0.0]	[2.3169099101072326, 2.114938524512576, 2.019713855946565, 1.0, 0.0]
33000			[2.308285288984956, 2.1004232150713635, 2.0786207391359275, 1.0, 0.0]	[2.3171397385143804, 2.115369835812687, 2.0176990270169357, 1.0, 0.0]		[2.3170371983977054, 2.1151727748467453, 2.0186442355096004, 1.0, 0.0]		[2.316909589009268, 2.1150013731474826, 2.0190821586178522, 1.0, 0.0]	[2.3185113624591187, 2.1171215038396016, 2.01389858619517, 1.0, 0.0]	[2.3169199185785563, 2.114921802362233, 2.0199811621632344, 1.0, 0.0]
34000			[2.308750920220713, 2.1002143516900986, 2.0853656853061437, 1.0, 0.0]	[2.317128568092166, 2.115351081265113, 2.017774868270531, 1.0, 0.0]		[2.317038027365409, 2.1151410699739563, 2.0189695739145272, 1.0, 0.0]		[2.3169169078709597, 2.1149986111477337, 2.019182967232262, 1.0, 0.0]	[2.3185150792957376, 2.117116104687156, 2.013989746085816, 1.0, 0.0]	[2.3169222709065767, 2.1149035111758665, 2.0201875973071, 1.0, 0.0]
35000			[2.3085273581456742, 2.099947033962288, 2.0858032418338652, 1.0, 0.0]	[2.317122076658288, 2.115334430481844, 2.0178764617644402, 1.0, 0.0]		[2.3170077798170565, 2.115122023682927, 2.018857561341292, 1.0, 0.0]		[2.3169316198089023, 2.1149884711438807, 2.0194314866502143, 1.0, 0.0]	[2.318528478447136, 2.117089218865595, 2.0143925958154103, 1.0, 0.0]	[2.316914646929697, 2.114893904018927, 2.0202074291076997, 1.0, 0.0]
36000			[2.308394734855341, 2.0996636733286387, 2.0873106152670213, 1.0, 0.0]	[2.317135165682247, 2.115312626021996, 2.0182253966025123, 1.0, 0.0]		[2.316999168187306, 2.1151088965843523, 2.018902716029538, 1.0, 0.0]		[2.3169428085874313, 2.114977803795467, 2.019650047919642, 1.0, 0.0]	[2.318509546284713, 2.117075539239701, 2.0143400704501193, 1.0, 0.0]	[2.316918063246432, 2.1148815346544847, 2.020365285919471, 1.0, 0.0]
37000			[2.308516986992889, 2.09925608498478, 2.0926090200810914, 1.0, 0.0]	[2.317126178330808, 2.115296320453449, 2.0182985787735905, 1.0, 0.0]		[2.317026127336767, 2.115048048341111, 2.019780789956562, 1.0, 0.0]		[2.3169668353882247, 2.1149240612607283, 2.0204277412749656, 1.0, 0.0]	[2.318504550350326, 2.1170650320785054, 2.0143951827182054, 1.0, 0.0]	[2.3168991863619794, 2.1148583992827015, 2.0204078707927784, 1.0, 0.0]
38000			[2.3084246895446743, 2.0990630186613206, 2.093616708833537, 1.0, 0.0]	[2.3171238094265947, 2.1152773420520425, 2.0184646737455227, 1.0, 0.0]		[2.3169946056825075, 2.115022622569596, 2.019719831129113, 1.0, 0.0]		[2.3169483183245623, 2.1149012152134503, 2.020471031111122, 1.0, 0.0]	[2.3185041345808868, 2.117058723863709, 2.014454107171777, 1.0, 0.0]	[2.3168917079468474, 2.114846714543185, 2.020449934036622, 1.0, 0.0]
39000			[2.308386067263423, 2.0988930852175036, 2.0949298204591904, 1.0, 0.0]	[2.317102553471493, 2.1152561884969674, 2.0184636497452537, 1.0, 0.0]		[2.3169930630240962, 2.115006951700525, 2.0198611132357103, 1.0, 0.0]		[2.3169229395163784, 2.114885115856438, 2.020378236599405, 1.0, 0.0]	[2.318512747021179, 2.1170484178265916, 2.014643291945872, 1.0, 0.0]	[2.31688995274168, 2.1148426843201724, 2.0204726842150773, 1.0, 0.0]
40000			[2.308748721784861, 2.098674969481643, 2.100737523032181, 1.0, 0.0]	[2.317106096952128, 2.1152403801635673, 2.0186571678856087, 1.0, 0.0]		[2.316983145494017, 2.1149912725236333, 2.019918729703834, 1.0, 0.0]		[2.316922905070377, 2.114869612567062, 2.020532925033148, 1.0, 0.0]	[2.318524224488768, 2.117004306701803, 2.015199177869647, 1.0, 0.0]	[2.3168907351637067, 2.1148358822702344, 2.0205485289347234, 1.0, 0.0]
41000			[2.3087300364251315, 2.098383759768371, 2.1034627665676062, 1.0, 0.0]	[2.31710638462984, 2.115218135640298, 2.018882489895418, 1.0, 0.0]		[2.3169724885796197, 2.1149812718863417, 2.019912166932782, 1.0, 0.0]		[2.3169164885163784, 2.11485930705602, 2.0205718146035805, 1.0, 0.0]	[2.3185008603248902, 2.116994057348344, 2.0150680297654615, 1.0, 0.0]	[2.31688822926706, 2.1148296915062663, 2.020585377607939, 1.0, 0.0]
42000			[2.308660145429759, 2.0982306300282882, 2.1042951540147086, 1.0, 0.0]	[2.317109512981795, 2.115195750945404, 2.019137620363909, 1.0, 0.0]		[2.316969402243737, 2.1149683928294536, 2.0200100941428314, 1.0, 0.0]		[2.316912081269841, 2.1148546090700315, 2.020574721998096, 1.0, 0.0]	[2.3184913416932917, 2.1169893687938988, 2.0150197289939316, 1.0, 0.0]	[2.3168902085453946, 2.1148244800546845, 2.0206572849070996, 1.0, 0.0]
43000			[2.308632964660634, 2.0981141191162744, 2.1051884554435936, 1.0, 0.0]	[2.3171009679889285, 2.115182472541583, 2.019184954473455, 1.0, 0.0]		[2.316974411056818, 2.1149468615552864, 2.0202754950153174, 1.0, 0.0]		[2.316913469372871, 2.1148527288755985, 2.020607404972721, 1.0, 0.0]	[2.3184927826160973, 2.1169848983854163, 2.0150788423068096, 1.0, 0.0]	[2.316888978982814, 2.114818720417927, 2.0207025856488676, 1.0, 0.0]
44000			[2.3090823841946118, 2.097767198071574, 2.1131518612303797, 1.0, 0.0]	[2.317104719211667, 2.115156239610168, 2.019484796014992, 1.0, 0.0]		[2.316971156132564, 2.114932664032373, 2.0203849210019085, 1.0, 0.0]		[2.3169076620127758, 2.1148511285443763, 2.0205653346839925, 1.0, 0.0]	[2.318491605700092, 2.1169729722362485, 2.015186334638436, 1.0, 0.0]	[2.316877443510447, 2.1148071483190405, 2.0207029519140653, 1.0, 0.0]
45000			[2.3089610984045628, 2.097613831200533, 2.1134726720403005, 1.0, 0.0]	[2.317091571426639, 2.1151465745904146, 2.019449968362245, 1.0, 0.0]		[2.3169674990048077, 2.1149216133748494, 2.020458856299584, 1.0, 0.0]		[2.316910037611328, 2.114847507886966, 2.0206252972436207, 1.0, 0.0]	[2.318522040254189, 2.1169432174057894, 2.0157882284839967, 1.0, 0.0]	[2.316872823639283, 2.1148006462186326, 2.0207217742065025, 1.0, 0.0]
46000			[2.3088925402853597, 2.0975264800223377, 2.113660602630223, 1.0, 0.0]	[2.3170799680401237, 2.1151389870954223, 2.0194098094470143, 1.0, 0.0]		[2.316944460876389, 2.114903953155187, 2.0204050772120152, 1.0, 0.0]		[2.316921783868786, 2.114837408403371, 2.02084375465415, 1.0, 0.0]	[2.31851241616584, 2.1169079519139644, 2.0160446425187555, 1.0, 0.0]	[2.3168737927150866, 2.114794996547936, 2.020787961671505, 1.0, 0.0]
47000			[2.3088546165631856, 2.0974418053405657, 2.114128112226198, 1.0, 0.0]	[2.3170745001892312, 2.115132006215992, 2.0194249397323887, 1.0, 0.0]		[2.316941207177427, 2.1148983448175973, 2.0204286235982996, 1.0, 0.0]		[2.316907138697733, 2.1148298473976306, 2.0207729130010215, 1.0, 0.0]	[2.3184918727823423, 2.116894691461608, 2.0159718132073454, 1.0, 0.0]	[2.3168763866476905, 2.1147857879305616, 2.020905987171287, 1.0, 0.0]
48000			[2.3088387799018513, 2.097368132324825, 2.1147064757702583, 1.0, 0.0]	[2.317077298413658, 2.1151253092329916, 2.0195198918066657, 1.0, 0.0]		[2.3169400408978422, 2.114893280754834, 2.0204676014300844, 1.0, 0.0]		[2.3169032529272635, 2.114828563333751, 2.020746895935127, 1.0, 0.0]	[2.318486159735355, 2.1168880813188, 2.015980784165551, 1.0, 0.0]	[2.316876109081544, 2.1147737575955543, 2.021023514859897, 1.0, 0.0]
49000			[2.3089041215151647, 2.0972541993277254, 2.1164992218743928, 1.0, 0.0]	[2.317081341923209, 2.1151121849725834, 2.0196915695062536, 1.0, 0.0]		[2.316925726298837, 2.1148854871360983, 2.020402391627387, 1.0, 0.0]		[2.3168887371124107, 2.114813880716916, 2.020748563954944, 1.0, 0.0]	[2.318476249410193, 2.1168833907919464, 2.0159285861824663, 1.0, 0.0]	[2.3168695325513617, 2.114769555928477, 2.0209997662288486, 1.0, 0.0]
50000			[2.3088930872874647, 2.0971684753016873, 2.117246119857776, 1.0, 0.0]	[2.31708129969752, 2.115102245801829, 2.0197905389569093, 1.0, 0.0]		[2.316927019986185, 2.114870977866691, 2.0205604211949373, 1.0, 0.0]		[2.316893809067561, 2.1148081976236806, 2.020856114438801, 1.0, 0.0]	[2.318494727440533, 2.1168708021700455, 2.0162392527048723, 1.0, 0.0]	[2.316866293785006, 2.114766258110505, 2.0210003567450148, 1.0, 0.0]
51000			[2.308924840574498, 2.097107939267103, 2.118169013073954, 1.0, 0.0]	[2.317080567624035, 2.1150978734271457, 2.019826941968894, 1.0, 0.0]		[2.316921288422846, 2.114866994110985, 2.0205429431186053, 1.0, 0.0]		[2.3168915293442343, 2.1148045699681566, 2.020869593760776, 1.0, 0.0]	[2.3184839823033494, 2.1168442174663356, 2.0163976483701376, 1.0, 0.0]	[2.316866222551552, 2.1147634334056806, 2.021027891458712, 1.0, 0.0]
52000			[2.3089696276564706, 2.0969739303563424, 2.1199569730012815, 1.0, 0.0]	[2.317075523283919, 2.1150916157197157, 2.0198390756420306, 1.0, 0.0]		[2.3169177322594168, 2.1148653296168742, 2.020524026425427, 1.0, 0.0]		[2.3168877741873533, 2.114789850400252, 2.0209792378710127, 1.0, 0.0]	[2.318468372048629, 2.1168309597005988, 2.0163741234803014, 1.0, 0.0]	[2.3168638503096863, 2.1147616183483224, 2.021022319613637, 1.0, 0.0]
53000			[2.3089535605337037, 2.096931033104632, 2.1202252742907177, 1.0, 0.0]	[2.317072450017155, 2.115086875441516, 2.019855745756393, 1.0, 0.0]		[2.316919190549557, 2.1148569702755853, 2.020622202739717, 1.0, 0.0]		[2.31688632063004, 2.114786086303413, 2.0210023432662725, 1.0, 0.0]	[2.318468326737368, 2.1168189382524236, 2.016493884849444, 1.0, 0.0]	[2.316862354080898, 2.1147605080730703, 2.021018460078275, 1.0, 0.0]
54000			[2.3089592293098846, 2.0968942901493004, 2.120649391605844, 1.0, 0.0]	[2.3170670518470695, 2.1150835885058394, 2.0198346334123025, 1.0, 0.0]		[2.3169199075417364, 2.1148530673524366, 2.0206684018929972, 1.0, 0.0]		[2.316885023306123, 2.114782655758509, 2.021023675476136, 1.0, 0.0]	[2.318465192638978, 2.116810264030658, 2.0165492860832, 1.0, 0.0]	[2.316863750586198, 2.114753470198146, 2.02110280388052, 1.0, 0.0]
55000			[2.3089488280150188, 2.0968633150257423, 2.120855129892764, 1.0, 0.0]	[2.3170657160647035, 2.115081159698802, 2.019845563659012, 1.0, 0.0]		[2.3169255773716793, 2.1148475550510266, 2.0207802232065264, 1.0, 0.0]		[2.316884688142215, 2.1147763188867423, 2.021083692554729, 1.0, 0.0]	[2.3184607732375024, 2.1168052812436144, 2.016554919938878, 1.0, 0.0]	[2.316860985212976, 2.114750926554616, 2.0211005865835956, 1.0, 0.0]
56000			[2.3089509099794876, 2.0968367232749165, 2.1211418670457114, 1.0, 0.0]	[2.3170605022852744, 2.1150551597135014, 2.0200534257177285, 1.0, 0.0]		[2.316924479624108, 2.1148420248470616, 2.0208245477704647, 1.0, 0.0]		[2.3168817199859095, 2.114773239935336, 2.0210848005057365, 1.0, 0.0]	[2.318459917382123, 2.1168002196535456, 2.016596977285773, 1.0, 0.0]	[2.316859674988279, 2.1147494288906348, 2.0211024609764436, 1.0, 0.0]
57000			[2.308948069516264, 2.0968155031103235, 2.121325664059402, 1.0, 0.0]	[2.317049380600603, 2.1150467220448075, 2.0200265855579564, 1.0, 0.0]		[2.3169206587593956, 2.1148391427469955, 2.020815160124, 1.0, 0.0]		[2.316883242103386, 2.1147627670612947, 2.0212047504209147, 1.0, 0.0]	[2.3184560096001707, 2.1167977009652015, 2.0165830863496907, 1.0, 0.0]	[2.3168595845334954, 2.114748359714388, 2.0211122481910726, 1.0, 0.0]
58000			[2.3089463385876936, 2.0967969676132565, 2.121493709744371, 1.0, 0.0]	[2.3170428144387714, 2.1150435332204682, 2.019992812183033, 1.0, 0.0]		[2.3169198371769237, 2.1148362455667074, 2.020835916102162, 1.0, 0.0]		[2.3168785252398254, 2.114758964430221, 2.0211956080960425, 1.0, 0.0]	[2.318455255565279, 2.1167947248933534, 2.016605306719255, 1.0, 0.0]	[2.3168664046334686, 2.1147366745001044, 2.0212973013336426, 1.0, 0.0]
59000			[2.308948040549044, 2.0967712196959383, 2.1217682085310603, 1.0, 0.0]	[2.3170396210070203, 2.115041796619532, 2.019978243874883, 1.0, 0.0]		[2.3169178265913435, 2.114834040382276, 2.020837862090678, 1.0, 0.0]		[2.316875817064648, 2.114756437712662, 2.021193793519859, 1.0, 0.0]	[2.3184432772298953, 2.116783048277368, 2.0166022895252693, 1.0, 0.0]	[2.316862695304071, 2.1147226667752825, 2.0214002852878856, 1.0, 0.0]
60000			[2.308947441669563, 2.0967459515095848, 2.1220149015997816, 1.0, 0.0]	[2.3170441398506014, 2.115029919721601, 2.020142201290003, 1.0, 0.0]		[2.3169029091383946, 2.1148229726073473, 2.0207993653104714, 1.0, 0.0]		[2.316875220905279, 2.11475397945587, 2.0212124144940873, 1.0, 0.0]	[2.318442159956422, 2.1167814539510657, 2.0166070600535653, 1.0, 0.0]	[2.3168547531840824, 2.114719681184824, 2.021350719992583, 1.0, 0.0]
61000				[2.3170390180974483, 2.1150157476003466, 2.020232704971015, 1.0, 0.0]		[2.3169031733230687, 2.1148213567762943, 2.0208181654677455, 1.0, 0.0]		[2.316864439575968, 2.1147411306700876, 2.0212330890588044, 1.0, 0.0]	[2.3184438101763694, 2.1167789154959427, 2.016648946804268, 1.0, 0.0]	[2.3168521877314037, 2.114717883904023, 2.0213430382738076, 1.0, 0.0]
62000				[2.317036775300339, 2.115010505503734, 2.0202626979660527, 1.0, 0.0]		[2.3169049498250383, 2.114820158414556, 2.020847914104824, 1.0, 0.0]		[2.316861918401871, 2.114737081822914, 2.0212483657895683, 1.0, 0.0]	[2.31844356841625, 2.1167765157720124, 2.0166705264423763, 1.0, 0.0]	[2.316854063449969, 2.1147167887281992, 2.0213727472177, 1.0, 0.0]
63000				[2.3170329133403693, 2.115006833741193, 2.0202607959917636, 1.0, 0.0]		[2.316905813216065, 2.1148190977338848, 2.0208671548218025, 1.0, 0.0]		[2.316860250904079, 2.114735012385637, 2.0212523851844217, 1.0, 0.0]	[2.3184429036290655, 2.1167741222623224, 2.0166878136674304, 1.0, 0.0]	[2.3168546759543887, 2.1147150617520944, 2.021396142022944, 1.0, 0.0]
64000				[2.317028431570389, 2.115004837342606, 2.0202359422778313, 1.0, 0.0]		[2.3169082485906167, 2.114817046517975, 2.0209120207264166, 1.0, 0.0]		[2.316857508167347, 2.114734451717856, 2.0212305644949113, 1.0, 0.0]	[2.318446571290941, 2.116768225321711, 2.0167834596922987, 1.0, 0.0]	[2.3168547271049147, 2.1147133357765604, 2.021413913283542, 1.0, 0.0]
65000				[2.317025987764579, 2.1150038883652127, 2.020220993993666, 1.0, 0.0]		[2.3169085750154106, 2.1148147218296116, 2.0209385318579907, 1.0, 0.0]		[2.316857828874247, 2.1147342333563004, 2.021235955179468, 1.0, 0.0]	[2.31844445226333, 2.1167646113810217, 2.0167984088230817, 1.0, 0.0]	[2.3168557256829865, 2.1147121690062654, 2.021435566767212, 1.0, 0.0]
66000				[2.3170248819320216, 2.115003351975438, 2.0202152995658356, 1.0, 0.0]		[2.316906505984512, 2.1148127036777864, 2.020938023067257, 1.0, 0.0]		[2.316860099292829, 2.1147332833833667, 2.0212681590946247, 1.0, 0.0]	[2.3184426559683793, 2.1167608130051336, 2.0168184296324583, 1.0, 0.0]	[2.3168579631380375, 2.1147102131032747, 2.02147750034763, 1.0, 0.0]
67000				[2.317024348043367, 2.115002986066924, 2.0202136197644287, 1.0, 0.0]		[2.3169027825344366, 2.1148064853838995, 2.0209629715053725, 1.0, 0.0]		[2.3168588857074948, 2.114732913425722, 2.0212597228177285, 1.0, 0.0]	[2.3184448683327807, 2.116754105824455, 2.01690762508326, 1.0, 0.0]	[2.3168590094722012, 2.11470774614649, 2.021512633257114, 1.0, 0.0]
68000				[2.3170240969637446, 2.11500268533413, 2.0202141162961462, 1.0, 0.0]		[2.3169008432872253, 2.114805162648564, 2.0209568063866126, 1.0, 0.0]		[2.31685802337177, 2.1147328972768396, 2.021251260949304, 1.0, 0.0]	[2.318442305866465, 2.116750799035573, 2.0169150683089208, 1.0, 0.0]	[2.3168578733754117, 2.1147065061396937, 2.021513672357178, 1.0, 0.0]
69000				[2.3170241069509716, 2.115002101965345, 2.0202200498562655, 1.0, 0.0]		[2.316900128361032, 2.1148043894636515, 2.0209573889738066, 1.0, 0.0]		[2.3168576081960155, 2.1147331018444233, 2.0212450635159227, 1.0, 0.0]	[2.318425493650316, 2.116738594575034, 2.0168689907528243, 1.0, 0.0]	[2.3168578293834763, 2.1147056397011, 2.0215218968237636, 1.0, 0.0]
70000				[2.317026034039991, 2.114995033909788, 2.0203100013020325, 1.0, 0.0]		[2.316892571446312, 2.1147980259435775, 2.0209454550273493, 1.0, 0.0]		[2.316857498140234, 2.1147333855418324, 2.021241125984015, 1.0, 0.0]	[2.3184277148315022, 2.116734320369909, 2.016933944615935, 1.0, 0.0]	[2.316857661706817, 2.1147048839493254, 2.0215277775749185, 1.0, 0.0]
71000				[2.317023728435167, 2.114993257282162, 2.020304711530053, 1.0, 0.0]		[2.3168931029577533, 2.1147962828327946, 2.0209682012495853, 1.0, 0.0]		[2.3168575335911785, 2.1147336317596954, 2.0212390183148323, 1.0, 0.0]	[2.31842503191569, 2.116731752898918, 2.0169327901677203, 1.0, 0.0]	[2.3168585544249893, 2.114703754738265, 2.02154799686724, 1.0, 0.0]
72000				[2.317022196188777, 2.1149922197027133, 2.020299764860638, 1.0, 0.0]		[2.316894842462952, 2.1147957630049214, 2.020990794580306, 1.0, 0.0]		[2.316857569283912, 2.1147337076575035, 2.0212386162640863, 1.0, 0.0]	[2.318423325807893, 2.1167302295549053, 2.0169309625298744, 1.0, 0.0]	[2.31686031352856, 2.114701820409605, 2.0215849311895533, 1.0, 0.0]
73000				[2.317022437393941, 2.1149911200542197, 2.020313173397214, 1.0, 0.0]		[2.316895489126295, 2.114794922700012, 2.0210056642628342, 1.0, 0.0]		[2.316856639610691, 2.1147331010237145, 2.0212353858697645, 1.0, 0.0]	[2.3184232850923885, 2.116728820789749, 2.016944643026394, 1.0, 0.0]	[2.316858763725139, 2.1147007174618038, 2.021580462633354, 1.0, 0.0]
74000				[2.317026307133085, 2.1149882194123, 2.020380877207847, 1.0, 0.0]		[2.3168952740175404, 2.114793909892283, 2.021013641252572, 1.0, 0.0]		[2.3168483912870053, 2.1147244430365495, 2.0212394825045594, 1.0, 0.0]	[2.318421157175195, 2.116726877504444, 2.016942796707508, 1.0, 0.0]	[2.316857483033607, 2.114700178222159, 2.0215730481144822, 1.0, 0.0]
75000				[2.317028128812421, 2.11498197613902, 2.0204615267340094, 1.0, 0.0]		[2.3168988381175755, 2.114788058670736, 2.021107794468395, 1.0, 0.0]		[2.316847777126658, 2.1147228958116115, 2.0212488131504642, 1.0, 0.0]	[2.3184134390516498, 2.1167189200158765, 2.0169451903577325, 1.0, 0.0]	[2.316856904073109, 2.1146997855312124, 2.021571185418965, 1.0, 0.0]
76000				[2.317017210722553, 2.114971364598047, 2.0204584612450587, 1.0, 0.0]		[2.3168975748323786, 2.1147838185368637, 2.02113756295515, 1.0, 0.0]			[2.318412905606222, 2.116718056269939, 2.0169484933628303, 1.0, 0.0]	[2.3168568127169413, 2.1146991622100737, 2.021576505068678, 1.0, 0.0]
77000				[2.3170200125308944, 2.114963447495069, 2.0205656503582556, 1.0, 0.0]		[2.3168936797024107, 2.114780985758794, 2.021126939436169, 1.0, 0.0]			[2.3184127533252807, 2.1167173589048907, 2.0169539442039017, 1.0, 0.0]	[2.3168569605109886, 2.1146980193784306, 2.021589411325579, 1.0, 0.0]
78000				[2.3170423877827324, 2.1149231782393634, 2.0211920954336913, 1.0, 0.0]		[2.3168919470338754, 2.114776566850592, 2.021153801832838, 1.0, 0.0]			[2.318413173080512, 2.116716667708237, 2.016965053722754, 1.0, 0.0]	[2.3168546901949143, 2.1146937501180774, 2.0216094007683694, 1.0, 0.0]
79000				[2.31701661362259, 2.1149113854596533, 2.0210522816293643, 1.0, 0.0]		[2.3168898171553334, 2.114775160523173, 2.0211465663216037, 1.0, 0.0]			[2.3184132685505285, 2.1167161271386576, 2.016971414118708, 1.0, 0.0]	[2.316854537061283, 2.114690337057013, 2.021642000042702, 1.0, 0.0]
80000				[2.317003773154209, 2.114906773315149, 2.0209699983905938, 1.0, 0.0]		[2.316888548503937, 2.114774283823692, 2.02114264680245, 1.0, 0.0]			[2.318412791316075, 2.1167158318488286, 2.016969594672463, 1.0, 0.0]	[2.3168573346047223, 2.114685877588487, 2.021714570162353, 1.0, 0.0]
81000				[2.316998120908893, 2.114904478945734, 2.0209364196315898, 1.0, 0.0]		[2.3168879296728204, 2.1147736922411484, 2.021142374316719, 1.0, 0.0]			[2.318412386795801, 2.116715708759085, 2.016966780367162, 1.0, 0.0]	[2.316856185807901, 2.114682912739283, 2.021732730686179, 1.0, 0.0]
82000				[2.3169952424830456, 2.1149031686954105, 2.0209207378763496, 1.0, 0.0]		[2.316887956361277, 2.114773265190237, 2.0211469117104017, 1.0, 0.0]			[2.3184124569173443, 2.1167155853606014, 2.016968715567428, 1.0, 0.0]	[2.3168559805291102, 2.1146807466671653, 2.0217523386194496, 1.0, 0.0]
83000				[2.316994662219279, 2.1149017951447284, 2.0209286707455067, 1.0, 0.0]		[2.316888454255036, 2.114772934768196, 2.021155194868397, 1.0, 0.0]			[2.318414966367386, 2.1167137587519407, 2.0170120761544528, 1.0, 0.0]	[2.3168550703736552, 2.114679032252154, 2.021760381215013, 1.0, 0.0]
