	0	1	2	3	4	5	6	7	8
0	-0.9817928383251469	-0.9852982015843648	1.8983296919585448	2.7188887769896946	4.78465967573304	5.370694469035872	2.6855153288562383	12.196844725247976	-2.2549429611643084
1	9.404207626345315	-13.730479695103982	-5.718727787021588	2.9044294506417843	-12.237928550638502	-5.3160275203343454	-12.259933233692289	-9.800069377596762	-7.221638021279196
2	-0.24811957926757233	-0.5573715559900502	12.546912141225494	1.7879904869669017	-1.5336840107240157	-0.46832232447364436	-0.9883860646439446	-1.2946511609779252	-7.166398561292223
3	-6.249496745767719	8.32173759740239	2.840477918239893	-24.77393951070926	-2.4805163033348845	2.7422326444227103	2.10339906950913	-3.446192319789785	12.694913139728802
4	-0.9168184376380847	10.29095805120153	-0.47491188095176257	9.024410295420775	0.593107536156224	-8.776836228365022	-5.011725425379831	1.1165027137843182	0.9606663657634974
5	-2.1725738132631394	-0.6584750952160024	-7.883282515614194	-2.012279169332769	14.807377929084383	-8.956884710926593	-4.773004479799372	2.0807336326309853	-1.0125231483560337
6	-1.9239084266891784	-1.5602560979521385	-0.49685939253893396	-1.0429009139080765	-1.5870120321286527	0.9604186601758378	14.806127090258846	-0.4581218222853401	2.1234092916189766
7	-2.2142619879888397	-1.68051652208379	-1.680243840231981	15.788414134261606	-0.62435765783183	-0.5597373569290612	-0.23951283995817418	-0.5131871920286385	-0.941580078869714
8	8.832862315511314	2.255640764232234	-0.7316915029805688	-3.3935607330198283	2.713978883170033	0.4948407439626104	4.5866465490357236	1.7670527479231437	2.602792040933652
9	-3.28256708857153	-1.3649384102263413	-0.14765392280118408	-0.7051124890242984	-4.227811252043678	14.751243045044376	-0.7235808503990898	-1.3320161213901387	0.4557486304161438
