	0	1	2	3	4	5	6	7
0	-3.1145537137536077	0.6410540083911134	2.6208241211094423	6.06039176685358	13.583208387576375	5.315436201215006	2.6951210111471684	-0.2841061064446427
1	-5.519736582896898	16.05098956168383	-1.02537765181575	-8.677939829349919	-9.679358682373312	-8.775523725469897	-5.388894306544747	-1.2118967492277863
2	8.09662334719468	9.211524693212299	-0.9498074128018328	-0.5597551321110974	-17.03279226534731	-1.4376036767756093	-2.5194606906458716	2.878423114491563
3	14.291160318332144	-12.430269462478421	-34.03429642202392	5.74544724317852	1.6616189503658318	0.011720444774881555	-3.8842230134729956	2.8852876231975673
4	7.23530874769677	-17.30388422424697	15.620838460844482	-14.24396690956486	6.2413142783245235	-6.003466246846536	1.1589269045039579	2.294260933260644
5	-6.286344261034142	-6.156315410293822	-1.9848925519294325	-9.388498049811924	8.227379182197806	-6.888745654546327	13.017109219240753	-0.730190785713281
6	0.29219764634537165	-1.8090162165135562	-2.805456862945717	4.331312061575592	-2.5232772832593082	14.668684494693858	-1.7040571766748451	-2.07733164477259
7	-6.451946081899436	-1.4121427170803296	22.213357775979354	-1.3509622789836515	-0.7808704899489237	-0.2926280728028788	-0.22584004560719442	-1.2235544334280464
8	-5.7270844691061935	13.477021179873084	2.0071011528482	2.4542601024445436	3.5708293966398372	5.495276165322607	-0.8909483670433793	-1.2928229289908437
9	-2.5623220517343857	-0.07088928961554747	-1.338394536468704	15.96415145591324	-3.079846227517279	-1.9077307016658822	-2.0156647013631663	-1.0170558126309357
