Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_multinomial_train1.44	0.999999999999996	0.962	0.266	26.6%	0.035	27.502%	0.06978	0.892
EXO1_0_multinomial_train1.45	0.9999999999999956	0.963	0.249	24.9%	0.034	26.515%	0.05785	0.898
EXO1_0_multinomial_train1.46	0.9999999999999958	0.965	0.252	25.2%	0.034	26.463%	0.0611	0.903
EXO1_0_multinomial_train1.47	0.9999999999999962	0.97	0.228	22.8%	0.031	23.973%	0.05016	0.919
EXO1_0_multinomial_train1.48	0.9999999999999962	0.966	0.249	24.9%	0.034	26.076%	0.0592	0.908
EXO1_0_multinomial_train1.49	0.9999999999999959	0.971	0.219	21.9%	0.031	24.032%	0.05235	0.922
EXO1_0_multinomial_train1.50	0.9999999999999961	0.957	0.272	27.2%	0.037	28.924%	0.06339	0.878
EXO1_0_multinomial_train1.51	0.9999999999999959	0.965	0.246	24.6%	0.034	26.682%	0.05754	0.9
EXO1_0_multinomial_train1.52	0.9999999999999966	0.97	0.235	23.5%	0.031	24.498%	0.05186	0.914
EXO1_0_multinomial_train1.53	0.999999999999996	0.969	0.232	23.2%	0.032	24.453%	0.05742	0.919
EXO1_0_multinomial_train1.54	0.9999999999999956	0.968	0.255	25.5%	0.033	25.324%	0.06129	0.914
EXO1_0_multinomial_train1.55	0.9999999999999958	0.966	0.264	26.4%	0.033	25.779%	0.0594	0.903
EXO1_0_multinomial_train1.56	0.9999999999999963	0.966	0.24	24.0%	0.033	26.305%	0.05591	0.898
EXO1_0_multinomial_train1.57	0.9999999999999961	0.962	0.262	26.2%	0.035	27.793%	0.05995	0.891
EXO1_0_multinomial_train1.58	0.9999999999999953	0.962	0.276	27.6%	0.036	27.633%	0.06437	0.897
EXO1_0_multinomial_train1.59	0.9999999999999962	0.967	0.25	25.0%	0.033	25.711%	0.0628	0.908
EXO1_0_multinomial_train1.60	0.9999999999999962	0.96	0.281	28.1%	0.036	27.828%	0.06704	0.892
EXO1_0_multinomial_train1.61	0.9999999999999962	0.955	0.288	28.8%	0.038	29.687%	0.07691	0.874
EXO1_0_multinomial_train1.62	0.999999999999996	0.965	0.244	24.4%	0.033	26.239%	0.05813	0.898
EXO1_0_multinomial_train1.63	0.999999999999996	0.971	0.229	22.9%	0.03	23.609%	0.05448	0.918
EXO1_0_multinomial_train1.64	0.9999999999999962	0.974	0.209	20.9%	0.029	22.647%	0.05085	0.927
EXO1_0_multinomial_train1.65	0.9999999999999958	0.964	0.255	25.5%	0.034	26.515%	0.06141	0.899
EXO1_0_multinomial_train1.66	0.999999999999996	0.963	0.262	26.2%	0.035	27.103%	0.06158	0.899
EXO1_0_multinomial_train1.67	0.9999999999999959	0.963	0.273	27.3%	0.035	27.846%	0.05962	0.893
EXO1_0_multinomial_train1.68	0.9999999999999958	0.954	0.286	28.6%	0.04	30.1%	0.07313	0.884
EXO1_0_multinomial_train1.69	0.999999999999996	0.952	0.268	26.8%	0.039	30.987%	0.0609	0.859
EXO1_0_multinomial_train1.70	0.999999999999996	0.941	0.305	30.5%	0.044	33.832%	0.07857	0.84
EXO1_0_multinomial_train1.71	0.999999999999996	0.966	0.257	25.7%	0.034	25.936%	0.06913	0.911
EXO1_0_multinomial_train1.72	0.999999999999996	0.969	0.248	24.8%	0.032	24.952%	0.05161	0.914
EXO1_0_multinomial_train1.73	0.9999999999999962	0.964	0.267	26.7%	0.034	26.659%	0.06491	0.897
EXO1_0_multinomial_train1.74	0.999999999999996	0.961	0.27	27.0%	0.035	27.262%	0.06587	0.892
EXO1_0_multinomial_train1.75	0.9999999999999966	0.957	0.27	27.0%	0.038	29.724%	0.07562	0.882
EXO1_0_multinomial_train1.76	0.9999999999999959	0.973	0.224	22.4%	0.029	22.99%	0.04759	0.923
EXO1_0_multinomial_train1.77	0.9999999999999956	0.971	0.235	23.5%	0.032	24.201%	0.05263	0.928
EXO1_0_multinomial_train1.78	0.9999999999999961	0.967	0.26	26.0%	0.033	25.273%	0.06057	0.912
EXO1_0_multinomial_train1.79	0.9999999999999967	0.964	0.265	26.5%	0.035	26.933%	0.06964	0.902
EXO1_0_multinomial_train1.80	0.9999999999999963	0.965	0.252	25.2%	0.033	25.761%	0.06155	0.903
EXO1_0_multinomial_train1.81	0.999999999999996	0.973	0.222	22.2%	0.029	23.053%	0.04878	0.923
EXO1_0_multinomial_train1.82	0.9999999999999962	0.967	0.243	24.3%	0.033	25.599%	0.05445	0.911
EXO1_0_multinomial_train1.83	0.9999999999999962	0.968	0.258	25.8%	0.033	25.66%	0.05963	0.911
EXO1_0_multinomial_train1.84	0.9999999999999964	0.959	0.284	28.4%	0.037	28.306%	0.07682	0.892
EXO1_0_multinomial_train1.85	0.9999999999999962	0.963	0.252	25.2%	0.034	27.129%	0.0555	0.889
EXO1_0_multinomial_train1.86	0.999999999999996	0.966	0.255	25.5%	0.034	26.113%	0.05898	0.909
EXO1_0_multinomial_train1.87	0.9999999999999959	0.965	0.254	25.4%	0.034	26.496%	0.05755	0.903
EXO1_0_multinomial_train1.88	0.9999999999999962	0.956	0.281	28.1%	0.038	30.024%	0.06104	0.874
EXO1_0_multinomial_train1.89	0.9999999999999963	0.963	0.267	26.7%	0.035	27.381%	0.07582	0.896
EXO1_0_multinomial_train1.90	0.9999999999999967	0.956	0.279	27.9%	0.038	29.447%	0.06578	0.878
EXO1_0_multinomial_train1.91	0.9999999999999961	0.972	0.224	22.4%	0.03	24.143%	0.04961	0.914
EXO1_0_multinomial_train1.92	0.9999999999999967	0.96	0.289	28.9%	0.037	28.406%	0.06673	0.892
EXO1_0_multinomial_train1.93	0.9999999999999964	0.953	0.267	26.7%	0.038	30.663%	0.06534	0.862
EXO1_0_multinomial_train1.94	0.9999999999999962	0.943	0.302	30.2%	0.043	33.038%	0.08746	0.847
EXO1_0_multinomial_train1.95	0.9999999999999961	0.966	0.245	24.5%	0.033	25.879%	0.05585	0.904
EXO1_0_multinomial_train1.96	0.999999999999996	0.947	0.318	31.8%	0.044	32.394%	0.08275	0.877
EXO1_0_multinomial_train1.97	0.9999999999999962	0.967	0.226	22.6%	0.033	26.027%	0.05088	0.908
EXO1_0_multinomial_train1.98	0.9999999999999961	0.957	0.266	26.6%	0.037	29.017%	0.07096	0.881
OGG1_0_multinomial_train1	0.9999999999999978	0.996	0.248	24.8%	0.044	10.915%	0.12554	0.996
OGG1_0_multinomial_train1.1	0.9999999999999981	0.996	0.263	26.3%	0.047	11.511%	0.13738	0.996
OGG1_0_multinomial_train1.2	0.9999999999999972	0.996	0.258	25.8%	0.043	10.88%	0.12026	0.995
OGG1_0_multinomial_train1.3	0.9999999999999979	0.996	0.265	26.5%	0.055	12.931%	0.14697	0.996
OGG1_0_multinomial_train1.4	0.9999999999999976	0.994	0.31	31.0%	0.07	15.947%	0.13543	0.994
OGG1_0_multinomial_train1.5	0.9999999999999978	0.994	0.306	30.6%	0.063	15.023%	0.14233	0.994
OGG1_0_multinomial_train1.6	0.9999999999999979	0.998	0.188	18.8%	0.029	7.361%	0.09818	0.998
OGG1_0_multinomial_train1.7	0.9999999999999977	0.993	0.265	26.5%	0.048	12.131%	0.13395	0.992
OGG1_0_multinomial_train1.8	0.9999999999999973	0.992	0.338	33.8%	0.089	20.122%	0.17038	0.993
OGG1_0_multinomial_train1.9	0.9999999999999977	0.992	0.25	25.0%	0.055	12.912%	0.10625	0.991
OGG1_0_multinomial_train1.10	0.999999999999998	0.993	0.313	31.3%	0.059	13.767%	0.15148	0.993
OGG1_0_multinomial_train1.11	0.9999999999999977	0.996	0.261	26.1%	0.051	11.797%	0.1229	0.996
OGG1_0_multinomial_train1.12	0.9999999999999976	0.996	0.226	22.6%	0.036	9.362%	0.1203	0.996
OGG1_0_multinomial_train1.13	0.9999999999999977	0.995	0.242	24.2%	0.04	9.988%	0.14315	0.995
OGG1_0_multinomial_train1.14	0.9999999999999979	0.997	0.211	21.1%	0.034	8.519%	0.11995	0.996
OGG1_0_multinomial_train1.15	0.9999999999999972	0.996	0.235	23.5%	0.044	10.727%	0.1269	0.996
OGG1_0_multinomial_train1.16	0.9999999999999977	0.994	0.242	24.2%	0.048	11.666%	0.11191	0.993
OGG1_0_multinomial_train1.17	0.9999999999999976	0.995	0.239	23.9%	0.043	10.684%	0.12395	0.994
OGG1_0_multinomial_train1.18	0.9999999999999976	0.995	0.228	22.8%	0.042	10.04%	0.12386	0.995
OGG1_0_multinomial_train1.19	0.9999999999999978	0.991	0.311	31.1%	0.061	14.741%	0.15055	0.99
OGG1_0_multinomial_train1.20	0.9999999999999978	0.995	0.253	25.3%	0.047	11.256%	0.11992	0.994
OGG1_0_multinomial_train1.21	0.9999999999999976	0.996	0.203	20.3%	0.034	8.583%	0.10248	0.996
OGG1_0_multinomial_train1.22	0.9999999999999979	0.997	0.222	22.2%	0.037	8.908%	0.11158	0.997
OGG1_0_multinomial_train1.23	0.9999999999999977	0.996	0.231	23.1%	0.045	10.804%	0.10585	0.996
OGG1_0_multinomial_train1.24	0.9999999999999978	0.995	0.252	25.2%	0.042	11.232%	0.13088	0.994
OGG1_0_multinomial_train1.25	0.9999999999999974	0.992	0.331	33.1%	0.079	18.158%	0.15781	0.992
OGG1_0_multinomial_train1.26	0.9999999999999978	0.994	0.267	26.7%	0.047	11.5%	0.13569	0.994
OGG1_0_multinomial_train1.27	0.9999999999999973	0.996	0.268	26.8%	0.051	12.262%	0.14155	0.995
OGG1_0_multinomial_train1.28	0.9999999999999977	0.997	0.207	20.7%	0.033	8.07%	0.11484	0.997
OGG1_0_multinomial_train1.29	0.9999999999999976	0.996	0.24	24.0%	0.04	9.804%	0.11944	0.995
OGG1_0_multinomial_train1.30	0.9999999999999969	0.996	0.21	21.0%	0.036	8.905%	0.11831	0.996
OGG1_0_multinomial_train1.31	0.9999999999999977	0.997	0.227	22.7%	0.037	9.235%	0.11163	0.996
OGG1_0_multinomial_train1.32	0.9999999999999976	0.995	0.275	27.5%	0.044	11.057%	0.14304	0.994
