acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
0.5447890281677246,0.29185979486681984,5.236719742698376,3634.665690109563,5.236719742698376,15000.0,0,0.85,0.52,0.5143,0.5388917326927185,0.27481032497571284,5.321148015263974,3636.2997910894505,5.321148015263974,15000,,,,,,,,,,0.5409252669039146,0.26301989162522293,5.6567059932576695,5,0.005,0.0,0.0001,1
