Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
MLH1_0_multinomial_train1.3	3.841713838795498e-51	0.9200457120491593	0.02715172908940467	1.1049769586511802e-80	1.2052846885574662e-24	1.2497559178680782e-269	8.390716235307176e-182	0.021845066454076845	1.9781060788893676e-61	0.030957492407359136	9.047755295226857e-57
MLH1_0_multinomial_train1.4	2.6067532822916003e-11	0.9825239900279278	2.3945994654273353e-06	3.71e-321	2.0537711783112303e-90	8.850213230213508e-230	7.136589224933621e-109	4.036770279110885e-82	5.074594223288237e-127	0.01747361534653921	4.2261458188629236e-21
MLH1_0_multinomial_train1.5	6.078484895062884e-38	0.9306148270762581	0.0330169270839645	3.07e-321	3.983198129089549e-40	3.574930475650736e-91	1.6058944848136383e-261	0.015166133955631239	4.43831040812401e-46	0.02120211188414618	1.3190966554665677e-23
MLH1_0_multinomial_train1.6	1.4314989437264456e-19	0.919384170195807	0.012795424760157636	1.803e-321	6.272664427281244e-35	1.3192091297630878e-48	8.812334747934222e-242	0.01589378392304177	7.780974988012758e-40	0.02247677702385503	0.029449844097138536
MLH1_0_multinomial_train1.7	0.024950989628514456	0.8598933048001007	0.034193672799357276	1.139782135788853e-278	1.5668048419296969e-27	2.386e-321	3.113828075750931e-225	0.021978071225107254	1.0296204317543531e-119	0.03251436474580984	0.026469596801110412
MLH1_0_multinomial_train1.8	8.636328020664218e-44	0.9672468218024989	4.0508730449355515e-76	2.0988113539620174e-17	1.2991031054369208e-37	1.5727953368398382e-222	7.847403106399593e-50	5.609648340637557e-134	3.4164157621505183e-59	0.027151220275329305	0.00560195792217167
MLH1_0_multinomial_train1.9	0.00785750818079282	0.9564357983949362	1.8983308086434343e-37	0.005447294208652758	5.72371911215996e-41	8.82728367693202e-138	8.665478720045451e-28	0.011272184148909696	2.551189395274171e-65	0.018987215066708488	1.705487390483439e-35
MLH1_0_multinomial_train1.10	4.058310721406174e-36	0.9586792547879985	2.7184824926255383e-67	0.005003293793926253	1.044085906498118e-55	1.7869185089758096e-87	2.2524909284457908e-93	1.3370583795404114e-85	0.024020056432927022	0.012297394985148351	4.3040145531395015e-129
MLH1_0_multinomial_train1.11	0.03148888317186335	0.9115898731148265	0.015000483370150825	3.231977600925554e-252	0.012955649092672833	3.089357353675016e-178	3.603996548943534e-82	0.002551228962851295	4.198794967484621e-55	0.02639507952526056	1.8802762374591358e-05
MLH1_0_multinomial_train1.12	1.3280950297638746e-27	0.9484166212260469	3.331439735900142e-207	2.727e-321	2.6517852794326693e-208	1.7511593123773622e-215	1.716772928248185e-263	0.027915883256462295	1.7316771485149425e-195	0.021690134836607054	0.0019773606808836733
MLH1_0_multinomial_train1.13	1.2947361095121383e-68	0.9444207391540576	2.0670762117104008e-153	8.177648912537844e-63	1.04583919710726e-39	1.947e-321	1.2295534494554563e-128	0.02648432540066291	2.0358509220063905e-86	0.029094935445279593	1.1479826689780648e-60
MLH1_0_multinomial_train1.14	1.3755689563359086e-21	0.9607120817879994	1.4493367310224258e-197	4.859967140354201e-128	8.639194691850859e-06	1.6735637071491828e-76	2.9921786639917324e-150	0.011503833232755133	7.638711622489759e-25	0.02777544578455366	6.8502403629578e-20
MLH1_0_multinomial_train1.15	8.205475363652606e-06	0.9569036170847667	2.4388857697757526e-82	0.002478322124749085	9.593911991920548e-240	3.1496792206195583e-246	0.019588627907579138	3.302845352810879e-166	1.0776688293085794e-158	0.021021227407541587	7.81094162139236e-65
