acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
1.0,1.0,2.701868779462646,4.29825668384696,3.131694447847342,18500.0,0,1.0,1.0,0.316,0.971666693687439,0.9716614706751445,2.569972478711313,113.60551392384237,2.569972478711313,15000,,,,,,,,,,0.90475,0.9034618474516228,5.096975268373393,4,0.005,0.1,0.0001,_all
