Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_multinomial_train1.76	0.9999999999999959	0.809	0.633	63.3%	0.09	71.348%	0.37713	0.618
EXO1_0_multinomial_train1.77	0.9999999999999956	0.832	0.606	60.6%	0.085	64.285%	0.34881	0.668
EXO1_0_multinomial_train1.78	0.9999999999999961	0.812	0.661	66.1%	0.09	68.926%	0.40973	0.628
EXO1_0_multinomial_train1.79	0.9999999999999967	0.826	0.617	61.7%	0.087	66.947%	0.38129	0.657
EXO1_0_multinomial_train1.80	0.9999999999999963	0.827	0.623	62.3%	0.085	66.355%	0.36236	0.65
EXO1_0_multinomial_train1.81	0.999999999999996	0.841	0.591	59.1%	0.083	65.978%	0.34721	0.693
EXO1_0_multinomial_train1.82	0.9999999999999962	0.814	0.642	64.2%	0.089	69.041%	0.37656	0.626
EXO1_0_multinomial_train1.83	0.9999999999999962	0.827	0.62	62.0%	0.087	67.649%	0.39228	0.662
EXO1_0_multinomial_train1.84	0.9999999999999964	0.812	0.659	65.9%	0.089	68.087%	0.41078	0.622
EXO1_0_multinomial_train1.85	0.9999999999999962	0.805	0.634	63.4%	0.089	71.014%	0.37598	0.594
EXO1_0_multinomial_train1.86	0.999999999999996	0.824	0.621	62.1%	0.086	66.05%	0.35028	0.645
EXO1_0_multinomial_train1.87	0.9999999999999959	0.815	0.638	63.8%	0.089	69.358%	0.39169	0.634
EXO1_0_multinomial_train1.88	0.9999999999999962	0.824	0.619	61.9%	0.087	68.739%	0.35846	0.655
EXO1_0_multinomial_train1.89	0.9999999999999963	0.821	0.644	64.4%	0.088	68.844%	0.4041	0.644
EXO1_0_multinomial_train1.90	0.9999999999999967	0.848	0.557	55.7%	0.08	61.994%	0.32156	0.697
EXO1_0_multinomial_train1.91	0.9999999999999961	0.83	0.601	60.1%	0.084	67.601%	0.35145	0.648
EXO1_0_multinomial_train1.92	0.9999999999999967	0.849	0.574	57.4%	0.081	62.186%	0.31195	0.705
EXO1_0_multinomial_train1.93	0.9999999999999964	0.779	0.674	67.4%	0.096	77.464%	0.43945	0.54
EXO1_0_multinomial_train1.94	0.9999999999999962	0.793	0.665	66.5%	0.094	72.223%	0.46726	0.591
EXO1_0_multinomial_train1.95	0.9999999999999961	0.809	0.627	62.7%	0.089	69.794%	0.38606	0.611
