acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
0.9629999756813049,0.9629479264295064,2.191137146827338,148.55524461087884,2.191137146827338,16000.0,0,1.0,0.99,0.2681,0.9624999761581421,0.9624530792187168,2.1911214336976412,148.4973556206887,2.1911214336976412,15000,,,,,,,,,,0.96075,0.9606987386140516,4.351015676164952,5,0.005,0.0,0.0001,_all
