Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
BRCA_TCGA-BH-A0W4	0	6	0	0	6	0	5	0	13	9	0
BRCA_TCGA-BH-A0W5	2	9	0	0	2	0	5	0	11	0	0
BRCA_TCGA-BH-A0W7	0	0	0	0	16	0	0	0	0	245	0
BRCA_TCGA-BH-A0WA	0	0	0	0	0	38	0	0	53	22	0
BRCA_TCGA-BH-A18F	4	6	0	0	10	27	0	0	0	20	0
BRCA_TCGA-BH-A18G	0	392	607	175	0	0	494	0	0	0	0
BRCA_TCGA-BH-A18H	0	0	0	4	3	17	8	0	11	11	0
BRCA_TCGA-BH-A18I	0	10	0	4	4	0	0	0	7	6	0
BRCA_TCGA-BH-A18J	0	0	0	11	0	0	0	0	0	100	0
BRCA_TCGA-BH-A18K	0	0	0	4	5	13	0	0	17	29	0
BRCA_TCGA-BH-A18L	0	13	0	8	3	14	0	7	20	0	0
BRCA_TCGA-BH-A18M	0	6	0	0	0	6	0	0	0	6	0
BRCA_TCGA-BH-A18N	0	11	0	5	0	0	8	0	19	0	0
BRCA_TCGA-BH-A18P	0	0	0	0	42	43	0	0	0	353	0
BRCA_TCGA-BH-A18Q	0	0	13	0	0	13	0	0	71	10	0
BRCA_TCGA-BH-A18R	3	0	0	0	0	9	0	0	22	8	0
BRCA_TCGA-BH-A18S	0	0	0	4	3	0	7	4	19	0	0
BRCA_TCGA-BH-A18T	0	8	21	0	0	0	0	0	53	20	0
BRCA_TCGA-BH-A18U	0	17	18	0	6	23	0	0	33	81	0
BRCA_TCGA-BH-A18V	16	0	0	0	0	0	0	0	124	110	0
BRCA_TCGA-BH-A1EO	0	22	0	0	2	0	0	0	19	7	0
BRCA_TCGA-BH-A1ET	4	5	0	2	0	7	7	0	8	0	0
BRCA_TCGA-BH-A1EU	0	5	0	0	0	6	8	0	12	3	0
BRCA_TCGA-BH-A1EV	0	16	0	0	14	15	11	0	0	73	0
BRCA_TCGA-BH-A1EW	0	0	0	3	4	10	0	0	0	4	0
BRCA_TCGA-BH-A1EX	0	7	0	0	6	0	6	0	16	0	0
BRCA_TCGA-BH-A1EY	0	9	6	0	5	0	6	0	14	15	0
BRCA_TCGA-BH-A1F0	0	0	0	5	5	16	0	0	49	20	0
BRCA_TCGA-BH-A1F2	4	17	0	0	2	15	0	0	15	18	0
BRCA_TCGA-BH-A1F5	0	6	0	0	4	18	0	0	13	3	0
BRCA_TCGA-BH-A1F6	0	8	0	6	0	9	0	0	18	8	4
BRCA_TCGA-BH-A1F8	0	0	0	0	14	42	0	0	0	136	0
BRCA_TCGA-BH-A1FC	3	15	1	8	4	7	8	4	35	38	7
BRCA_TCGA-BH-A1FE	2	0	0	3	3	5	0	0	9	4	0
BRCA_TCGA-BH-A1FG	0	8	11	0	0	0	0	0	0	2	0
BRCA_TCGA-BH-A1FH	0	10	0	0	0	17	0	0	0	6	0
BRCA_TCGA-BH-A1FJ	0	8	0	0	0	24	0	0	13	0	0
BRCA_TCGA-BH-A1FL	0	0	0	6	3	10	0	0	7	0	0
BRCA_TCGA-BH-A1FM	0	12	0	4	8	0	0	0	19	19	0
BRCA_TCGA-BH-A1FN	0	7	0	0	0	0	0	0	55	84	0
BRCA_TCGA-BH-A1FR	0	3	0	2	1	0	0	0	9	2	0
BRCA_TCGA-BH-A1FU	4	9	13	5	7	0	13	0	38	21	8
BRCA_TCGA-BH-A201	4	3	10	0	3	0	4	0	0	3	0
BRCA_TCGA-BH-A202	4	7	0	0	0	0	4	0	9	4	0
BRCA_TCGA-BH-A203	0	29	20	0	9	0	0	0	16	25	0
BRCA_TCGA-BH-A204	4	4	0	5	4	12	0	0	17	6	0
BRCA_TCGA-BH-A208	0	7	0	0	4	18	0	0	16	37	0
BRCA_TCGA-BH-A209	0	0	0	0	10	0	0	0	0	109	0
BRCA_TCGA-BH-A28Q	0	7	0	5	0	8	0	0	0	3	3
BRCA_TCGA-BH-A2L8	0	0	0	0	35	0	0	0	0	593	0
BRCA_TCGA-BH-A42U	0	0	0	0	5	10	0	0	0	17	0
BRCA_TCGA-BH-A42V	0	0	0	0	6	11	0	0	0	38	0
BRCA_TCGA-BH-A5IZ	0	10	0	0	0	16	8	6	42	14	0
BRCA_TCGA-BH-A5J0	0	0	0	11	15	19	0	0	0	57	0
BRCA_TCGA-BH-A6R8	0	9	0	2	3	7	0	0	10	6	0
BRCA_TCGA-BH-A6R9	2	3	0	0	3	6	0	0	11	0	0
BRCA_TCGA-BH-A8FY	0	0	0	8	0	12	0	0	27	9	0
BRCA_TCGA-BH-A8FZ	4	7	0	9	0	0	11	0	39	15	6
BRCA_TCGA-BH-A8G0	0	5	0	0	3	4	5	0	0	0	0
BRCA_TCGA-BH-AB28	0	10	11	9	2	0	0	0	0	7	4
BRCA_TCGA-C8-A12K	0	12	0	0	0	0	0	0	87	74	0
BRCA_TCGA-C8-A12L	0	0	0	10	4	19	0	0	50	6	0
BRCA_TCGA-C8-A12M	1	14	10	5	9	12	3	1	24	1	2
BRCA_TCGA-C8-A12N	2	9	0	0	0	6	5	0	0	5	0
BRCA_TCGA-C8-A12O	0	16	0	0	4	15	0	0	14	0	0
BRCA_TCGA-C8-A12P	0	23	0	0	16	0	0	0	40	123	0
BRCA_TCGA-C8-A12Q	6	0	0	7	19	18	0	0	0	89	0
BRCA_TCGA-C8-A12T	10	15	0	0	8	0	0	0	0	181	0
BRCA_TCGA-C8-A12U	0	13	0	0	0	20	0	0	19	9	0
BRCA_TCGA-C8-A12V	0	4	15	0	2	0	0	5	21	5	0
BRCA_TCGA-C8-A12W	0	32	0	0	8	25	12	0	0	0	0
BRCA_TCGA-C8-A12X	0	13	0	5	5	21	0	0	15	0	6
BRCA_TCGA-C8-A12Y	0	16	15	11	0	0	0	0	0	4	0
BRCA_TCGA-C8-A12Z	0	11	0	0	4	19	0	0	0	27	0
BRCA_TCGA-C8-A130	0	22	6	0	6	0	0	0	13	7	0
BRCA_TCGA-C8-A131	0	0	0	14	10	14	0	0	28	8	0
BRCA_TCGA-C8-A132	0	10	8	0	0	0	0	0	30	36	0
BRCA_TCGA-C8-A133	0	0	5	0	2	5	0	4	12	5	0
BRCA_TCGA-C8-A134	10	0	0	0	0	21	0	12	67	7	0
BRCA_TCGA-C8-A135	0	22	0	8	4	0	9	0	25	9	0
BRCA_TCGA-C8-A137	0	10	0	0	9	0	0	0	15	28	0
BRCA_TCGA-C8-A138	6	9	0	0	0	15	5	0	17	0	0
BRCA_TCGA-C8-A1HE	0	0	0	3	4	16	0	0	0	31	0
BRCA_TCGA-C8-A1HF	0	0	0	5	3	11	0	4	0	16	0
BRCA_TCGA-C8-A1HG	0	15	0	5	4	13	7	0	17	8	0
BRCA_TCGA-C8-A1HI	0	14	0	0	0	20	0	0	20	18	0
BRCA_TCGA-C8-A1HJ	0	12	24	0	0	0	0	0	72	16	0
BRCA_TCGA-C8-A1HK	4	8	10	0	6	0	0	0	17	28	0
BRCA_TCGA-C8-A1HL	0	0	0	9	1	12	0	4	11	0	0
BRCA_TCGA-C8-A1HM	0	28	0	0	22	0	0	0	0	398	0
BRCA_TCGA-C8-A1HN	3	15	0	0	0	18	0	0	28	6	0
BRCA_TCGA-C8-A1HO	4	4	0	0	2	13	0	0	14	12	0
BRCA_TCGA-C8-A26V	0	8	0	6	7	0	0	0	23	52	0
BRCA_TCGA-C8-A26W	0	0	0	4	11	16	7	0	0	31	0
BRCA_TCGA-C8-A26X	2	10	2	4	4	18	3	1	25	5	1
BRCA_TCGA-C8-A26Y	35	0	0	0	49	0	0	0	128	704	0
BRCA_TCGA-C8-A26Z	0	11	0	6	3	8	0	0	21	0	0
BRCA_TCGA-C8-A273	2	5	0	0	2	4	0	0	11	0	0
BRCA_TCGA-C8-A274	0	21	0	0	15	0	0	0	0	245	0
BRCA_TCGA-C8-A275	0	12	0	0	13	0	0	0	0	117	0
BRCA_TCGA-C8-A278	0	9	0	0	5	7	0	0	17	15	0
BRCA_TCGA-C8-A27A	6	6	0	0	4	0	0	0	14	10	0
BRCA_TCGA-C8-A27B	0	0	0	10	0	0	0	0	68	84	0
BRCA_TCGA-C8-A3M7	0	0	0	12	27	45	0	0	0	137	0
BRCA_TCGA-C8-A3M8	0	9	0	5	3	0	8	0	24	13	0
BRCA_TCGA-C8-A8HP	0	0	0	15	33	0	0	0	0	225	0
BRCA_TCGA-C8-A8HQ	0	25	0	0	42	0	0	0	0	305	0
BRCA_TCGA-C8-A8HR	0	15	0	0	0	0	8	0	21	7	9
BRCA_TCGA-C8-A9FZ	0	9	0	6	0	0	0	0	9	5	0
BRCA_TCGA-D8-A13Y	0	0	0	4	4	27	8	0	13	21	5
BRCA_TCGA-D8-A13Z	0	20	11	0	0	0	0	0	47	18	7
BRCA_TCGA-D8-A140	0	0	0	21	9	42	0	0	35	27	0
BRCA_TCGA-D8-A141	0	4	0	0	0	7	0	0	10	0	0
BRCA_TCGA-D8-A142	0	34	0	0	6	24	0	0	75	16	11
BRCA_TCGA-D8-A143	0	8	0	4	0	12	0	0	33	4	0
BRCA_TCGA-D8-A145	0	11	5	3	0	0	5	0	19	4	0
BRCA_TCGA-D8-A146	0	5	0	5	6	13	7	0	0	5	0
BRCA_TCGA-D8-A147	0	0	25	0	7	0	0	0	87	66	15
BRCA_TCGA-D8-A1J8	29	70	183	55	63	0	0	0	0	561	0
BRCA_TCGA-D8-A1J9	16	0	0	0	33	0	0	0	0	229	0
BRCA_TCGA-D8-A1JB	1	1	2	2	2	12	4	1	26	7	5
BRCA_TCGA-D8-A1JC	0	9	0	0	13	22	0	0	0	78	0
BRCA_TCGA-D8-A1JD	6	0	21	7	5	12	0	0	46	25	0
BRCA_TCGA-D8-A1JE	2	10	8	0	0	0	0	0	16	4	0
BRCA_TCGA-D8-A1JF	0	9	12	6	0	0	0	0	15	7	0
BRCA_TCGA-D8-A1JG	47	16	0	9	23	25	0	0	34	15	0
BRCA_TCGA-D8-A1JH	0	4	0	0	0	0	4	3	10	3	0
BRCA_TCGA-D8-A1JI	0	0	0	3	3	19	5	0	12	0	0
BRCA_TCGA-D8-A1JJ	0	0	0	11	11	23	0	0	0	53	0
BRCA_TCGA-D8-A1JK	0	0	0	11	7	47	28	25	90	29	12
BRCA_TCGA-D8-A1JL	3	4	10	3	5	8	14	1	63	13	3
BRCA_TCGA-D8-A1JM	0	8	0	0	4	10	0	0	31	0	0
BRCA_TCGA-D8-A1JN	9	0	0	0	31	30	0	0	0	138	0
BRCA_TCGA-D8-A1JP	0	0	0	5	0	0	19	0	84	18	9
BRCA_TCGA-D8-A1JS	2	5	0	0	0	6	5	0	8	3	0
BRCA_TCGA-D8-A1JT	0	6	0	3	0	15	0	0	17	0	0
BRCA_TCGA-D8-A1JU	0	5	0	0	0	3	6	0	6	0	0
BRCA_TCGA-D8-A1X5	7	15	0	0	0	0	9	6	20	9	0
BRCA_TCGA-D8-A1X6	4	10	0	5	0	13	0	0	10	0	0
BRCA_TCGA-D8-A1X7	0	0	0	3	3	13	0	0	11	2	0
BRCA_TCGA-D8-A1X9	6	5	25	0	0	0	0	0	56	10	0
BRCA_TCGA-D8-A1XA	0	5	0	0	2	6	7	0	8	0	0
BRCA_TCGA-D8-A1XB	0	10	0	7	5	0	0	0	19	9	0
BRCA_TCGA-D8-A1XC	0	0	0	9	2	23	0	0	0	0	0
BRCA_TCGA-D8-A1XF	0	13	0	5	7	0	0	6	16	4	0
BRCA_TCGA-D8-A1XG	0	0	9	3	3	0	0	2	10	0	0
BRCA_TCGA-D8-A1XK	0	144	126	0	0	0	764	0	189	0	77
BRCA_TCGA-D8-A1XL	0	10	0	0	4	0	13	12	59	12	0
BRCA_TCGA-D8-A1XM	0	8	0	0	11	21	0	0	0	24	0
BRCA_TCGA-D8-A1XO	0	4	0	0	0	5	0	0	10	10	0
BRCA_TCGA-D8-A1XQ	0	209	277	0	0	0	274	0	182	51	38
BRCA_TCGA-D8-A1XR	0	7	15	6	0	0	0	0	0	4	0
BRCA_TCGA-D8-A1XS	0	3	0	3	5	0	0	0	10	5	0
BRCA_TCGA-D8-A1XT	0	7	0	4	2	10	0	0	16	6	0
BRCA_TCGA-D8-A1XU	0	0	0	2	0	17	0	0	0	16	0
BRCA_TCGA-D8-A1XV	0	9	0	0	0	10	0	0	13	4	0
BRCA_TCGA-D8-A1XW	0	13	0	0	0	0	13	0	67	19	10
BRCA_TCGA-D8-A1XY	0	16	0	5	2	12	0	6	10	8	0
BRCA_TCGA-D8-A1XZ	0	25	0	9	6	19	0	0	27	10	0
BRCA_TCGA-D8-A1Y0	5	9	14	0	0	0	0	0	36	17	0
BRCA_TCGA-D8-A1Y1	0	151	52	0	0	0	0	0	0	30	0
BRCA_TCGA-D8-A1Y2	0	7	0	0	2	0	0	0	0	13	0
BRCA_TCGA-D8-A1Y3	0	24	0	0	3	18	0	0	22	0	0
BRCA_TCGA-D8-A27E	0	0	0	0	2	4	0	0	5	0	0
BRCA_TCGA-D8-A27F	4	4	8	0	0	0	0	0	41	13	0
BRCA_TCGA-D8-A27G	0	0	0	0	85	0	0	0	0	1091	0
BRCA_TCGA-D8-A27H	0	11	0	0	0	0	0	0	81	68	0
BRCA_TCGA-D8-A27I	0	9	0	0	0	0	4	0	14	9	0
BRCA_TCGA-D8-A27K	0	6	0	0	0	7	0	0	8	0	0
BRCA_TCGA-D8-A27L	0	0	0	6	7	17	0	0	0	23	0
BRCA_TCGA-D8-A27M	7	4	0	7	5	0	0	0	51	16	0
BRCA_TCGA-D8-A27N	0	15	0	5	4	11	0	0	21	4	0
BRCA_TCGA-D8-A27P	0	0	0	10	2	7	0	0	11	0	0
BRCA_TCGA-D8-A27R	0	0	0	5	4	6	0	0	16	4	0
BRCA_TCGA-D8-A27T	0	12	0	4	0	0	0	0	9	6	0
BRCA_TCGA-D8-A27V	0	0	0	0	26	26	0	0	0	183	0
BRCA_TCGA-D8-A27W	0	20	0	5	3	8	0	0	14	5	0
BRCA_TCGA-D8-A3Z6	0	12	14	0	0	0	0	0	0	11	0
BRCA_TCGA-D8-A4Z1	0	0	0	4	8	0	0	0	0	34	0
BRCA_TCGA-D8-A73U	0	0	0	0	15	40	0	0	0	152	0
BRCA_TCGA-D8-A73W	0	10	0	13	0	18	0	0	0	5	6
BRCA_TCGA-D8-A73X	0	15	0	0	3	0	10	0	17	7	0
BRCA_TCGA-E2-A105	0	11	0	0	0	22	10	0	14	10	0
BRCA_TCGA-E2-A107	2	7	0	0	3	10	6	0	0	8	0
BRCA_TCGA-E2-A108	0	13	0	0	0	0	0	0	0	173	0
BRCA_TCGA-E2-A109	2	8	5	7	3	17	1	5	33	2	1
BRCA_TCGA-E2-A10A	0	0	0	7	0	10	0	0	0	11	0
BRCA_TCGA-E2-A10B	0	9	14	0	4	0	0	0	12	34	0
BRCA_TCGA-E2-A10C	0	0	0	0	49	0	0	0	0	470	0
BRCA_TCGA-E2-A10F	0	9	0	2	1	0	3	0	9	6	0
BRCA_TCGA-E2-A14N	0	0	0	6	6	12	0	0	53	22	10
BRCA_TCGA-E2-A14O	0	10	0	0	7	9	0	0	10	0	0
BRCA_TCGA-E2-A14P	4	12	0	10	11	22	0	0	23	30	0
BRCA_TCGA-E2-A14Q	0	10	0	0	0	12	0	0	9	6	3
BRCA_TCGA-E2-A14R	6	11	24	0	4	0	0	0	77	21	0
BRCA_TCGA-E2-A14T	0	6	0	6	4	0	0	0	13	8	6
BRCA_TCGA-E2-A14V	0	24	0	0	12	0	0	0	35	63	7
BRCA_TCGA-E2-A14W	0	0	0	6	6	14	0	0	61	15	0
BRCA_TCGA-E2-A14X	0	15	0	7	5	0	0	0	0	10	0
BRCA_TCGA-E2-A14Y	0	7	0	0	0	8	0	0	0	35	0
BRCA_TCGA-E2-A14Z	4	5	0	0	9	15	0	0	31	31	0
BRCA_TCGA-E2-A150	12	7	0	13	4	12	0	0	26	7	10
BRCA_TCGA-E2-A152	0	0	18	0	28	0	0	0	0	125	0
BRCA_TCGA-E2-A153	0	13	0	0	0	0	4	0	0	9	0
BRCA_TCGA-E2-A154	4	14	7	0	6	0	0	0	27	0	0
BRCA_TCGA-E2-A155	3	15	17	0	2	0	0	0	27	17	0
BRCA_TCGA-E2-A156	0	3	0	0	0	8	0	0	8	6	0
BRCA_TCGA-E2-A158	0	11	19	0	0	0	0	0	61	6	0
BRCA_TCGA-E2-A159	0	20	0	0	0	0	0	0	0	181	0
BRCA_TCGA-E2-A15A	4	5	0	5	0	11	0	0	27	6	4
BRCA_TCGA-E2-A15C	0	10	0	6	2	20	0	0	12	0	0
BRCA_TCGA-E2-A15D	4	10	0	4	2	7	7	0	0	0	0
BRCA_TCGA-E2-A15E	0	11	0	0	0	0	9	0	13	7	0
BRCA_TCGA-E2-A15F	0	8	0	0	0	10	0	0	10	0	0
BRCA_TCGA-E2-A15G	0	9	0	0	5	16	7	0	29	7	0
BRCA_TCGA-E2-A15H	0	6	0	5	2	10	0	0	10	0	0
BRCA_TCGA-E2-A15I	0	12	0	0	0	10	0	0	15	6	0
BRCA_TCGA-E2-A15J	0	0	0	7	0	6	0	0	9	0	0
BRCA_TCGA-E2-A15K	0	7	0	5	2	17	0	5	17	0	0
BRCA_TCGA-E2-A15L	0	13	0	0	0	0	5	0	12	4	0
BRCA_TCGA-E2-A15M	0	14	0	9	3	16	0	0	31	35	0
BRCA_TCGA-E2-A15O	0	9	0	0	2	0	0	0	20	3	0
BRCA_TCGA-E2-A15P	0	5	0	3	0	8	4	0	8	0	0
BRCA_TCGA-E2-A15R	0	12	0	0	6	15	0	0	10	4	0
BRCA_TCGA-E2-A15S	0	5	0	0	0	11	10	5	20	12	5
BRCA_TCGA-E2-A15T	0	10	0	0	0	9	5	0	13	3	0
BRCA_TCGA-E2-A1AZ	0	0	0	8	12	0	0	0	33	26	0
BRCA_TCGA-E2-A1B0	0	13	0	0	7	0	16	0	15	9	0
BRCA_TCGA-E2-A1B1	0	6	0	0	0	22	0	0	0	38	0
BRCA_TCGA-E2-A1B4	0	0	0	9	5	0	0	0	20	8	0
BRCA_TCGA-E2-A1B5	0	10	0	0	5	0	6	0	0	25	0
BRCA_TCGA-E2-A1B6	0	9	0	5	0	0	0	0	38	4	0
BRCA_TCGA-E2-A1BC	0	4	0	8	0	0	0	0	26	3	0
BRCA_TCGA-E2-A1BD	0	12	0	0	3	16	0	0	12	0	0
BRCA_TCGA-E2-A1IE	0	4	0	0	0	11	0	4	11	0	0
BRCA_TCGA-E2-A1IF	0	4	0	2	0	0	5	0	13	0	0
BRCA_TCGA-E2-A1IG	0	7	0	0	8	17	0	0	17	8	0
BRCA_TCGA-E2-A1IH	0	11	0	0	0	0	12	0	23	39	0
BRCA_TCGA-E2-A1II	0	12	0	0	0	0	0	0	22	0	0
BRCA_TCGA-E2-A1IJ	0	7	0	0	0	8	0	0	0	0	3
BRCA_TCGA-E2-A1IK	0	3	0	0	6	0	0	0	8	0	0
BRCA_TCGA-E2-A1IL	0	4	0	6	4	0	0	0	17	0	0
BRCA_TCGA-E2-A1IN	0	16	22	0	10	0	0	0	0	200	0
BRCA_TCGA-E2-A1IO	0	7	0	0	2	0	0	0	6	1	0
BRCA_TCGA-E2-A1IU	0	3	0	0	8	0	0	0	14	6	0
BRCA_TCGA-E2-A1L6	0	0	5	2	7	6	0	0	8	0	0
BRCA_TCGA-E2-A1L7	4	4	0	0	0	14	8	0	40	5	6
BRCA_TCGA-E2-A1L8	0	4	0	0	0	7	7	4	9	7	0
BRCA_TCGA-E2-A1L9	0	7	7	0	2	0	0	0	8	4	0
BRCA_TCGA-E2-A1LA	0	10	23	0	0	0	0	0	53	12	9
BRCA_TCGA-E2-A1LB	5	0	0	0	5	15	0	0	0	30	0
BRCA_TCGA-E2-A1LG	0	0	0	0	21	0	0	0	0	198	0
BRCA_TCGA-E2-A1LH	14	17	0	0	0	0	22	0	110	68	0
BRCA_TCGA-E2-A1LI	0	0	0	0	3	0	0	4	18	12	0
BRCA_TCGA-E2-A1LK	0	32	0	12	10	0	0	0	0	0	0
BRCA_TCGA-E2-A1LL	0	9	0	5	0	0	5	0	30	6	6
BRCA_TCGA-E2-A2P6	0	0	0	16	22	33	0	0	0	115	0
BRCA_TCGA-E2-A56Z	0	7	0	8	5	12	11	0	17	0	0
BRCA_TCGA-E2-A570	0	7	0	0	0	13	0	0	10	0	0
BRCA_TCGA-E2-A572	0	9	0	0	0	0	6	0	10	4	0
BRCA_TCGA-E2-A573	5	5	0	11	2	9	7	0	26	7	0
BRCA_TCGA-E2-A574	0	10	0	12	18	23	0	0	27	66	0
BRCA_TCGA-E2-A576	0	17	0	0	4	26	0	0	23	0	0
BRCA_TCGA-E2-A9RU	8	24	0	10	11	13	0	0	20	21	0
BRCA_TCGA-E9-A1N3	4	2	6	3	0	0	0	0	13	3	0
BRCA_TCGA-E9-A1N4	0	7	0	0	5	0	0	0	10	12	0
BRCA_TCGA-E9-A1N5	0	0	14	5	0	0	0	0	0	20	0
BRCA_TCGA-E9-A1N8	5	0	0	0	7	0	12	0	0	12	0
BRCA_TCGA-E9-A1N9	0	13	0	0	0	11	0	7	25	10	0
BRCA_TCGA-E9-A1NA	3	4	1	4	6	16	2	5	53	22	1
BRCA_TCGA-E9-A1NE	7	0	0	10	0	0	0	0	36	9	0
BRCA_TCGA-E9-A1NF	0	0	0	0	8	28	0	0	0	25	0
BRCA_TCGA-E9-A1NG	0	4	3	0	0	6	0	0	8	0	0
BRCA_TCGA-E9-A1NH	0	6	0	0	0	9	8	0	11	3	0
BRCA_TCGA-E9-A1QZ	0	3	0	2	0	0	3	0	15	0	0
BRCA_TCGA-E9-A1R0	0	9	0	3	5	8	0	0	0	10	0
BRCA_TCGA-E9-A1R2	0	7	0	0	0	0	11	0	33	15	0
BRCA_TCGA-E9-A1R3	0	6	5	0	2	0	0	0	8	4	0
BRCA_TCGA-E9-A1R4	0	0	0	10	12	29	0	0	0	102	0
BRCA_TCGA-E9-A1R5	0	12	0	0	3	9	0	0	22	5	0
BRCA_TCGA-E9-A1R6	5	11	0	0	8	12	0	0	0	0	0
BRCA_TCGA-E9-A1R7	0	0	0	8	0	15	0	0	23	12	5
BRCA_TCGA-E9-A1RA	2	4	0	0	0	9	0	0	0	6	4
BRCA_TCGA-E9-A1RB	0	8	14	0	0	0	0	0	16	0	0
BRCA_TCGA-E9-A1RC	0	14	0	5	5	0	7	0	24	0	0
BRCA_TCGA-E9-A1RD	0	3	0	3	0	5	0	0	5	7	0
BRCA_TCGA-E9-A1RE	0	13	0	10	4	15	6	0	18	0	0
BRCA_TCGA-E9-A1RF	9	26	17	0	0	0	0	0	93	25	0
BRCA_TCGA-E9-A1RG	0	7	0	0	0	0	5	3	16	10	0
BRCA_TCGA-E9-A1RH	4	12	0	0	5	24	11	0	39	16	0
BRCA_TCGA-E9-A1RI	4	3	0	3	0	6	0	0	7	6	0
BRCA_TCGA-E9-A226	0	12	0	0	12	0	0	0	0	55	0
BRCA_TCGA-E9-A227	0	0	0	0	2	11	0	0	0	6	0
BRCA_TCGA-E9-A228	0	16	0	4	0	17	0	0	0	15	0
BRCA_TCGA-E9-A229	2	7	0	4	0	0	0	0	9	8	0
BRCA_TCGA-E9-A22A	0	6	0	0	0	0	0	0	20	10	0
BRCA_TCGA-E9-A22B	0	13	0	4	4	9	0	0	26	14	6
BRCA_TCGA-E9-A22D	0	18	0	5	9	0	0	0	0	8	0
BRCA_TCGA-E9-A22E	0	14	0	0	0	0	0	0	76	43	11
BRCA_TCGA-E9-A22G	4	6	16	0	0	0	18	0	55	10	8
BRCA_TCGA-E9-A22H	0	11	0	0	1	0	3	0	8	3	0
BRCA_TCGA-E9-A243	5	8	14	0	0	0	8	0	32	22	0
BRCA_TCGA-E9-A244	8	22	21	0	0	0	0	0	61	9	0
BRCA_TCGA-E9-A245	3	0	0	0	1	4	0	0	15	0	0
BRCA_TCGA-E9-A247	0	20	0	13	2	0	0	0	12	0	0
BRCA_TCGA-E9-A248	0	9	0	5	0	0	0	6	0	8	0
BRCA_TCGA-E9-A249	0	6	0	6	2	0	0	0	11	0	0
BRCA_TCGA-E9-A24A	4	4	0	0	2	5	0	0	7	0	0
BRCA_TCGA-E9-A295	7	29	0	0	0	0	0	13	53	7	0
BRCA_TCGA-E9-A2JS	0	28	0	0	7	11	0	7	36	0	0
BRCA_TCGA-E9-A2JT	2	0	0	0	0	0	0	0	0	26	0
BRCA_TCGA-E9-A3HO	0	0	15	0	3	0	0	0	44	10	0
BRCA_TCGA-E9-A3QA	0	3	7	0	0	0	0	0	28	24	0
BRCA_TCGA-E9-A3X8	0	5	0	0	0	8	0	0	13	8	3
BRCA_TCGA-E9-A54Y	0	14	0	0	4	16	0	0	0	24	0
BRCA_TCGA-E9-A5FK	2	3	0	3	0	15	0	0	13	3	0
BRCA_TCGA-E9-A5FL	0	0	16	13	6	0	0	0	72	26	0
BRCA_TCGA-E9-A5UO	0	9	7	0	0	7	0	0	15	0	0
BRCA_TCGA-E9-A6HE	0	4	0	5	3	10	0	0	0	0	0
BRCA_TCGA-EW-A1IW	0	14	0	0	0	30	0	0	0	83	0
BRCA_TCGA-EW-A1IX	0	0	11	0	0	0	0	0	0	31	0
BRCA_TCGA-EW-A1IY	0	0	0	0	10	11	0	0	0	17	0
BRCA_TCGA-EW-A1IZ	0	139	135	41	24	0	71	25	0	0	0
BRCA_TCGA-EW-A1J1	0	6	0	2	2	0	0	2	9	0	2
BRCA_TCGA-EW-A1J3	0	0	0	4	0	20	6	0	0	0	0
BRCA_TCGA-EW-A1J5	0	0	0	0	38	0	0	0	0	502	0
BRCA_TCGA-EW-A1J6	0	9	0	0	0	7	0	0	28	0	0
BRCA_TCGA-EW-A1OV	0	0	0	0	12	24	0	0	0	104	0
BRCA_TCGA-EW-A1OX	0	0	0	5	1	0	0	0	9	6	0
BRCA_TCGA-EW-A1OZ	0	21	0	0	4	24	0	0	0	15	12
BRCA_TCGA-EW-A1P0	0	3	9	0	0	0	0	0	14	0	2
BRCA_TCGA-EW-A1P1	0	1	0	0	0	0	0	0	2	0	0
BRCA_TCGA-EW-A1P3	0	3	0	0	0	14	0	0	11	0	0
BRCA_TCGA-EW-A1P4	0	11	0	0	3	0	16	0	37	10	0
BRCA_TCGA-EW-A1P5	3	9	0	8	0	0	0	0	0	0	0
BRCA_TCGA-EW-A1P6	0	6	0	0	0	6	0	0	14	0	0
BRCA_TCGA-EW-A1P7	0	0	8	0	0	0	0	0	11	0	0
BRCA_TCGA-EW-A1P8	0	0	0	9	4	10	0	0	16	0	0
BRCA_TCGA-EW-A1PA	0	3	0	4	7	0	0	6	15	6	0
BRCA_TCGA-EW-A1PB	9	0	0	0	0	19	0	0	63	91	0
BRCA_TCGA-EW-A1PD	0	0	0	6	0	12	0	9	43	23	0
BRCA_TCGA-EW-A1PE	0	0	0	8	2	6	0	0	12	7	3
BRCA_TCGA-EW-A1PG	0	2	0	0	5	0	4	0	0	0	0
BRCA_TCGA-EW-A1PH	0	16	0	0	5	10	0	0	22	9	0
BRCA_TCGA-EW-A2FR	0	8	0	0	0	11	0	0	19	16	0
BRCA_TCGA-EW-A2FS	0	8	0	0	0	22	8	7	0	0	0
BRCA_TCGA-EW-A2FV	0	0	0	2	5	7	0	0	18	0	0
BRCA_TCGA-EW-A2FW	0	13	0	0	0	0	0	0	8	5	0
BRCA_TCGA-EW-A423	0	8	0	12	4	25	0	0	17	22	0
BRCA_TCGA-EW-A6S9	0	10	0	0	2	0	0	4	10	5	0
BRCA_TCGA-EW-A6SA	4	4	4	15	9	30	2	2	34	18	1
BRCA_TCGA-EW-A6SB	0	16	13	0	7	0	9	0	24	7	5
