Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.29	0.9999999999999976	0.995	0.246	24.6%	0.042	10.294%	0.14204	0.994
OGG1_0_multinomial_train1.30	0.9999999999999969	0.995	0.232	23.2%	0.04	9.895%	0.15367	0.995
OGG1_0_multinomial_train1.31	0.9999999999999977	0.996	0.232	23.2%	0.038	9.485%	0.12305	0.996
OGG1_0_multinomial_train1.32	0.9999999999999976	0.993	0.283	28.3%	0.048	12.062%	0.18051	0.992
OGG1_0_multinomial_train1.33	0.9999999999999976	0.994	0.252	25.2%	0.049	11.271%	0.11889	0.994
OGG1_0_multinomial_train1.34	0.9999999999999972	0.996	0.215	21.5%	0.035	8.724%	0.1102	0.996
OGG1_0_multinomial_train1.35	0.999999999999998	0.994	0.244	24.4%	0.046	10.974%	0.12048	0.994
OGG1_0_multinomial_train1.36	0.9999999999999976	0.993	0.239	23.9%	0.049	11.692%	0.10951	0.993
OGG1_0_multinomial_train1.37	0.9999999999999972	0.992	0.282	28.2%	0.052	12.79%	0.16645	0.991
OGG1_0_multinomial_train1.38	0.9999999999999976	0.985	0.287	28.7%	0.065	17.35%	0.15343	0.984
OGG1_0_multinomial_train1.39	0.9999999999999977	0.994	0.232	23.2%	0.045	10.949%	0.12708	0.994
OGG1_0_multinomial_train1.40	0.9999999999999973	0.991	0.263	26.3%	0.054	13.309%	0.15872	0.991
OGG1_0_multinomial_train1.41	0.9999999999999976	0.992	0.268	26.8%	0.057	13.026%	0.15731	0.991
OGG1_0_multinomial_train1.42	0.9999999999999977	0.995	0.249	24.9%	0.038	10.207%	0.14843	0.994
OGG1_0_multinomial_train1.43	0.9999999999999974	0.996	0.199	19.9%	0.034	8.451%	0.11759	0.996
OGG1_0_multinomial_train1.44	0.999999999999998	0.997	0.218	21.8%	0.036	8.439%	0.12818	0.996
OGG1_0_multinomial_train1.45	0.9999999999999977	0.995	0.243	24.3%	0.044	10.789%	0.12224	0.994
OGG1_0_multinomial_train1.46	0.9999999999999974	0.991	0.273	27.3%	0.055	13.556%	0.19578	0.99
OGG1_0_multinomial_train1.47	0.9999999999999979	0.996	0.227	22.7%	0.037	9.308%	0.13683	0.996
OGG1_0_multinomial_train1.48	0.9999999999999977	0.994	0.243	24.3%	0.046	11.487%	0.12765	0.993
OGG1_0_multinomial_train1.49	0.999999999999998	0.99	0.288	28.8%	0.059	14.703%	0.12825	0.989
OGG1_0_multinomial_train1.50	0.9999999999999977	0.99	0.269	26.9%	0.054	13.808%	0.13263	0.99
OGG1_0_multinomial_train1.51	0.9999999999999976	0.996	0.2	20.0%	0.034	8.484%	0.15581	0.996
OGG1_0_multinomial_train1.52	0.9999999999999978	0.993	0.25	25.0%	0.05	11.931%	0.17522	0.992
OGG1_0_multinomial_train1.53	0.9999999999999979	0.996	0.219	21.9%	0.039	9.428%	0.13865	0.995
OGG1_0_multinomial_train1.54	0.9999999999999974	0.991	0.281	28.1%	0.056	13.123%	0.14726	0.991
OGG1_0_multinomial_train1.55	0.9999999999999978	0.988	0.305	30.5%	0.058	15.673%	0.17108	0.987
OGG1_0_multinomial_train1.56	0.9999999999999977	0.997	0.226	22.6%	0.033	8.75%	0.12996	0.997
OGG1_0_multinomial_train1.57	0.9999999999999974	0.989	0.297	29.7%	0.059	14.958%	0.17007	0.988
OGG1_0_multinomial_train1.58	0.9999999999999982	0.992	0.288	28.8%	0.047	12.327%	0.17166	0.992
OGG1_0_multinomial_train1.59	0.9999999999999977	0.994	0.247	24.7%	0.046	11.782%	0.12374	0.993
OGG1_0_multinomial_train1.60	0.9999999999999973	0.986	0.301	30.1%	0.061	16.447%	0.16087	0.985
OGG1_0_multinomial_train1.61	0.9999999999999978	0.991	0.294	29.4%	0.054	13.682%	0.14477	0.991
OGG1_0_multinomial_train1.62	0.9999999999999976	0.995	0.251	25.1%	0.043	10.25%	0.12989	0.995
OGG1_0_multinomial_train1.63	0.9999999999999971	0.994	0.235	23.5%	0.044	10.773%	0.16454	0.994
OGG1_0_multinomial_train1.64	0.9999999999999977	0.991	0.268	26.8%	0.056	13.831%	0.13317	0.99
OGG1_0_multinomial_train1.65	0.9999999999999979	0.993	0.263	26.3%	0.043	11.533%	0.14218	0.993
OGG1_0_multinomial_train1.66	0.9999999999999981	0.988	0.279	27.9%	0.062	15.753%	0.15438	0.987
OGG1_0_multinomial_train1.67	0.9999999999999976	0.994	0.282	28.2%	0.047	12.215%	0.15542	0.993
OGG1_0_multinomial_train1.68	0.9999999999999982	0.997	0.195	19.5%	0.031	7.526%	0.1186	0.997
OGG1_0_multinomial_train1.69	0.9999999999999972	0.995	0.199	19.9%	0.038	9.558%	0.11425	0.995
OGG1_0_multinomial_train1.70	0.9999999999999978	0.994	0.258	25.8%	0.049	11.539%	0.14468	0.994
OGG1_0_multinomial_train1.71	0.9999999999999973	0.995	0.246	24.6%	0.044	10.266%	0.16024	0.995
OGG1_0_multinomial_train1.72	0.9999999999999974	0.993	0.247	24.7%	0.049	12.192%	0.12972	0.992
OGG1_0_multinomial_train1.73	0.9999999999999979	0.994	0.254	25.4%	0.044	10.849%	0.17668	0.994
OGG1_0_multinomial_train1.74	0.9999999999999974	0.993	0.245	24.5%	0.047	11.743%	0.14715	0.993
OGG1_0_multinomial_train1.75	0.9999999999999973	0.994	0.243	24.3%	0.046	10.885%	0.12675	0.994
OGG1_0_multinomial_train1.76	0.9999999999999978	0.993	0.278	27.8%	0.056	13.011%	0.14235	0.993
OGG1_0_multinomial_train1.77	0.9999999999999976	0.993	0.267	26.7%	0.048	11.411%	0.18013	0.993
OGG1_0_multinomial_train1.78	0.9999999999999974	0.996	0.232	23.2%	0.037	9.505%	0.14291	0.995
OGG1_0_multinomial_train1.79	0.9999999999999976	0.99	0.257	25.7%	0.067	14.626%	0.72914	0.989
OGG1_0_multinomial_train1.80	0.9999999999999981	0.995	0.242	24.2%	0.042	10.146%	0.13931	0.995
OGG1_0_multinomial_train1.81	0.9999999999999974	0.995	0.238	23.8%	0.048	10.819%	0.15172	0.994
OGG1_0_multinomial_train1.82	0.9999999999999977	0.994	0.232	23.2%	0.046	11.095%	0.12274	0.993
OGG1_0_multinomial_train1.83	0.999999999999998	0.991	0.276	27.6%	0.056	13.529%	0.17318	0.991
OGG1_0_multinomial_train1.84	0.9999999999999981	0.993	0.27	27.0%	0.048	12.044%	0.13421	0.993
OGG1_0_multinomial_train1.85	0.9999999999999973	0.987	0.331	33.1%	0.071	17.025%	0.15212	0.986
OGG1_0_multinomial_train1.86	0.9999999999999976	0.995	0.236	23.6%	0.043	10.509%	0.11082	0.995
OGG1_0_multinomial_train1.87	0.9999999999999973	0.996	0.229	22.9%	0.036	9.021%	0.13339	0.996
OGG1_0_multinomial_train1.88	0.9999999999999977	0.995	0.227	22.7%	0.039	10.179%	0.11899	0.995
OGG1_0_multinomial_train1.89	0.9999999999999976	0.991	0.305	30.5%	0.058	14.129%	0.14069	0.991
OGG1_0_multinomial_train1.90	0.9999999999999978	0.996	0.241	24.1%	0.04	9.943%	0.14449	0.995
OGG1_0_multinomial_train1.91	0.9999999999999978	0.992	0.287	28.7%	0.055	13.635%	0.14647	0.991
OGG1_0_multinomial_train1.92	0.9999999999999978	0.993	0.261	26.1%	0.045	12.003%	0.16047	0.992
OGG1_0_multinomial_train1.93	0.9999999999999974	0.994	0.254	25.4%	0.047	11.656%	0.16002	0.993
OGG1_0_multinomial_train1.94	0.9999999999999979	0.995	0.219	21.9%	0.041	10.146%	0.12998	0.994
OGG1_0_multinomial_train1.95	0.9999999999999977	0.986	0.294	29.4%	0.067	16.577%	0.21719	0.985
OGG1_0_multinomial_train1.96	0.9999999999999976	0.992	0.27	27.0%	0.052	12.64%	0.17904	0.992
OGG1_0_multinomial_train1.97	0.999999999999998	0.994	0.25	25.0%	0.044	10.875%	0.16421	0.994
OGG1_0_multinomial_train1.98	0.999999999999998	0.992	0.286	28.6%	0.057	13.442%	0.13196	0.992
RNF168_0_multinomial_train1	0.9999999999999991	0.856	0.579	57.9%	0.08	53.195%	0.38808	0.727
RNF168_0_multinomial_train1.1	0.9999999999999991	0.872	0.555	55.5%	0.076	50.204%	0.3011	0.761
RNF168_0_multinomial_train1.2	0.999999999999999	0.799	0.677	67.7%	0.098	61.431%	0.42147	0.639
RNF168_0_multinomial_train1.3	0.9999999999999989	0.849	0.617	61.7%	0.086	52.9%	0.32982	0.734
RNF168_0_multinomial_train1.4	0.9999999999999991	0.908	0.486	48.6%	0.064	42.685%	0.25767	0.824
RNF168_0_multinomial_train1.5	0.9999999999999989	0.816	0.649	64.9%	0.095	57.698%	0.39186	0.678
RNF168_0_multinomial_train1.6	0.999999999999999	0.839	0.65	65.0%	0.087	54.979%	0.43601	0.71
RNF168_0_multinomial_train1.7	0.9999999999999989	0.8	0.693	69.3%	0.095	60.497%	0.47351	0.625
RNF168_0_multinomial_train1.8	0.9999999999999989	0.806	0.733	73.3%	0.097	59.574%	0.4686	0.656
RNF168_0_multinomial_train1.9	0.999999999999999	0.819	0.649	64.9%	0.088	59.015%	0.3926	0.647
RNF168_0_multinomial_train1.10	0.9999999999999989	0.875	0.577	57.7%	0.077	48.686%	0.29386	0.775
RNF168_0_multinomial_train1.11	0.9999999999999989	0.838	0.615	61.5%	0.083	55.124%	0.37277	0.681
RNF168_0_multinomial_train1.12	0.9999999999999989	0.864	0.596	59.6%	0.081	51.021%	0.33587	0.758
RNF168_0_multinomial_train1.13	0.9999999999999989	0.844	0.628	62.8%	0.082	54.427%	0.37321	0.694
RNF168_0_multinomial_train1.14	0.999999999999999	0.819	0.644	64.4%	0.096	57.278%	0.36024	0.693
RNF168_0_multinomial_train1.15	0.9999999999999989	0.866	0.602	60.2%	0.078	50.718%	0.38781	0.749
RNF168_0_multinomial_train1.16	0.9999999999999989	0.892	0.553	55.3%	0.076	44.998%	0.36569	0.825
RNF168_0_multinomial_train1.17	0.9999999999999991	0.861	0.593	59.3%	0.086	50.894%	0.35187	0.77
RNF168_0_multinomial_train1.18	0.999999999999999	0.851	0.627	62.7%	0.081	53.192%	0.35971	0.714
RNF168_0_multinomial_train1.19	0.9999999999999991	0.867	0.588	58.8%	0.08	49.803%	0.34679	0.768
RNF168_0_multinomial_train1.20	0.9999999999999991	0.868	0.575	57.5%	0.077	49.726%	0.34525	0.756
RNF168_0_multinomial_train1.21	0.999999999999999	0.856	0.62	62.0%	0.084	52.183%	0.35911	0.747
