acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
0.4148928552865982,0.32208546011525385,10.838808461136718,4030.7086828303627,413.909676744173,35500.0,0,0.22,-0.39,0.5306,0.6703571677207947,0.5654410002800687,5.688607699972642,2100.4446681486984,5.688607699972642,105000,,,,,,,,,,0.5548,0.4854877379963642,11.831343579486127,3,0.005,0.1,0.0001,_all
