Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
PMS1_dirichlet_train_fold1.3	0.9999999999999993	0.917	0.609	60.9%	0.096	40.065%	0.49179	0.897
PMS1_dirichlet_train_fold1.4	0.9999999999999991	0.888	0.675	67.5%	0.109	45.852%	0.44908	0.861
MLH1_dirichlet_train_fold1.1	0.9999999999999969	0.924	0.467	46.7%	0.07	38.292%	0.25682	0.888
MSH2_dirichlet_train_fold1.5	0.9999999999999968	0.922	0.497	49.7%	0.082	39.547%	0.23863	0.898
PMS2_dirichlet_train_fold1.7	0.9999999999999961	0.805	0.705	70.5%	0.1	59.387%	0.39602	0.667
PMS2_dirichlet_train_fold1.8	0.9999999999999961	0.821	0.639	63.9%	0.097	57.376%	0.37321	0.699
MLH1_dirichlet_train_fold1.2	0.9999999999999967	0.88	0.531	53.1%	0.089	47.965%	0.29367	0.822
MSH2_dirichlet_train_fold1.6	0.9999999999999969	0.867	0.599	59.9%	0.098	49.701%	0.31631	0.814
MSH2_dirichlet_train_fold1.7	0.9999999999999971	0.918	0.557	55.7%	0.085	40.168%	0.31785	0.893
MSH6_dirichlet_train_fold1.8	0.9999999999999969	0.834	0.673	67.3%	0.105	55.382%	0.39471	0.758
MSH6_dirichlet_train_fold1.9	0.9999999999999967	0.881	0.582	58.2%	0.082	47.135%	0.35607	0.813
MSH6_dirichlet_train_fold1.10	0.9999999999999971	0.896	0.495	49.5%	0.092	44.64%	0.25297	0.86
MSH6_dirichlet_train_fold1.11	0.9999999999999969	0.886	0.517	51.7%	0.082	46.528%	0.28831	0.824
MSH2_dirichlet_train_fold1.8	0.9999999999999967	0.913	0.485	48.5%	0.079	40.703%	0.28953	0.878
PMS1_dirichlet_train_fold1.5	0.9999999999999991	0.896	0.619	61.9%	0.099	44.349%	0.46233	0.867
MLH1_dirichlet_train_fold1.3	0.9999999999999968	0.802	0.654	65.4%	0.125	59.658%	0.37117	0.731
PMS1_dirichlet_train_fold1.6	0.9999999999999991	0.883	0.634	63.4%	0.102	46.893%	0.45284	0.847
MSH6_dirichlet_train_fold1.12	0.9999999999999972	0.91	0.548	54.8%	0.079	41.56%	0.34711	0.872
MSH6_dirichlet_train_fold1.13	0.9999999999999964	0.879	0.541	54.1%	0.089	47.472%	0.30086	0.822
MLH1_dirichlet_train_fold1.4	0.9999999999999972	0.838	0.633	63.3%	0.102	54.544%	0.43808	0.761
MSH6_dirichlet_train_fold1.14	0.999999999999997	0.862	0.593	59.3%	0.095	50.505%	0.33453	0.799
MSH6_dirichlet_train_fold1.15	0.9999999999999964	0.898	0.528	52.8%	0.08	43.955%	0.28949	0.848
MSH2_dirichlet_train_fold1.9	0.9999999999999964	0.904	0.498	49.8%	0.084	43.225%	0.27937	0.865
MSH6_dirichlet_train_fold1.16	0.9999999999999973	0.887	0.531	53.1%	0.087	46.385%	0.3453	0.835
PMS1_dirichlet_train_fold1.7	0.9999999999999992	0.858	0.695	69.5%	0.118	51.347%	0.51754	0.82
PMS1_dirichlet_train_fold1.8	0.9999999999999991	0.92	0.58	58.0%	0.099	40.311%	0.40434	0.904
PMS1_dirichlet_train_fold1.9	0.9999999999999991	0.851	0.714	71.4%	0.122	52.416%	0.63895	0.812
PMS2_dirichlet_train_fold1.9	0.9999999999999959	0.75	0.745	74.5%	0.117	66.343%	0.50278	0.585
PMS2_dirichlet_train_fold1.10	0.9999999999999962	0.723	0.771	77.1%	0.125	68.946%	0.51708	0.548
MSH2_dirichlet_train_fold1.10	0.9999999999999966	0.878	0.57	57.0%	0.095	48.028%	0.31256	0.831
PMS1_dirichlet_train_fold1.10	0.9999999999999992	0.925	0.574	57.4%	0.083	38.828%	0.43732	0.902
MSH2_dirichlet_train_fold1.11	0.9999999999999968	0.868	0.583	58.3%	0.094	50.26%	0.34425	0.808
PMS2_dirichlet_train_fold1.11	0.9999999999999963	0.719	0.787	78.7%	0.127	69.22%	0.51791	0.549
PMS1_dirichlet_train_fold1.11	0.999999999999999	0.804	0.817	81.7%	0.133	59.765%	0.63807	0.744
MSH6_dirichlet_train_fold1.17	0.9999999999999971	0.912	0.586	58.6%	0.094	42.41%	0.32762	0.891
PMS2_dirichlet_train_fold1.12	0.9999999999999961	0.784	0.766	76.6%	0.113	62.043%	0.48845	0.666
MSH6_dirichlet_train_fold1.18	0.999999999999997	0.862	0.523	52.3%	0.097	50.861%	0.29026	0.802
MSH6_dirichlet_train_fold1.19	0.9999999999999966	0.904	0.51	51.0%	0.081	43.059%	0.2813	0.861
MSH6_dirichlet_train_fold1.20	0.9999999999999972	0.856	0.562	56.2%	0.107	51.771%	0.34895	0.804
MSH6_dirichlet_train_fold1.21	0.9999999999999964	0.894	0.568	56.8%	0.088	44.875%	0.31985	0.851
MSH6_dirichlet_train_fold1.22	0.9999999999999972	0.85	0.576	57.6%	0.107	53.134%	0.36313	0.794
MSH2_dirichlet_train_fold1.12	0.9999999999999969	0.924	0.501	50.1%	0.076	38.825%	0.23589	0.897
MSH2_dirichlet_train_fold1.13	0.9999999999999968	0.897	0.535	53.5%	0.095	43.997%	0.3349	0.865
PMS2_dirichlet_train_fold1.13	0.9999999999999961	0.762	0.814	81.4%	0.125	65.532%	0.51842	0.655
MLH1_dirichlet_train_fold1.5	0.9999999999999969	0.859	0.652	65.2%	0.101	51.294%	0.3643	0.802
MLH1_dirichlet_train_fold1.6	0.9999999999999973	0.845	0.666	66.6%	0.115	53.695%	0.36229	0.794
MSH2_dirichlet_train_fold1.14	0.9999999999999969	0.902	0.536	53.6%	0.089	43.269%	0.30916	0.868
MLH1_dirichlet_train_fold1.7	0.9999999999999969	0.851	0.687	68.7%	0.109	52.368%	0.43229	0.798
MSH2_dirichlet_train_fold1.15	0.9999999999999971	0.864	0.619	61.9%	0.114	50.993%	0.39689	0.826
MSH6_dirichlet_train_fold1.23	0.9999999999999971	0.888	0.592	59.2%	0.093	46.434%	0.4132	0.846
PMS2_dirichlet_train_fold1.14	0.9999999999999964	0.786	0.757	75.7%	0.111	62.102%	0.47791	0.668
MLH1_dirichlet_train_fold1.8	0.9999999999999972	0.78	0.679	67.9%	0.132	62.87%	0.43049	0.699
MSH6_dirichlet_train_fold1.24	0.9999999999999964	0.808	0.696	69.6%	0.12	59.002%	0.50266	0.732
MLH1_dirichlet_train_fold1.9	0.9999999999999966	0.871	0.627	62.7%	0.095	49.546%	0.32949	0.816
MSH2_dirichlet_train_fold1.16	0.9999999999999967	0.883	0.577	57.7%	0.09	46.872%	0.34099	0.833
PMS1_dirichlet_train_fold1.12	0.9999999999999991	0.795	0.831	83.1%	0.133	61.428%	0.72627	0.729
PMS2_dirichlet_train_fold1.15	0.9999999999999963	0.715	0.79	79.0%	0.136	69.743%	0.50744	0.574
MSH6_dirichlet_train_fold1.25	0.9999999999999972	0.894	0.56	56.0%	0.091	45.11%	0.33123	0.856
MSH6_dirichlet_train_fold1.26	0.9999999999999969	0.9	0.49	49.0%	0.083	43.885%	0.31619	0.855
PMS2_dirichlet_train_fold1.16	0.9999999999999963	0.749	0.752	75.2%	0.117	66.457%	0.48289	0.582
MSH6_dirichlet_train_fold1.27	0.9999999999999972	0.867	0.604	60.4%	0.097	49.735%	0.40846	0.812
PMS2_dirichlet_train_fold1.17	0.9999999999999962	0.789	0.749	74.9%	0.113	61.396%	0.47298	0.677
MSH6_dirichlet_train_fold1.28	0.9999999999999967	0.883	0.587	58.7%	0.087	47.1%	0.30807	0.826
PMS2_dirichlet_train_fold1.18	0.999999999999996	0.763	0.726	72.6%	0.113	64.598%	0.44319	0.607
PMS2_dirichlet_train_fold1.19	0.9999999999999969	0.765	0.744	74.4%	0.118	64.615%	0.51043	0.63
PMS1_dirichlet_train_fold1.13	0.9999999999999991	0.857	0.693	69.3%	0.117	51.44%	0.49127	0.817
MSH6_dirichlet_train_fold1.29	0.999999999999997	0.866	0.604	60.4%	0.094	50.574%	0.47247	0.804
MSH6_dirichlet_train_fold1.30	0.9999999999999963	0.912	0.491	49.1%	0.084	40.876%	0.23948	0.881
MSH6_dirichlet_train_fold1.31	0.9999999999999969	0.852	0.581	58.1%	0.099	52.442%	0.33169	0.783
MSH6_dirichlet_train_fold1.32	0.9999999999999967	0.846	0.652	65.2%	0.099	53.607%	0.37058	0.768
OGG1_dirichlet_train_fold1	0.9999999999999978	0.954	0.512	51.2%	0.109	30.347%	0.34697	0.949
UNG_dirichlet_train_fold1	0.9999999999999971	0.869	0.666	66.6%	0.115	49.64%	0.48259	0.835
UNG_dirichlet_train_fold1.1	0.9999999999999971	0.876	0.626	62.6%	0.098	48.181%	0.46468	0.83
OGG1_dirichlet_train_fold1.1	0.9999999999999976	0.955	0.594	59.4%	0.101	30.547%	0.41418	0.951
OGG1_dirichlet_train_fold1.2	0.9999999999999977	0.973	0.477	47.7%	0.085	23.009%	0.3582	0.971
UNG_dirichlet_train_fold1.2	0.9999999999999976	0.741	0.795	79.5%	0.142	67.322%	0.5824	0.643
UNG_dirichlet_train_fold1.3	0.9999999999999969	0.861	0.632	63.2%	0.1	51.021%	0.45111	0.803
UNG_dirichlet_train_fold1.4	0.9999999999999971	0.859	0.629	62.9%	0.118	51.546%	0.40619	0.821
OGG1_dirichlet_train_fold1.3	0.9999999999999977	0.988	0.361	36.1%	0.059	15.709%	0.31509	0.987
OGG1_dirichlet_train_fold1.4	0.9999999999999978	0.974	0.489	48.9%	0.098	22.66%	0.41702	0.972
OGG1_dirichlet_train_fold1.5	0.9999999999999977	0.969	0.579	57.9%	0.11	25.41%	0.49413	0.968
UNG_dirichlet_train_fold1.5	0.999999999999997	0.843	0.666	66.6%	0.109	54.317%	0.56949	0.782
UNG_dirichlet_train_fold1.6	0.9999999999999969	0.868	0.618	61.8%	0.105	49.835%	0.46878	0.824
UNG_dirichlet_train_fold1.7	0.9999999999999972	0.816	0.707	70.7%	0.133	57.836%	0.50367	0.764
UNG_dirichlet_train_fold1.8	0.9999999999999969	0.878	0.739	73.9%	0.107	47.895%	0.56229	0.842
OGG1_dirichlet_train_fold1.6	0.9999999999999976	0.977	0.473	47.3%	0.081	21.643%	0.38931	0.976
UNG_dirichlet_train_fold1.9	0.9999999999999969	0.804	0.758	75.8%	0.133	59.72%	0.53412	0.744
OGG1_dirichlet_train_fold1.7	0.9999999999999979	0.982	0.441	44.1%	0.08	19.25%	0.41164	0.98
OGG1_dirichlet_train_fold1.8	0.9999999999999972	0.975	0.485	48.5%	0.088	22.363%	0.32511	0.973
UNG_dirichlet_train_fold1.10	0.9999999999999978	0.848	0.655	65.5%	0.111	52.83%	0.47475	0.796
UNG_dirichlet_train_fold1.11	0.999999999999997	0.86	0.615	61.5%	0.105	51.009%	0.39014	0.81
UNG_dirichlet_train_fold1.12	0.9999999999999971	0.884	0.598	59.8%	0.107	47.911%	0.32414	0.854
OGG1_dirichlet_train_fold1.9	0.9999999999999983	0.961	0.484	48.4%	0.104	27.756%	0.32146	0.957
OGG1_dirichlet_train_fold1.10	0.9999999999999979	0.983	0.438	43.8%	0.111	23.592%	0.23078	0.983
OGG1_dirichlet_train_fold1.11	0.9999999999999976	0.972	0.488	48.8%	0.081	23.52%	0.39985	0.969
UNG_dirichlet_train_fold1.13	0.999999999999997	0.872	0.711	71.1%	0.122	50.05%	0.46059	0.846
OGG1_dirichlet_train_fold1.12	0.9999999999999984	0.986	0.421	42.1%	0.077	18.142%	0.28675	0.985
OGG1_dirichlet_train_fold1.13	0.9999999999999979	0.963	0.466	46.6%	0.096	27.534%	0.34356	0.959
OGG1_dirichlet_train_fold1.14	0.9999999999999979	0.927	0.709	70.9%	0.131	37.618%	0.5734	0.92
OGG1_dirichlet_train_fold1.15	0.9999999999999981	0.981	0.449	44.9%	0.086	19.595%	0.39514	0.98
OGG1_dirichlet_train_fold1.16	0.9999999999999977	0.976	0.472	47.2%	0.078	21.925%	0.33828	0.974
OGG1_dirichlet_train_fold1.17	0.9999999999999978	0.992	0.372	37.2%	0.063	13.202%	0.41114	0.991
OGG1_dirichlet_train_fold1.18	0.9999999999999979	0.976	0.475	47.5%	0.079	21.838%	0.31133	0.974
UNG_dirichlet_train_fold1.14	0.9999999999999976	0.88	0.649	64.9%	0.094	47.396%	0.40371	0.832
OGG1_dirichlet_train_fold1.19	0.9999999999999972	0.968	0.523	52.3%	0.084	25.492%	0.40968	0.965
UNG_dirichlet_train_fold1.15	0.9999999999999966	0.764	0.76	76.0%	0.135	65.218%	0.64228	0.673
UNG_dirichlet_train_fold1.16	0.9999999999999971	0.859	0.628	62.8%	0.107	51.435%	0.47052	0.809
UNG_dirichlet_train_fold1.17	0.9999999999999969	0.89	0.607	60.7%	0.093	45.444%	0.37881	0.851
UNG_dirichlet_train_fold1.18	0.9999999999999964	0.804	0.695	69.5%	0.11	59.846%	0.55681	0.702
OGG1_dirichlet_train_fold1.20	0.9999999999999978	0.985	0.431	43.1%	0.085	18.744%	0.29349	0.985
OGG1_dirichlet_train_fold1.21	0.999999999999998	0.978	0.429	42.9%	0.073	21.119%	0.32868	0.976
OGG1_dirichlet_train_fold1.22	0.9999999999999983	0.976	0.449	44.9%	0.08	22.326%	0.31199	0.975
OGG1_dirichlet_train_fold1.23	0.9999999999999978	0.964	0.533	53.3%	0.094	27.105%	0.38503	0.961
OGG1_dirichlet_train_fold1.24	0.9999999999999981	0.962	0.53	53.0%	0.11	28.273%	0.3972	0.959
UNG_dirichlet_train_fold1.19	0.9999999999999972	0.86	0.62	62.0%	0.093	51.236%	0.47792	0.789
OGG1_dirichlet_train_fold1.25	0.9999999999999976	0.98	0.425	42.5%	0.076	19.973%	0.36674	0.978
OGG1_dirichlet_train_fold1.26	0.9999999999999978	0.982	0.424	42.4%	0.08	19.229%	0.28857	0.98
UNG_dirichlet_train_fold1.20	0.9999999999999969	0.872	0.63	63.0%	0.112	49.188%	0.36425	0.838
OGG1_dirichlet_train_fold1.27	0.9999999999999981	0.972	0.556	55.6%	0.086	24.878%	0.39984	0.969
UNG_dirichlet_train_fold1.21	0.9999999999999971	0.857	0.66	66.0%	0.099	51.227%	0.45645	0.795
UNG_dirichlet_train_fold1.22	0.9999999999999973	0.759	0.786	78.6%	0.141	65.082%	0.58287	0.675
OGG1_dirichlet_train_fold1.28	0.9999999999999979	0.989	0.408	40.8%	0.062	15.093%	0.33237	0.988
OGG1_dirichlet_train_fold1.29	0.9999999999999982	0.981	0.499	49.9%	0.109	24.702%	0.27911	0.981
OGG1_dirichlet_train_fold1.30	0.999999999999998	0.961	0.558	55.8%	0.097	27.862%	0.45473	0.957
OGG1_dirichlet_train_fold1.31	0.9999999999999977	0.966	0.439	43.9%	0.098	25.838%	0.27228	0.964
OGG1_dirichlet_train_fold1.32	0.9999999999999981	0.96	0.544	54.4%	0.119	28.182%	0.49724	0.957
UNG_dirichlet_train_fold1.23	0.9999999999999971	0.863	0.642	64.2%	0.102	50.278%	0.42751	0.812
OGG1_dirichlet_train_fold1.33	0.9999999999999977	0.985	0.383	38.3%	0.075	17.75%	0.30432	0.985
OGG1_dirichlet_train_fold1.34	0.9999999999999982	0.991	0.364	36.4%	0.056	13.599%	0.27004	0.991
UNG_dirichlet_train_fold1.24	0.9999999999999962	0.837	0.664	66.4%	0.116	55.066%	0.39074	0.78
OGG1_dirichlet_train_fold1.35	0.9999999999999976	0.976	0.438	43.8%	0.091	22.187%	0.41913	0.974
OGG1_dirichlet_train_fold1.36	0.9999999999999977	0.968	0.529	52.9%	0.123	29.017%	5.5476	0.968
UNG_dirichlet_train_fold1.25	0.999999999999997	0.903	0.602	60.2%	0.096	43.114%	0.38974	0.875
OGG1_dirichlet_train_fold1.37	0.9999999999999981	0.964	0.497	49.7%	0.095	26.727%	0.4076	0.961
UNG_dirichlet_train_fold1.26	0.9999999999999971	0.799	0.84	84.0%	0.122	59.993%	0.53598	0.72
OGG1_dirichlet_train_fold1.38	0.9999999999999978	0.952	0.514	51.4%	0.099	30.586%	0.38142	0.947
OGG1_dirichlet_train_fold1.39	0.999999999999998	0.981	0.47	47.0%	0.089	20.038%	0.33785	0.98
UNG_dirichlet_train_fold1.27	0.9999999999999969	0.826	0.776	77.6%	0.139	56.922%	0.49084	0.786
OGG1_dirichlet_train_fold1.40	0.999999999999998	0.978	0.493	49.3%	0.086	21.353%	0.36406	0.977
OGG1_dirichlet_train_fold1.41	0.9999999999999978	0.981	0.431	43.1%	0.081	21.268%	0.28445	0.979
UNG_dirichlet_train_fold1.28	0.9999999999999973	0.807	0.767	76.7%	0.13	59.233%	0.59313	0.747
OGG1_dirichlet_train_fold1.42	0.9999999999999978	0.974	0.41	41.0%	0.093	22.94%	0.36826	0.973
UNG_dirichlet_train_fold1.29	0.999999999999997	0.894	0.526	52.6%	0.09	44.803%	0.39268	0.855
OGG1_dirichlet_train_fold1.43	0.9999999999999977	0.987	0.394	39.4%	0.062	16.163%	0.31129	0.986
UNG_dirichlet_train_fold1.30	0.9999999999999971	0.914	0.516	51.6%	0.082	40.696%	0.3238	0.882
OGG1_dirichlet_train_fold1.44	0.9999999999999977	0.978	0.492	49.2%	0.082	22.072%	0.33931	0.976
OGG1_dirichlet_train_fold1.45	0.9999999999999986	0.979	0.454	45.4%	0.078	20.497%	0.39103	0.977
UNG_dirichlet_train_fold1.31	0.9999999999999976	0.863	0.687	68.7%	0.11	50.579%	0.43884	0.821
UNG_dirichlet_train_fold1.32	0.9999999999999972	0.851	0.682	68.2%	0.109	52.637%	0.44193	0.798
UNG_dirichlet_train_fold1.33	0.9999999999999973	0.846	0.672	67.2%	0.11	53.594%	0.53771	0.788
UNG_dirichlet_train_fold1.34	0.9999999999999971	0.875	0.645	64.5%	0.107	48.408%	0.4459	0.838
UNG_dirichlet_train_fold1.35	0.9999999999999974	0.818	0.78	78.0%	0.129	57.62%	0.62871	0.763
UNG_dirichlet_train_fold1.36	0.9999999999999974	0.889	0.594	59.4%	0.095	45.929%	0.43506	0.851
UNG_dirichlet_train_fold1.37	0.9999999999999972	0.888	0.673	67.3%	0.106	46.261%	0.43567	0.859
UNG_dirichlet_train_fold1.38	0.9999999999999969	0.908	0.588	58.8%	0.092	42.244%	0.32341	0.88
UNG_dirichlet_train_fold1.39	0.9999999999999971	0.806	0.73	73.0%	0.127	59.234%	0.50008	0.74
UNG_dirichlet_train_fold1.40	0.9999999999999976	0.828	0.746	74.6%	0.121	56.206%	0.50033	0.771
UNG_dirichlet_train_fold1.41	0.9999999999999971	0.84	0.659	65.9%	0.105	54.694%	0.44684	0.771
UNG_dirichlet_train_fold1.42	0.9999999999999971	0.865	0.623	62.3%	0.099	50.5%	0.47341	0.809
OGG1_dirichlet_train_fold1.46	0.9999999999999982	0.966	0.501	50.1%	0.094	25.604%	0.3688	0.964
OGG1_dirichlet_train_fold1.47	0.9999999999999981	0.975	0.515	51.5%	0.087	23.659%	0.37134	0.973
UNG_dirichlet_train_fold1.43	0.9999999999999978	0.851	0.637	63.7%	0.122	52.946%	0.49364	0.811
UNG_dirichlet_train_fold1.44	0.9999999999999971	0.874	0.553	55.3%	0.093	48.672%	0.35029	0.819
UNG_dirichlet_train_fold1.45	0.9999999999999969	0.905	0.567	56.7%	0.084	42.63%	0.36922	0.868
UNG_dirichlet_train_fold1.46	0.9999999999999969	0.852	0.663	66.3%	0.117	52.861%	0.42803	0.808
UNG_dirichlet_train_fold1.47	0.9999999999999967	0.847	0.615	61.5%	0.106	53.592%	0.45542	0.787
OGG1_dirichlet_train_fold1.48	0.9999999999999978	0.976	0.459	45.9%	0.078	21.874%	0.32482	0.974
OGG1_dirichlet_train_fold1.49	0.9999999999999978	0.912	0.592	59.2%	0.117	40.99%	0.40862	0.899
ATP2B4_real_train_fold2	0.9999999999999984	0.978	0.368	36.8%	0.053	21.04%	0.21519	0.974
ATP2B4_real_train_fold2.1	0.9999999999999958	0.985	0.286	28.6%	0.044	17.269%	0.11478	0.982
MLH1_real_train_fold2	0.9999999999999954	0.99	0.177	17.7%	0.026	14.139%	0.04001	0.986
MSH6_real_train_fold2	0.9999999999999969	0.992	0.171	17.1%	0.025	13.449%	0.04305	0.988
MSH6_real_train_fold2.1	0.9999999999999957	0.993	0.146	14.6%	0.023	12.556%	0.03086	0.99
MSH6_real_train_fold2.2	0.9999999999999962	0.992	0.167	16.7%	0.024	13.206%	0.04079	0.988
OGG1_real_train_fold2	0.9999999999999978	0.998	0.183	18.3%	0.032	8.092%	0.07247	0.997
PMS1_real_train_fold2	0.9999999999999963	0.947	0.423	42.3%	0.069	32.302%	0.22762	0.931
PMS2_real_train_fold2	0.9999999999999958	0.871	0.545	54.5%	0.081	49.803%	0.24163	0.785
RNF168_real_train_fold2	0.999999999999995	0.969	0.244	24.4%	0.034	25.059%	0.05998	0.926
UNG_real_train_fold2	0.9999999999999968	0.965	0.344	34.4%	0.055	27.063%	0.14653	0.953
ATP2B4_dirichlet_train_fold2	0.9999999999999984	0.901	0.678	67.8%	0.114	43.532%	0.5701	0.882
ATP2B4_dirichlet_train_fold2.1	0.9999999999999978	0.87	0.744	74.4%	0.119	49.598%	0.63759	0.839
ATP2B4_dirichlet_train_fold2.2	0.9999999999999984	0.945	0.575	57.5%	0.102	33.017%	0.52315	0.938
ATP2B4_dirichlet_train_fold2.3	0.9999999999999989	0.917	0.659	65.9%	0.103	40.235%	0.53734	0.901
ATP2B4_dirichlet_train_fold2.4	0.9999999999999978	0.914	0.651	65.1%	0.102	40.573%	0.49061	0.897
ATP2B4_dirichlet_train_fold2.5	0.9999999999999978	0.874	0.69	69.0%	0.137	50.432%	0.49994	0.854
ATP2B4_dirichlet_train_fold2.6	0.9999999999999977	0.953	0.561	56.1%	0.082	30.201%	0.47498	0.946
ATP2B4_dirichlet_train_fold2.7	0.999999999999998	0.92	0.613	61.3%	0.098	40.388%	0.50368	0.903
ATP2B4_dirichlet_train_fold2.8	0.9999999999999974	0.91	0.671	67.1%	0.11	41.827%	0.53107	0.893
ATP2B4_dirichlet_train_fold2.9	0.9999999999999977	0.97	0.454	45.4%	0.071	24.362%	0.31924	0.965
ATP2B4_dirichlet_train_fold2.10	0.9999999999999979	0.943	0.592	59.2%	0.095	33.662%	0.44394	0.934
ATP2B4_dirichlet_train_fold2.11	0.9999999999999986	0.954	0.552	55.2%	0.077	30.005%	0.42575	0.945
ATP2B4_dirichlet_train_fold2.12	0.9999999999999989	0.923	0.6	60.0%	0.098	38.686%	0.50254	0.907
ATP2B4_dirichlet_train_fold2.13	0.9999999999999978	0.923	0.622	62.2%	0.106	38.463%	0.44241	0.911
ATP2B4_dirichlet_train_fold2.14	0.9999999999999984	0.931	0.63	63.0%	0.117	38.429%	0.51104	0.924
ATP2B4_dirichlet_train_fold2.15	0.9999999999999989	0.916	0.626	62.6%	0.105	40.237%	0.51347	0.9
ATP2B4_dirichlet_train_fold2.16	0.9999999999999989	0.904	0.698	69.8%	0.122	42.741%	0.55658	0.889
ATP2B4_dirichlet_train_fold2.17	0.9999999999999987	0.905	0.697	69.7%	0.113	42.753%	0.52851	0.888
ATP2B4_dirichlet_train_fold2.18	0.9999999999999988	0.915	0.62	62.0%	0.106	40.336%	0.52074	0.9
ATP2B4_dirichlet_train_fold2.19	0.999999999999998	0.965	0.515	51.5%	0.072	25.982%	0.38365	0.96
ATP2B4_dirichlet_train_fold2.20	0.9999999999999983	0.919	0.624	62.4%	0.112	39.51%	0.53658	0.906
ATP2B4_dirichlet_train_fold2.21	0.9999999999999971	0.947	0.532	53.2%	0.084	32.503%	0.49105	0.938
ATP2B4_dirichlet_train_fold2.22	0.999999999999998	0.868	0.655	65.5%	0.126	49.747%	0.47551	0.841
ATP2B4_dirichlet_train_fold2.23	0.9999999999999988	0.944	0.59	59.0%	0.095	33.249%	0.47438	0.935
ATP2B4_dirichlet_train_fold2.24	0.9999999999999988	0.9	0.717	71.7%	0.112	43.858%	0.54797	0.88
ATP2B4_dirichlet_train_fold2.25	0.9999999999999969	0.917	0.612	61.2%	0.097	40.023%	0.47027	0.899
ATP2B4_dirichlet_train_fold2.26	0.9999999999999974	0.922	0.624	62.4%	0.094	39.056%	0.49295	0.905
ATP2B4_dirichlet_train_fold2.27	0.9999999999999979	0.918	0.597	59.7%	0.099	39.482%	0.48467	0.901
ATP2B4_dirichlet_train_fold2.28	0.9999999999999976	0.951	0.565	56.5%	0.089	31.062%	0.40735	0.944
ATP2B4_dirichlet_train_fold2.29	0.9999999999999987	0.792	0.841	84.1%	0.141	61.041%	0.72283	0.734
ATP2B4_dirichlet_train_fold2.30	0.9999999999999978	0.931	0.59	59.0%	0.101	37.117%	0.44541	0.92
ATP2B4_dirichlet_train_fold2.31	0.9999999999999988	0.922	0.577	57.7%	0.097	39.44%	0.44986	0.905
ATP2B4_dirichlet_train_fold2.32	0.9999999999999973	0.915	0.614	61.4%	0.096	40.782%	0.46362	0.895
ATP2B4_dirichlet_train_fold2.33	0.9999999999999987	0.92	0.675	67.5%	0.12	39.795%	0.50097	0.909
ATP2B4_dirichlet_train_fold2.34	0.9999999999999973	0.93	0.621	62.1%	0.097	36.76%	0.48794	0.917
ATP2B4_dirichlet_train_fold2.35	0.9999999999999979	0.935	0.608	60.8%	0.09	36.255%	0.52268	0.921
ATP2B4_dirichlet_train_fold2.36	0.9999999999999989	0.915	0.625	62.5%	0.119	40.644%	0.48734	0.903
ATP2B4_dirichlet_train_fold2.37	0.999999999999998	0.938	0.613	61.3%	0.102	34.544%	0.46119	0.929
ATP2B4_dirichlet_train_fold2.38	0.9999999999999978	0.96	0.521	52.1%	0.079	29.155%	0.46399	0.954
ATP2B4_dirichlet_train_fold2.39	0.9999999999999987	0.872	0.669	66.9%	0.112	49.118%	0.53143	0.837
ATP2B4_dirichlet_train_fold2.40	0.9999999999999987	0.935	0.615	61.5%	0.108	36.514%	0.52397	0.927
ATP2B4_dirichlet_train_fold2.41	0.9999999999999978	0.87	0.764	76.4%	0.119	49.903%	0.55668	0.84
ATP2B4_dirichlet_train_fold2.42	0.9999999999999987	0.901	0.708	70.8%	0.119	43.295%	0.60834	0.884
ATP2B4_dirichlet_train_fold2.43	0.9999999999999976	0.86	0.752	75.2%	0.121	51.272%	0.62701	0.825
ATP2B4_dirichlet_train_fold2.44	0.999999999999998	0.929	0.599	59.9%	0.125	37.076%	0.55528	0.922
ATP2B4_dirichlet_train_fold2.45	0.999999999999998	0.981	0.396	39.6%	0.059	19.817%	0.28249	0.978
ATP2B4_dirichlet_train_fold2.46	0.999999999999998	0.908	0.663	66.3%	0.114	42.117%	0.48571	0.892
ATP2B4_dirichlet_train_fold2.47	0.9999999999999978	0.951	0.57	57.0%	0.088	32.037%	0.39689	0.944
ATP2B4_dirichlet_train_fold2.48	0.9999999999999989	0.872	0.76	76.0%	0.135	49.699%	0.65786	0.851
ATP2B4_dirichlet_train_fold2.49	0.9999999999999973	0.909	0.663	66.3%	0.107	42.484%	0.49368	0.891
ATP2B4_dirichlet_train_fold2.50	0.9999999999999987	0.89	0.679	67.9%	0.116	45.734%	0.55781	0.867
ATP2B4_dirichlet_train_fold2.51	0.9999999999999979	0.804	0.844	84.4%	0.142	59.63%	0.61908	0.754
ATP2B4_dirichlet_train_fold2.52	0.9999999999999976	0.849	0.721	72.1%	0.128	52.737%	0.49368	0.812
ATP2B4_dirichlet_train_fold2.53	0.9999999999999978	0.958	0.556	55.6%	0.087	28.687%	0.41158	0.953
ATP2B4_dirichlet_train_fold2.54	0.9999999999999982	0.951	0.564	56.4%	0.084	31.033%	0.46513	0.943
ATP2B4_dirichlet_train_fold2.55	0.9999999999999986	0.855	0.806	80.6%	0.125	54.034%	0.69297	0.821
ATP2B4_dirichlet_train_fold2.56	0.9999999999999977	0.954	0.508	50.8%	0.091	30.65%	0.46114	0.948
