	0	1	2	3	4	5	6	7	8	9
24000	[0.5753029044909405, 0.4520167722792248, 1.2328613221171563, 1.0, 0.0]		[0.5742577604057211, 0.4497753937655342, 1.2448236664018688, 1.0, 0.0]	[0.5742431512992575, 0.4497705506374443, 1.2447260066181318, 1.0, 0.0]	[0.7710512557714556, 0.7159989333445254, 0.5505232242693021, 1.0, 0.0]	[0.5807939391039639, 0.4529108443652051, 1.2788309473875883, 1.0, 0.0]	[0.5742432027667982, 0.4497690526972735, 1.2447415006952465, 1.0, 0.0]	[0.48541522188547415, 0.42259077651133936, 0.6282444537413476, 1.0, 0.0]		[0.6016164985442464, 0.4690155193072625, 1.3260097923698386, 1.0, 0.0]
25000	[0.5753005116933817, 0.45201273022002947, 1.2328778147335226, 1.0, 0.0]		[0.5742576607828992, 0.4497766917522682, 1.24480969030631, 1.0, 0.0]	[0.5742431291083164, 0.4497709896146705, 1.2447213949364595, 1.0, 0.0]	[0.7710494874775646, 0.7159939807606918, 0.5505550671687284, 1.0, 0.0]	[0.5807932766453792, 0.4529107341954771, 1.2788254244990198, 1.0, 0.0]	[0.5742431683512088, 0.449769797562619, 1.2447337078858982, 1.0, 0.0]	[0.48540631557345754, 0.42258105576061195, 0.6282525981284557, 1.0, 0.0]		[0.6016158190080052, 0.46901460263641864, 1.3260121637158653, 1.0, 0.0]
26000	[0.5752986139109553, 0.452009521410806, 1.232890925001492, 1.0, 0.0]		[0.5742575902392197, 0.4497777295228074, 1.2447986071641237, 1.0, 0.0]	[0.574243113910921, 0.44977133898482946, 1.2447177492609147, 1.0, 0.0]	[0.7710480921479854, 0.7159900592794867, 0.5505803286849873, 1.0, 0.0]	[0.5807927502026026, 0.45291064576399626, 1.278821044386063, 1.0, 0.0]	[0.5742431440568141, 0.44977039081932957, 1.2447275323748452, 1.0, 0.0]	[0.48539868924949126, 0.42257274057367356, 0.6282594867581771, 1.0, 0.0]		[0.6016155700365908, 0.46901412932604586, 1.3260144071054496, 1.0, 0.0]
27000	[0.5752971082201738, 0.45200697398241485, 1.232901342377589, 1.0, 0.0]		[0.5742575384996111, 0.4497785568869331, 1.2447898161267803, 1.0, 0.0]	[0.5742431031653047, 0.44977161686934086, 1.244714862959638, 1.0, 0.0]	[0.7710469892751131, 0.7159869528571249, 0.5506003641798813, 1.0, 0.0]	[0.5807923315509765, 0.4529105746488687, 1.2788175690210788, 1.0, 0.0]	[0.574243126466272, 0.4497708629802895, 1.244722634859825, 1.0, 0.0]	[0.4853921490909574, 0.4225656168077321, 0.6282653228322529, 1.0, 0.0]		[0.6016150400853397, 0.469013454293114, 1.3260158579222576, 1.0, 0.0]
28000	[0.5752959133377049, 0.45200495156045295, 1.2329096177725192, 1.0, 0.0]		[0.5742574996767915, 0.4497792154171554, 1.244782842596361, 1.0, 0.0]	[0.5742430953564401, 0.4497718377964075, 1.244712575600326, 1.0, 0.0]	[0.7710461166402074, 0.7159844913536639, 0.5506162528654343, 1.0, 0.0]	[0.5807919984746769, 0.45291051739578086, 1.2788148107889603, 1.0, 0.0]	[0.5742431134585608, 0.44977123855684725, 1.244718749017136, 1.0, 0.0]	[0.48538653218469396, 0.4225595046411704, 0.6282702754352352, 1.0, 0.0]		[0.6016146410760965, 0.46901293462648647, 1.3260170644961011, 1.0, 0.0]
29000	[0.5752949649588637, 0.45200334591478314, 1.2329161904408055, 1.0, 0.0]		[0.5742574701032112, 0.44977973902453405, 1.2447773107867706, 1.0, 0.0]	[0.5742430895536385, 0.44977201338268447, 1.2447107617095399, 1.0, 0.0]	[0.7710454257074875, 0.7159825404856155, 0.5506288522187197, 1.0, 0.0]	[0.5807917334126499, 0.45291047127485445, 1.2788126213779547, 1.0, 0.0]	[0.5742431036757589, 0.44977153718118756, 1.244715664945714, 1.0, 0.0]	[0.48538170137828973, 0.4225542528401585, 0.6282744853813123, 1.0, 0.0]		[0.601614331315813, 0.4690125269348393, 1.3260180438097369, 1.0, 0.0]
30000	[0.575294212151567, 0.45200207114032476, 1.232921410112422, 1.0, 0.0]		[0.5742574473415882, 0.44978015506367675, 1.2447729227791147, 1.0, 0.0]	[0.5742430851656224, 0.4497721528993378, 1.244709322662846, 1.0, 0.0]	[0.7710448783972419, 0.7159809941118583, 0.5506388428538359, 1.0, 0.0]	[0.5807915224452723, 0.4529104341117487, 1.2788108833352363, 1.0, 0.0]	[0.5742430962205073, 0.44977177454407374, 1.2447132167643358, 1.0, 0.0]	[0.48537754101497727, 0.4225497340092877, 0.6282780700568956, 1.0, 0.0]		[0.6016140868657854, 0.4690122038697992, 1.3260188299598623, 1.0, 0.0]
31000	[0.5752936145436591, 0.4520010590459798, 1.2329255549767928, 1.0, 0.0]		[0.57425742969448, 0.44978048547021593, 1.2447694422426412, 1.0, 0.0]	[0.5742430818032637, 0.4497722637356642, 1.244708180675995, 1.0, 0.0]	[0.7710444447254386, 0.7159797682513859, 0.5506467647405273, 1.0, 0.0]	[0.580791354520013, 0.4529104041655161, 1.2788095035449691, 1.0, 0.0]	[0.5742430904811924, 0.44977196316646945, 1.2447112731472287, 1.0, 0.0]	[0.4853739533981458, 0.42254584065528805, 0.6282811274285779, 1.0, 0.0]		[0.6016138923367358, 0.4690119465510567, 1.32601945785679, 1.0, 0.0]
32000	[0.5752931401165453, 0.45200025549863454, 1.2329288461791077, 1.0, 0.0]		[0.5742574159397849, 0.44978074777439947, 1.2447666816538532, 1.0, 0.0]	[0.5742430792014542, 0.44977235177533303, 1.2447072742612122, 1.0, 0.0]	[0.7710441010280099, 0.7159787964115737, 0.5506530461643622, 1.0, 0.0]	[0.5807912208512279, 0.452910380037433, 1.2788084081379494, 1.0, 0.0]	[0.5742430860288725, 0.4497721130282006, 1.24470973000672, 1.0, 0.0]	[0.4853708558585651, 0.4225424819226818, 0.6282837393588331, 1.0, 0.0]		[0.601613736902436, 0.4690117410833238, 1.3260199581911227, 1.0, 0.0]
33000	[0.5752927634676994, 0.4519996175232228, 1.2329314594447658, 1.0, 0.0]		[0.5742574051765392, 0.4497809559559738, 1.2447644922056549, 1.0, 0.0]	[0.5742430771737204, 0.4497724216998329, 1.2447065547388743, 1.0, 0.0]	[0.7710438286005316, 0.7159780259221504, 0.5506580267838117, 1.0, 0.0]	[0.5807911144504405, 0.45291036060126977, 1.2788075384917068, 1.0, 0.0]	[0.5742430825550175, 0.44977223207665346, 1.2447085047836408, 1.0, 0.0]	[0.4853681783195437, 0.422539580884746, 0.628285974347977, 1.0, 0.0]		[0.601613612475038, 0.46901157682923317, 1.3260203564580484, 1.0, 0.0]
34000	[0.5752924644387234, 0.45199911100177986, 1.2329335343694356, 1.0, 0.0]		[0.5742573967290099, 0.449781121147345, 1.2447627558166494, 1.0, 0.0]	[0.574243075585218, 0.44977247723215386, 1.2447059835306418, 1.0, 0.0]	[0.7710436126440083, 0.715977415048876, 0.5506619759513232, 1.0, 0.0]	[0.5807910297563947, 0.45291034494899507, 1.2788068480739962, 1.0, 0.0]	[0.5742430798329143, 0.449772326636442, 1.2447075319647236, 1.0, 0.0]	[0.485365861273524, 0.42253707229343324, 0.6282878898009077, 1.0, 0.0]		[0.6016135127955152, 0.46901144546236107, 1.3260206733315414, 1.0, 0.0]
35000	[0.5752922270301641, 0.45199870884745114, 1.2329351818271306, 1.0, 0.0]		[0.5742573900838863, 0.4497812522045421, 1.244761378793442, 1.0, 0.0]	[0.574243074336183, 0.4497725213318736, 1.2447055300430938, 1.0, 0.0]	[0.7710434414415961, 0.715976930715918, 0.5506651072567809, 1.0, 0.0]	[0.5807909623424926, 0.45291033234795675, 1.2788062999453582, 1.0, 0.0]	[0.5742430776930247, 0.44977240173816785, 1.2447067595485684, 1.0, 0.0]	[0.4853638540987364, 0.4225349007086371, 0.628289533900993, 1.0, 0.0]		[0.6016134329269957, 0.46901134038740727, 1.3260209253958835, 1.0, 0.0]
36000	[0.5752920385420895, 0.45199838955519384, 1.2329364898689574, 1.0, 0.0]		[0.5742573848474634, 0.4497813561674402, 1.2447602868002314, 1.0, 0.0]	[0.5742430733514609, 0.4497725563510168, 1.2447051700044407, 1.0, 0.0]	[0.771043305712492, 0.7159765467057926, 0.5506675900669948, 1.0, 0.0]	[0.5807909086848133, 0.45291032220680527, 1.2788058647800808, 1.0, 0.0]	[0.5742430760067825, 0.44977246138158544, 1.2447061462519697, 1.0, 0.0]	[0.4853621136570151, 0.4225330189410901, 0.62829094715925, 1.0, 0.0]		[0.601613368937501, 0.46901125634849494, 1.3260211258900605, 1.0, 0.0]
37000	[0.575291888892884, 0.4519981360513469, 1.2329375284153703, 1.0, 0.0]		[0.5742573807155431, 0.44978143862906056, 1.2447594208648252, 1.0, 0.0]	[0.5742430725736367, 0.4497725841583582, 1.2447048841527852, 1.0, 0.0]	[0.7710431981032121, 0.7159762422352755, 0.550669558679366, 1.0, 0.0]	[0.5807908659778548, 0.4529103140482104, 1.2788055192964438, 1.0, 0.0]	[0.574243074675626, 0.44977250874586233, 1.244705659297636, 1.0, 0.0]	[0.48536060312419527, 0.4225313867546471, 0.6282921636954818, 1.0, 0.0]		[0.6016133176806907, 0.46901118914472945, 1.3260212853596125, 1.0, 0.0]
38000	[0.5752917700790442, 0.4519979347803957, 1.2329383529864848, 1.0, 0.0]		[0.5742573774517461, 0.44978150403100536, 1.2447587342074073, 1.0, 0.0]	[0.5742430719583973, 0.4497726062384671, 1.244704657199302, 1.0, 0.0]	[0.7710431127861141, 0.7159760008279245, 0.5506711195818969, 1.0, 0.0]	[0.580790831988021, 0.4529103074869214, 1.2788052450109952, 1.0, 0.0]	[0.5742430736233635, 0.44977254635732844, 1.2447052726603498, 1.0, 0.0]	[0.48535929101210085, 0.42252996978066526, 0.6282932123143558, 1.0, 0.0]		[0.6016132766336151, 0.4690111354139334, 1.3260214121968164, 1.0, 0.0]
39000	[0.5752916757465978, 0.4519977749799734, 1.2329390076662432, 1.0, 0.0]		[0.5742573748715804, 0.4497815558993134, 1.2447581897226696, 1.0, 0.0]	[0.5742430714712788, 0.4497726237705486, 1.244704477007302, 1.0, 0.0]	[0.7710430451421225, 0.7159758094210321, 0.5506723572109038, 1.0, 0.0]	[0.5807908049370454, 0.4529103022120748, 1.2788050272497058, 1.0, 0.0]	[0.5742430727907173, 0.4497725762231606, 1.2447049656755675, 1.0, 0.0]	[0.4853581499442967, 0.42252873752238806, 0.6282941242190865, 1.0, 0.0]		[0.601613243771618, 0.46901109246382605, 1.326021513077919, 1.0, 0.0]
40000	[0.5752916008510209, 0.45199764810529736, 1.2329395274572355, 1.0, 0.0]		[0.5742573728305581, 0.4497815970324531, 1.2447577579810505, 1.0, 0.0]	[0.5742430710853246, 0.4497726376911624, 1.2447043339416222, 1.0, 0.0]	[0.7710429915097247, 0.7159756576580307, 0.5506733385169389, 1.0, 0.0]	[0.5807907834092211, 0.4529102979729177, 1.2788048543630335, 1.0, 0.0]	[0.5742430721313428, 0.4497725999378335, 1.2447047219350935, 1.0, 0.0]	[0.4853570457018539, 0.4225274035170041, 0.6282964218484981, 1.0, 0.0]		[0.6016132174696955, 0.46901105813835864, 1.3260215933133686, 1.0, 0.0]
41000	[0.5752915413873194, 0.4519975473722161, 1.2329399401510333, 1.0, 0.0]		[0.5742573712152182, 0.4497816296509932, 1.2447574156422505, 1.0, 0.0]	[0.5742430707793621, 0.44977264874409284, 1.2447042203526921, 1.0, 0.0]	[0.771042948986258, 0.7159755373277027, 0.550674116585553, 1.0, 0.0]	[0.5807907662774882, 0.45291029456725324, 1.278804717102349, 1.0, 0.0]	[0.5742430716088721, 0.4497726187678317, 1.2447045284104037, 1.0, 0.0]	[0.4853558843050338, 0.42252604812277317, 0.628298361822606, 1.0, 0.0]		[0.6016131964238162, 0.4690110307111065, 1.3260216571270966, 1.0, 0.0]
42000	[0.575291494175775, 0.45199746739442614, 1.2329402678134884, 1.0, 0.0]		[0.57425736993629, 0.4497816555166604, 1.2447571441962957, 1.0, 0.0]	[0.5742430705367237, 0.4497726575199982, 1.2447041301672552, 1.0, 0.0]	[0.771042915270524, 0.7159754419196812, 0.5506747335084283, 1.0, 0.0]	[0.5807907526446415, 0.4529102918321022, 1.2788046081253936, 1.0, 0.0]	[0.5742430711947, 0.44977263371903164, 1.2447043747566833, 1.0, 0.0]	[0.48535500314718116, 0.42252512650191754, 0.6282987664526365, 1.0, 0.0]		[0.6016131795878642, 0.46901100879995966, 1.3260217078790457, 1.0, 0.0]
43000	[0.5752914566918694, 0.4519974038954452, 1.232940527964242, 1.0, 0.0]		[0.5742573689233949, 0.4497816760269634, 1.2447569289643148, 1.0, 0.0]	[0.5742430703442449, 0.4497726644879148, 1.2447040585633018, 1.0, 0.0]	[0.7710428885381077, 0.7159753662721026, 0.5506752226600504, 1.0, 0.0]	[0.5807907417964778, 0.45291028963615526, 1.278804521603226, 1.0, 0.0]	[0.5742430708662591, 0.44977264559026875, 1.2447042527599035, 1.0, 0.0]	[0.4853542578090616, 0.4225243348555373, 0.6282992295352426, 1.0, 0.0]		[0.6016131661228845, 0.46901099129872303, 1.3260217482416152, 1.0, 0.0]
44000	[0.5752914269312644, 0.45199735347993325, 1.232940734513312, 1.0, 0.0]		[0.5742573681210067, 0.4497816922903887, 1.2447567583061798, 1.0, 0.0]	[0.5742430701915253, 0.449772670020283, 1.2447040017124227, 1.0, 0.0]	[0.7710428673425205, 0.7159753062922266, 0.5506756105029387, 1.0, 0.0]	[0.5807907331644827, 0.4529102878736561, 1.2788044529082656, 1.0, 0.0]	[0.574243070605736, 0.4497726550159177, 1.2447041558981828, 1.0, 0.0]	[0.48535361681437134, 0.4225236488395418, 0.6282996797482951, 1.0, 0.0]		[0.6016131553563412, 0.4690109773222718, 1.3260217803406937, 1.0, 0.0]
45000	[0.5752914033026205, 0.4519973134521409, 1.2329408985047963, 1.0, 0.0]		[0.5742573674852582, 0.4497817051860983, 1.2447566229915996, 1.0, 0.0]	[0.5742430700703351, 0.44977267441283647, 1.2447039565749871, 1.0, 0.0]	[0.7710428505369347, 0.7159752587350264, 0.5506759180190823, 1.0, 0.0]	[0.5807907262961615, 0.45291028645947184, 1.278804398366896, 1.0, 0.0]	[0.5742430703990449, 0.44977266249972964, 1.244704078993153, 1.0, 0.0]	[0.4853530611710198, 0.42252305213158364, 0.6283000903943613, 1.0, 0.0]		[0.6016131467492816, 0.46901096616255294, 1.326021805867286, 1.0, 0.0]
46000	[0.5752913845424814, 0.45199728167175696, 1.2329410287072442, 1.0, 0.0]		[0.5742573669814596, 0.44978171541132816, 1.244756515701314, 1.0, 0.0]	[0.5742430699741482, 0.44977267790039294, 1.2447039207375523, 1.0, 0.0]	[0.7710428372120798, 0.7159752210275813, 0.5506761618449849, 1.0, 0.0]	[0.5807907208313328, 0.4529102853250915, 1.2788043550624126, 1.0, 0.0]	[0.5742430702350306, 0.44977266844171526, 1.2447040179331537, 1.0, 0.0]	[0.485352577590997, 0.42252253205822177, 0.6283004553277519, 1.0, 0.0]		[0.601613139869949, 0.4690109572533005, 1.3260218261664856, 1.0, 0.0]
47000	[0.5752913696477356, 0.4519972564394682, 1.2329411320826742, 1.0, 0.0]		[0.5742573665821944, 0.449781723519013, 1.244756430631814, 1.0, 0.0]	[0.5742430698978114, 0.4497726806694007, 1.2447038922841065, 1.0, 0.0]	[0.7710428266470151, 0.7159751911298571, 0.5506763551715798, 1.0, 0.0]	[0.5807907164833399, 0.4529102844154045, 1.2788043206793536, 1.0, 0.0]	[0.57424307010488, 0.44977267315950015, 1.2447039694537987, 1.0, 0.0]	[0.48535215584844693, 0.4225220782443088, 0.6283007760413812, 1.0, 0.0]		[0.6016131343725862, 0.46901095014175687, 1.326021842308294, 1.0, 0.0]
48000	[0.5752913578219362, 0.45199723640609024, 1.2329412141584593, 1.0, 0.0]		[0.5742573662657326, 0.4497817299476238, 1.244756363181089, 1.0, 0.0]	[0.5742430698372163, 0.4497726828678975, 1.244703869693188, 1.0, 0.0]	[0.7710428182701399, 0.7159751674243547, 0.5506765084578515, 1.0, 0.0]	[0.5807907130240444, 0.45291028368609865, 1.2788042933794572, 1.0, 0.0]	[0.5742430700015815, 0.44977267690528433, 1.2447039309629708, 1.0, 0.0]	[0.48535178760376385, 0.4225216819476869, 0.6283010565607691, 1.0, 0.0]		[0.60161312998036, 0.46901094446599223, 1.3260218551436775, 1.0, 0.0]
49000	[0.5752913484327496, 0.4519972205004285, 1.232941279323211, 1.0, 0.0]		[0.5742573660148845, 0.44978173504486046, 1.2447563097002408, 1.0, 0.0]	[0.5742430697891141, 0.449772684613425, 1.2447038517568905, 1.0, 0.0]	[0.7710428116282408, 0.7159751486285794, 0.5506766299966154, 1.0, 0.0]	[0.5807907102718861, 0.4529102831015565, 1.2788042717032957, 1.0, 0.0]	[0.5742430699195891, 0.4497726798793182, 1.2447039004027083, 1.0, 0.0]	[0.485351465836654, 0.42252133569021577, 0.6283013014643826, 1.0, 0.0]		[0.6016131264717122, 0.4690109399367548, 1.3260218653495732, 1.0, 0.0]
50000	[0.575291340978131, 0.45199720787200043, 1.2329413310613053, 1.0, 0.0]		[0.5742573658160357, 0.4497817390864338, 1.2447562672960193, 1.0, 0.0]	[0.5742430697509284, 0.4497726859993097, 1.2447038375161874, 1.0, 0.0]	[0.7710428063619811, 0.7159751337256651, 0.5506767263631598, 1.0, 0.0]	[0.5807907080823783, 0.4529102826331588, 1.2788042544921954, 1.0, 0.0]	[0.5742430698545047, 0.44977268224060024, 1.244703876139045, 1.0, 0.0]	[0.48535118453959025, 0.4225210330244924, 0.6283015151509785, 1.0, 0.0]		[0.6016131236693549, 0.4690109363229166, 1.3260218734643836, 1.0, 0.0]
51000	[0.5752913350594775, 0.45199719784555775, 1.2329413721391977, 1.0, 0.0]		[0.574257365658399, 0.4497817422909638, 1.244756233674352, 1.0, 0.0]	[0.5742430697206135, 0.449772687099649, 1.244703826209644, 1.0, 0.0]	[0.7710428021864422, 0.7159751219093461, 0.5506768027709608, 1.0, 0.0]	[0.5807907063405422, 0.4529102822579173, 1.2788042408262492, 1.0, 0.0]	[0.5742430698028382, 0.44977268411537386, 1.244703856874644, 1.0, 0.0]	[0.4853509385282301, 0.4225207683681876, 0.6283017016004246, 1.0, 0.0]		[0.6016131214314642, 0.46901093343983025, 1.3260218799163392, 1.0, 0.0]
52000	[0.5752913303603143, 0.451997189884982, 1.232941404753323, 1.0, 0.0]		[0.5742573655334292, 0.44978174483180133, 1.244756207016279, 1.0, 0.0]	[0.5742430696965459, 0.44977268797327585, 1.2447038172327005, 1.0, 0.0]	[0.7710427988757161, 0.7159751125403441, 0.550676863353721, 1.0, 0.0]	[0.5807907049548832, 0.4529102819573736, 1.2788042299750955, 1.0, 0.0]	[0.5742430697618236, 0.4497726856038759, 1.2447038415794767, 1.0, 0.0]	[0.4853507233087635, 0.42252053687619034, 0.6283018643257314, 1.0, 0.0]		[0.6016131196446127, 0.4690109311400112, 1.326021885046015, 1.0, 0.0]
53000	[0.5752913266293767, 0.4519971835646191, 1.2329414306475752, 1.0, 0.0]		[0.574257365434354, 0.44978174684640004, 1.2447561858795393, 1.0, 0.0]	[0.5742430696774389, 0.449772688666901, 1.2447038101053784, 1.0, 0.0]	[0.7710427962506876, 0.7159751051117861, 0.5506769113890158, 1.0, 0.0]	[0.5807907038525999, 0.4529102817167121, 1.2788042213588784, 1.0, 0.0]	[0.5742430697292629, 0.44977268678568966, 1.2447038294357318, 1.0, 0.0]	[0.48535053497630337, 0.4225203343367639, 0.6283020063953946, 1.0, 0.0]		[0.6016131182181019, 0.46901092930567456, 1.3260218891242737, 1.0, 0.0]
54000	[0.5752913236671681, 0.4519971785465153, 1.232941451206528, 1.0, 0.0]		[0.5742573653558048, 0.4497817484437464, 1.244756169120584, 1.0, 0.0]	[0.5742430696622695, 0.44977268921761104, 1.2447038044465843, 1.0, 0.0]	[0.7710427941693379, 0.7159750992217815, 0.5506769494755634, 1.0, 0.0]	[0.5807907029757626, 0.4529102815240418, 1.2788042145172083, 1.0, 0.0]	[0.5742430697034125, 0.44977268772400364, 1.2447038197940887, 1.0, 0.0]	[0.48535037013260707, 0.4225201570847937, 0.6283021304781341, 1.0, 0.0]		[0.6016131170794239, 0.4690109278427725, 1.3260218923665137, 1.0, 0.0]
55000	[0.5752913213152991, 0.45199717456235156, 1.2329414675294756, 1.0, 0.0]		[0.5742573652935288, 0.4497817497102578, 1.2447561558327098, 1.0, 0.0]	[0.5742430696502268, 0.44977268965485373, 1.2447037999537303, 1.0, 0.0]	[0.7710427925190639, 0.7159750945516744, 0.5506769796738952, 1.0, 0.0]	[0.5807907022782789, 0.4529102813698238, 1.2788042090845506, 1.0, 0.0]	[0.5742430696828908, 0.4497726884689887, 1.244703812139022, 1.0, 0.0]	[0.48535022581732695, 0.4225200019281728, 0.6283022388915416, 1.0, 0.0]		[0.6016131161706224, 0.46901092667621885, 1.3260218949440357, 1.0, 0.0]
56000	[0.5752913194480137, 0.4519971713990924, 1.232941480489213, 1.0, 0.0]		[0.574257365244154, 0.4497817507144542, 1.2447561452969984, 1.0, 0.0]	[0.5742430696406645, 0.44977269000200565, 1.244703796386589, 1.0, 0.0]	[0.7710427912105863, 0.7159750908488094, 0.5506770036177686, 1.0, 0.0]	[0.5807907017234768, 0.45291028124640864, 1.278804204770681, 1.0, 0.0]	[0.5742430696665979, 0.44977268906047685, 1.2447038060612101, 1.0, 0.0]	[0.48535009944961344, 0.42251986608483144, 0.6283023336478197, 1.0, 0.0]		[0.601613115445383, 0.4690109257460785, 1.3260218969930446, 1.0, 0.0]
57000	[0.5752913179654678, 0.45199716888759706, 1.2329414907787077, 1.0, 0.0]		[0.5742573652050086, 0.449781751510665, 1.2447561369434357, 1.0, 0.0]	[0.5742430696330733, 0.44977269027762984, 1.244703793554434, 1.0, 0.0]	[0.7710427901731101, 0.7159750879128561, 0.5506770226025391, 1.0, 0.0]	[0.5807907012821806, 0.4529102811476639, 1.2788042013451664, 1.0, 0.0]	[0.574243069653663, 0.4497726895300953, 1.244703801235677, 1.0, 0.0]	[0.4853499887780698, 0.422519747128604, 0.6283024164946573, 1.0, 0.0]		[0.6016131148667042, 0.469010925004517, 1.3260218986218715, 1.0, 0.0]
58000	[0.5752913167883882, 0.4519971668935754, 1.2329414989481278, 1.0, 0.0]		[0.5742573651739712, 0.44978175214196653, 1.244756130320047, 1.0, 0.0]	[0.5742430696270461, 0.4497726904964645, 1.2447037913058152, 1.0, 0.0]	[0.7710427893505095, 0.7159750855849771, 0.5506770376553234, 1.0, 0.0]	[0.5807907009311752, 0.45291028106867176, 1.278804198625035, 1.0, 0.0]	[0.5742430696433933, 0.4497726899029525, 1.2447037974044082, 1.0, 0.0]	[0.48534989183765437, 0.4225196429425637, 0.6283024889509066, 1.0, 0.0]		[0.6016131144050226, 0.46901092441335795, 1.3260218999166464, 1.0, 0.0]
59000	[0.5752913158538361, 0.45199716531040507, 1.2329415054343098, 1.0, 0.0]		[0.5742573651493631, 0.4497817526425141, 1.24475612506849, 1.0, 0.0]	[0.5742430696222615, 0.44977269067021014, 1.2447037895205129, 1.0, 0.0]	[0.771042788698281, 0.7159750837392336, 0.5506770495904747, 1.0, 0.0]	[0.5807907006519933, 0.4529102810054917, 1.278804196465016, 1.0, 0.0]	[0.5742430696352396, 0.4497726901989863, 1.2447037943625339, 1.0, 0.0]	[0.4853498069124552, 0.4225195516787121, 0.628302552337431, 1.0, 0.0]		[0.6016131140367275, 0.46901092394214294, 1.326021900945845, 1.0, 0.0]
60000	[0.5752913151118406, 0.451997164053434, 1.2329415105840658, 1.0, 0.0]		[0.5742573651298524, 0.449781753039389, 1.244756120904634, 1.0, 0.0]	[0.5742430696184616, 0.44977269080815674, 1.2447037881030483, 1.0, 0.0]	[0.771042788181137, 0.7159750822757671, 0.5506770590536991, 1.0, 0.0]	[0.580790700429944, 0.4529102809549683, 1.2788041947497557, 1.0, 0.0]	[0.5742430696287658, 0.4497726904340246, 1.2447037919474115, 1.0, 0.0]	[0.4853497325034714, 0.42251947172310106, 0.6283026078037033, 1.0, 0.0]		[0.6016131137429614, 0.46901092356657015, 1.3260219017639125, 1.0, 0.0]
61000	[0.5752913145227281, 0.4519971630554522, 1.2329415146727596, 1.0, 0.0]		[0.5742573651143827, 0.4497817533540641, 1.2447561176031858, 1.0, 0.0]	[0.5742430696154448, 0.44977269091768146, 1.2447037869776332, 1.0, 0.0]	[0.7710427877711, 0.7159750811154042, 0.5506770665569585, 1.0, 0.0]	[0.5807907002533385, 0.4529102809145722, 1.2788041933876628, 1.0, 0.0]	[0.5742430696236259, 0.44977269062063496, 1.2447037900299092, 1.0, 0.0]	[0.48534966730069345, 0.42251940166562435, 0.628302656350691, 1.0, 0.0]		[0.6016131135086683, 0.46901092326725413, 1.3260219024141415, 1.0, 0.0]
62000	[0.5752913140549972, 0.4519971622630965, 1.2329415179190073, 1.0, 0.0]		[0.5742573651021159, 0.44978175360356343, 1.2447561149855244, 1.0, 0.0]	[0.5742430696130495, 0.4497726910046392, 1.2447037860841035, 1.0, 0.0]	[0.7710427874459876, 0.7159750801953682, 0.5506770725061947, 1.0, 0.0]	[0.5807907001128804, 0.45291028088227936, 1.2788041923060103, 1.0, 0.0]	[0.5742430696195451, 0.44977269076879667, 1.2447037885074839, 1.0, 0.0]	[0.48534961015887756, 0.42251934027381605, 0.6283026988506154, 1.0, 0.0]		[0.6016131133218288, 0.46901092302873226, 1.3260219029309654, 1.0, 0.0]
63000	[0.5752913136836387, 0.45199716163399867, 1.232941520496401, 1.0, 0.0]		[0.574257365092391, 0.4497817538013872, 1.2447561129100386, 1.0, 0.0]	[0.574243069611148, 0.44977269107367984, 1.2447037853746812, 1.0, 0.0]	[0.7710427871882111, 0.7159750794658845, 0.5506770772232665, 1.0, 0.0]	[0.5807907000011729, 0.4529102808564677, 1.2788041914470525, 1.0, 0.0]	[0.574243069616305, 0.4497726908864307, 1.2447037872987432, 1.0, 0.0]	[0.48534956007650887, 0.42251928647011533, 0.628302736063935, 1.0, 0.0]		[0.6016131131728454, 0.4690109228386727, 1.3260219033417266, 1.0, 0.0]
64000	[0.5752913133887958, 0.4519971611345224, 1.2329415225427347, 1.0, 0.0]		[0.5742573650846788, 0.4497817539582364, 1.2447561112644245, 1.0, 0.0]	[0.5742430696096391, 0.4497726911284959, 1.2447037848114322, 1.0, 0.0]	[0.7710427869838218, 0.715975078887485, 0.5506770809633681, 1.0, 0.0]	[0.5807906999123322, 0.45291028083583923, 1.2788041907649295, 1.0, 0.0]	[0.5742430696137326, 0.449772690979827, 1.2447037863390558, 1.0, 0.0]	[0.485349516177502, 0.4225192393121002, 0.6283027686540179, 1.0, 0.0]		[0.6016131130540605, 0.4690109226872414, 1.326021903668191, 1.0, 0.0]
65000	[0.5752913131547011, 0.4519971607379574, 1.232941524167436, 1.0, 0.0]		[0.5742573650785654, 0.44978175408260085, 1.244756109959646, 1.0, 0.0]	[0.5742430696084392, 0.44977269117201635, 1.2447037843642286, 1.0, 0.0]	[0.7710427868217645, 0.71597507842888, 0.5506770839288455, 1.0, 0.0]	[0.580790699841681, 0.452910280819357, 1.278804190223239, 1.0, 0.0]	[0.5742430696116904, 0.4497726910539806, 1.2447037855770977, 1.0, 0.0]	[0.4853494776952971, 0.42251919797531284, 0.6283027971998429, 1.0, 0.0]		[0.6016131129593634, 0.4690109225665982, 1.3260219039276522, 1.0, 0.0]
