acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
0.9820714294910431,0.9740832634831671,3.055717432458853,122.36488737761711,15.292206170220563,26500.0,2,0.42,-0.72,0.2581,0.989642858505249,0.9882702095195995,2.8183914980023954,142.09070882159892,2.8183914980023954,15000,0.46,-0.81,0.2286,0.9900000095367432,0.9896898033025868,2.699026763110187,127.04169375317849,2.699026763110187,20000,0.8268,0.7933353304614321,6.3485826372002,10,0.005,0.1,0.0001,_all
