Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
RNF168_0_multinomial_train1.25	0.999999999999999	0.839	0.619	61.9%	0.09	57.664%	0.32577	0.725
RNF168_0_multinomial_train1.26	0.999999999999999	0.797	0.647	64.7%	0.099	65.79%	0.35853	0.643
RNF168_0_multinomial_train1.27	0.999999999999999	0.894	0.559	55.9%	0.076	47.898%	0.31523	0.828
RNF168_0_multinomial_train1.28	0.999999999999999	0.806	0.675	67.5%	0.097	62.856%	0.41494	0.661
EXO1_0_multinomial_train1.19	0.9999999999999963	0.846	0.528	52.8%	0.082	64.173%	0.24697	0.703
RNF168_0_multinomial_train1.29	0.9999999999999991	0.818	0.65	65.0%	0.093	61.072%	0.36274	0.677
EXO1_0_multinomial_train1.20	0.9999999999999961	0.863	0.505	50.5%	0.079	60.839%	0.20787	0.745
RNF168_0_multinomial_train1.30	0.999999999999999	0.864	0.573	57.3%	0.083	53.12%	0.31437	0.769
RNF168_0_multinomial_train1.31	0.9999999999999991	0.844	0.59	59.0%	0.087	58.237%	0.3314	0.725
RNF168_0_multinomial_train1.32	0.9999999999999991	0.795	0.679	67.9%	0.102	64.776%	0.41817	0.652
RNF168_0_multinomial_train1.33	0.999999999999999	0.854	0.61	61.0%	0.088	54.957%	0.34763	0.762
EXO1_0_multinomial_train1.21	0.9999999999999966	0.817	0.567	56.7%	0.09	71.804%	0.27073	0.646
RNF168_0_multinomial_train1.34	0.9999999999999989	0.776	0.67	67.0%	0.107	70.682%	0.38119	0.622
EXO1_0_multinomial_train1.22	0.9999999999999964	0.841	0.531	53.1%	0.084	62.241%	0.22902	0.698
EXO1_0_multinomial_train1.23	0.999999999999996	0.853	0.512	51.2%	0.082	63.614%	0.21859	0.728
RNF168_0_multinomial_train1.35	0.999999999999999	0.857	0.581	58.1%	0.085	53.803%	0.2975	0.756
RNF168_0_multinomial_train1.36	0.999999999999999	0.856	0.594	59.4%	0.085	56.794%	0.31458	0.753
EXO1_0_multinomial_train1.24	0.9999999999999964	0.845	0.553	55.3%	0.085	67.815%	0.24409	0.721
RNF168_0_multinomial_train1.37	0.9999999999999991	0.804	0.707	70.7%	0.099	63.788%	0.43219	0.664
EXO1_0_multinomial_train1.25	0.999999999999996	0.861	0.516	51.6%	0.08	61.71%	0.22726	0.744
RNF168_0_multinomial_train1.38	0.9999999999999989	0.857	0.565	56.5%	0.087	55.311%	0.28199	0.764
EXO1_0_multinomial_train1.26	0.9999999999999962	0.817	0.556	55.6%	0.089	69.641%	0.27355	0.643
EXO1_0_multinomial_train1.27	0.9999999999999963	0.851	0.513	51.3%	0.082	63.483%	0.21648	0.722
EXO1_0_multinomial_train1.28	0.9999999999999959	0.837	0.525	52.5%	0.085	67.465%	0.23645	0.693
EXO1_0_multinomial_train1.29	0.999999999999996	0.853	0.532	53.2%	0.082	63.556%	0.23055	0.729
EXO1_0_multinomial_train1.30	0.999999999999996	0.847	0.522	52.2%	0.083	64.094%	0.22944	0.711
RNF168_0_multinomial_train1.39	0.9999999999999991	0.729	0.723	72.3%	0.115	74.308%	0.45042	0.525
RNF168_0_multinomial_train1.40	0.9999999999999991	0.871	0.564	56.4%	0.085	53.0%	0.31525	0.795
EXO1_0_multinomial_train1.31	0.999999999999996	0.853	0.536	53.6%	0.081	63.661%	0.24478	0.72
EXO1_0_multinomial_train1.32	0.9999999999999962	0.839	0.55	55.0%	0.085	67.03%	0.25309	0.695
EXO1_0_multinomial_train1.33	0.9999999999999962	0.841	0.558	55.8%	0.084	64.686%	0.247	0.697
RNF168_0_multinomial_train1.41	0.9999999999999989	0.825	0.626	62.6%	0.097	60.772%	0.38043	0.711
RNF168_0_multinomial_train1.42	0.9999999999999989	0.814	0.669	66.9%	0.1	59.898%	0.35926	0.698
EXO1_0_multinomial_train1.34	0.9999999999999957	0.851	0.495	49.5%	0.082	62.741%	0.22466	0.719
RNF168_0_multinomial_train1.43	0.999999999999999	0.848	0.617	61.7%	0.088	58.166%	0.32961	0.743
EXO1_0_multinomial_train1.35	0.9999999999999964	0.869	0.502	50.2%	0.079	62.513%	0.21029	0.774
EXO1_0_multinomial_train1.36	0.9999999999999961	0.831	0.542	54.2%	0.086	67.328%	0.24519	0.676
RNF168_0_multinomial_train1.44	0.9999999999999989	0.852	0.586	58.6%	0.089	55.76%	0.30152	0.758
EXO1_0_multinomial_train1.37	0.9999999999999966	0.823	0.559	55.9%	0.088	68.715%	0.24408	0.655
RNF168_0_multinomial_train1.45	0.999999999999999	0.862	0.567	56.7%	0.084	55.423%	0.30275	0.766
RNF168_0_multinomial_train1.46	0.9999999999999991	0.816	0.653	65.3%	0.095	63.748%	0.37242	0.679
RNF168_0_multinomial_train1.47	0.999999999999999	0.814	0.619	61.9%	0.097	60.772%	0.36359	0.684
RNF168_0_multinomial_train1.48	0.999999999999999	0.791	0.656	65.6%	0.104	65.473%	0.39541	0.648
RNF168_0_multinomial_train1.49	0.9999999999999991	0.85	0.564	56.4%	0.087	55.587%	0.31395	0.745
RNF168_0_multinomial_train1.50	0.999999999999999	0.809	0.645	64.5%	0.096	62.748%	0.36334	0.663
EXO1_0_multinomial_train1.38	0.9999999999999964	0.847	0.545	54.5%	0.085	65.129%	0.24255	0.721
RNF168_0_multinomial_train1.51	0.999999999999999	0.818	0.633	63.3%	0.094	61.621%	0.3477	0.683
RNF168_0_multinomial_train1.52	0.999999999999999	0.813	0.654	65.4%	0.092	64.525%	0.39093	0.654
EXO1_0_multinomial_train1.39	0.9999999999999962	0.865	0.539	53.9%	0.078	59.53%	0.22927	0.747
EXO1_0_multinomial_train1.40	0.9999999999999962	0.849	0.512	51.2%	0.082	64.762%	0.23428	0.716
RNF168_0_multinomial_train1.53	0.9999999999999991	0.884	0.575	57.5%	0.078	49.318%	0.3028	0.807
EXO1_0_multinomial_train1.41	0.9999999999999956	0.848	0.533	53.3%	0.081	62.416%	0.23831	0.706
EXO1_0_multinomial_train1.42	0.9999999999999963	0.855	0.522	52.2%	0.081	63.566%	0.21486	0.733
RNF168_0_multinomial_train1.54	0.9999999999999989	0.885	0.575	57.5%	0.081	48.756%	0.32978	0.819
OGG1_0_multinomial_train1	0.9999999999999974	0.986	0.35	35.0%	0.093	22.677%	0.15102	0.986
UNG_0_multinomial_train1	0.9999999999999984	0.822	0.717	71.7%	0.115	56.935%	0.49715	0.753
UNG_0_multinomial_train1.1	0.9999999999999982	0.847	0.702	70.2%	0.112	53.053%	0.45178	0.796
UNG_0_multinomial_train1.2	0.9999999999999984	0.857	0.667	66.7%	0.101	51.605%	0.4557	0.797
OGG1_0_multinomial_train1.1	0.9999999999999976	0.979	0.408	40.8%	0.096	23.969%	0.19725	0.979
UNG_0_multinomial_train1.3	0.9999999999999984	0.854	0.638	63.8%	0.11	52.572%	0.45557	0.807
OGG1_0_multinomial_train1.2	0.9999999999999977	0.963	0.503	50.3%	0.115	28.946%	0.25048	0.961
OGG1_0_multinomial_train1.3	0.999999999999998	0.976	0.412	41.2%	0.122	28.386%	0.1887	0.976
UNG_0_multinomial_train1.4	0.9999999999999984	0.833	0.757	75.7%	0.127	56.477%	0.52455	0.791
UNG_0_multinomial_train1.5	0.9999999999999982	0.799	0.782	78.2%	0.122	60.232%	0.54099	0.718
OGG1_0_multinomial_train1.4	0.9999999999999973	0.966	0.475	47.5%	0.143	32.335%	0.20863	0.967
OGG1_0_multinomial_train1.5	0.9999999999999976	0.967	0.49	49.0%	0.116	28.487%	0.25306	0.966
UNG_0_multinomial_train1.6	0.9999999999999978	0.747	0.849	84.9%	0.133	66.71%	0.61018	0.634
UNG_0_multinomial_train1.7	0.9999999999999982	0.879	0.679	67.9%	0.102	47.792%	0.42715	0.84
UNG_0_multinomial_train1.8	0.9999999999999983	0.796	0.817	81.7%	0.131	61.008%	0.56278	0.727
OGG1_0_multinomial_train1.6	0.9999999999999977	0.977	0.444	44.4%	0.105	25.761%	0.19402	0.976
UNG_0_multinomial_train1.9	0.9999999999999982	0.82	0.771	77.1%	0.119	57.391%	0.52824	0.755
OGG1_0_multinomial_train1.7	0.9999999999999976	0.98	0.412	41.2%	0.107	25.649%	0.19826	0.98
UNG_0_multinomial_train1.10	0.9999999999999982	0.823	0.761	76.1%	0.123	57.18%	0.54017	0.767
OGG1_0_multinomial_train1.8	0.9999999999999978	0.967	0.416	41.6%	0.11	27.691%	0.21438	0.965
UNG_0_multinomial_train1.11	0.9999999999999983	0.873	0.688	68.8%	0.105	49.866%	0.43548	0.835
OGG1_0_multinomial_train1.9	0.9999999999999978	0.981	0.384	38.4%	0.102	24.727%	0.18814	0.981
OGG1_0_multinomial_train1.10	0.9999999999999973	0.981	0.382	38.2%	0.106	25.371%	0.17664	0.981
OGG1_0_multinomial_train1.11	0.9999999999999974	0.971	0.419	41.9%	0.123	29.052%	0.16814	0.97
UNG_0_multinomial_train1.12	0.999999999999998	0.786	0.775	77.5%	0.128	61.732%	0.53361	0.705
UNG_0_multinomial_train1.13	0.9999999999999983	0.807	0.79	79.0%	0.129	59.24%	0.57062	0.747
UNG_0_multinomial_train1.14	0.9999999999999982	0.806	0.716	71.6%	0.121	59.383%	0.47715	0.73
OGG1_0_multinomial_train1.12	0.9999999999999974	0.969	0.447	44.7%	0.124	29.458%	0.19878	0.968
OGG1_0_multinomial_train1.13	0.999999999999998	0.984	0.412	41.2%	0.089	22.276%	0.1901	0.983
UNG_0_multinomial_train1.15	0.999999999999998	0.839	0.765	76.5%	0.126	55.302%	0.50371	0.8
UNG_0_multinomial_train1.16	0.9999999999999979	0.842	0.698	69.8%	0.11	53.857%	0.50105	0.782
UNG_0_multinomial_train1.17	0.999999999999998	0.816	0.725	72.5%	0.122	57.747%	0.54834	0.751
OGG1_0_multinomial_train1.14	0.9999999999999981	0.98	0.408	40.8%	0.121	27.857%	0.21209	0.981
UNG_0_multinomial_train1.18	0.9999999999999983	0.829	0.784	78.4%	0.123	56.602%	0.55483	0.779
OGG1_0_multinomial_train1.15	0.999999999999998	0.981	0.428	42.8%	0.089	22.621%	0.22463	0.98
UNG_0_multinomial_train1.19	0.9999999999999984	0.866	0.677	67.7%	0.11	51.209%	0.44261	0.828
OGG1_0_multinomial_train1.16	0.9999999999999973	0.982	0.352	35.2%	0.089	22.46%	0.15442	0.982
UNG_0_multinomial_train1.20	0.999999999999998	0.794	0.752	75.2%	0.127	60.971%	0.53129	0.717
UNG_0_multinomial_train1.21	0.999999999999998	0.84	0.693	69.3%	0.109	54.605%	0.46895	0.775
