	0	1	2	3	4
0	2.3491827182128904	2.6128884641676198	-1.9807081127216768	2.473106075341378	-6.088759497575707
1	1.1929620905276535	-3.457555743542909	4.291221672438711	-7.786986664766805	-4.051729536165043
2	-0.12065863716040075	-0.08983556463817047	-1.5101264694003005	-0.6884803044112394	2.278194210070477
3	-3.6716561792286373	-0.6019344956313979	-5.527443650169331	0.3681513958171327	3.3728680201488057
4	0.6218691516542639	0.5790392039234501	-1.571250523872125	0.39567126644492645	2.9965040996642576
5	-0.5723991294154878	1.8740035207032832	3.3009910078192655	2.553928060089954	-1.7839026095307533
6	-0.3640596690250269	-0.5937956812817015	-2.1173088199850447	-0.33616662964325955	2.111565751483466
7	-0.07094631784677587	-0.4072894835005517	-3.2533159646806418	-0.3539237819495433	2.387068587662596
8	1.2165124734574184	-1.7436926731973772	4.754454966334788	0.895331349779774	-0.0589897472100797
9	-0.580806498745314	1.8281724571092672	3.613485898672396	2.479369237059577	-1.162819276165684
