Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
RNF168_0_multinomial_train1.49	0.8017127480828312	9.76e-321	0.0893590975346785	6.315819539230276e-221	0.07433239245064409	0.034595761931846235
RNF168_0_multinomial_train1.50	0.7954745343362255	0.01029804023826899	0.11398997144542343	2.27e-321	0.07844704450114988	0.0017904094789320426
EXO1_0_multinomial_train1.38	0.9112063872899859	5.706e-321	0.06400937069847444	1.296e-320	6.754e-321	0.02478424201153964
RNF168_0_multinomial_train1.51	0.8181599843200169	1.249e-320	3.77e-321	1.62e-321	0.18184001567998295	1.27e-321
RNF168_0_multinomial_train1.52	0.8282495847412206	0.045713184345459845	0.07319864454056799	8.51e-321	0.02066238143861951	0.03217620493413202
EXO1_0_multinomial_train1.39	0.811414317745249	0.03582335481799578	0.13908447477924973	5.326e-321	4.74e-321	0.013677852657505502
EXO1_0_multinomial_train1.40	0.8280001073802735	0.04005488218678743	0.07682661279433574	3.246e-321	0.04984119353755154	0.005277204101051757
RNF168_0_multinomial_train1.53	0.8149420357448497	3.54e-321	0.004868511024975055	0.13594688651594708	0.03956966050232252	0.004672906211905599
EXO1_0_multinomial_train1.41	0.8358577534170516	0.05701549037139341	0.08282523250874088	1.285e-321	0.024301523702814243	4.25e-322
EXO1_0_multinomial_train1.42	0.867840155200943	1.07e-320	0.0944552279209581	2.866e-321	0.03770461687809904	8.5e-322
RNF168_0_multinomial_train1.54	0.727522996633676	9.83e-322	0.07990830178259553	1.851486673717865e-286	0.13070124251813206	0.06186745906559647
OGG1_0_multinomial_train1	4.575e-321	2.29e-321	0.06062947127068843	0.05963270387838262	0.1771420449034233	0.7025957799475058
UNG_0_multinomial_train1	3.335e-321	0.051377469019041534	0.9226058329561564	3.738262604452713e-225	1.576e-321	0.026016698024802224
UNG_0_multinomial_train1.1	1.634e-320	0.019377411070448176	0.7369110865767629	0.07917091395556532	0.11773682608280338	0.046803762314420204
UNG_0_multinomial_train1.2	0.05147159310203609	2.115e-321	0.8144439414146805	0.10990983731470333	0.005287514472073526	0.018887113696506686
OGG1_0_multinomial_train1.1	8.676e-321	0.059508812166935335	0.059435176727861666	6.159592341677484e-117	0.15390553402227938	0.7271504770829237
UNG_0_multinomial_train1.3	0.12053502547924154	0.022701821196448944	0.6875998242337019	0.16916332909060747	8.2e-322	2.9187840169414173e-46
OGG1_0_multinomial_train1.2	1.4684e-320	0.0685180594770441	0.07380588414903891	1.61e-321	0.07188337593129779	0.7857926804426192
OGG1_0_multinomial_train1.3	0.020087992431009977	0.0005452576869936942	0.07482783563622702	5.9049794660607025e-145	0.09645180432402166	0.8080871099217476
UNG_0_multinomial_train1.4	5.015e-321	1.75e-321	0.8046284089574244	0.11289061991032112	0.08248097113225444	2.2305762077725201e-268
UNG_0_multinomial_train1.5	0.04037117115388941	1.16e-321	0.9126226379868881	7.472706959656812e-98	0.031865689575357396	0.015140501283864913
OGG1_0_multinomial_train1.4	6.72e-321	0.019362354437031968	0.10594534245489326	4.251108481228121e-06	0.006933500324958199	0.8677545516746353
OGG1_0_multinomial_train1.5	1.0356e-320	0.09373958623887065	2.5064320136823025e-54	1.477e-321	0.12104017245898883	0.7852202413021405
UNG_0_multinomial_train1.6	0.0258834801818411	0.022366919264505646	0.9416747816260244	1.423e-321	6.13e-322	0.010074818927629126
UNG_0_multinomial_train1.7	9.565e-321	0.06352097711155949	0.701661065793844	0.12108998409951478	6.2e-322	0.11372797299508174
UNG_0_multinomial_train1.8	2.38e-321	1.07e-321	0.883124675893296	0.02724778747328735	0.08962753663341652	3.113e-321
OGG1_0_multinomial_train1.6	4.624e-321	0.027301118605967015	0.07492144040672395	2.19e-321	0.13878558866752086	0.758991852319788
UNG_0_multinomial_train1.9	0.07762166241240338	2.5022757914183222e-191	0.8306952861446713	0.09168305144292545	6.985576135254846e-104	3.473e-321
OGG1_0_multinomial_train1.7	6.04e-321	0.0024266488993341015	0.02652586324505196	1.3290940860181334e-302	0.21684536567221105	0.7542021221834029
UNG_0_multinomial_train1.10	0.010439689348265974	8.3e-322	0.792598541070392	0.08558956589711873	0.11137220368422332	7.36e-322
OGG1_0_multinomial_train1.8	0.007577082359653019	1.566e-321	0.03128724011185002	8.1e-322	0.28990549647500763	0.6712301810534892
UNG_0_multinomial_train1.11	0.014529929202565635	1.897e-321	0.7691605603574395	0.18764103087019346	0.028668479569801186	7.2e-322
OGG1_0_multinomial_train1.9	1.1448e-320	1.49322148956136e-185	0.05570020758050642	0.11922325476977182	0.10955381787587412	0.7155227197738476
OGG1_0_multinomial_train1.10	2.974e-321	4.827e-321	0.012163945624785033	0.2089718472855991	0.12691637703481032	0.6519478300548056
OGG1_0_multinomial_train1.11	2.041767356962793e-237	0.045808907631384975	0.0674972536383911	0.061854422069717946	0.025606448468504326	0.7992329681920015
UNG_0_multinomial_train1.12	0.111851644308185	1.314e-321	0.878032409032208	4.313e-321	0.010115946659607068	1.023e-321
UNG_0_multinomial_train1.13	0.0029163324509827618	2.45e-321	0.8667065278322592	0.13037713971675816	2.564e-321	2.446e-321
UNG_0_multinomial_train1.14	0.09451615762814057	3.246e-321	0.8789333516591407	2.7157389769250852e-275	0.026550490712718696	1.38e-321
OGG1_0_multinomial_train1.12	7.162968448023053e-251	0.035997881976100654	0.07096255417411337	2.07e-321	0.07663517526224538	0.8164043885875406
OGG1_0_multinomial_train1.13	2.935e-321	5.835e-321	0.07316176524797098	2.144e-321	0.22462271127932698	0.702215523472702
UNG_0_multinomial_train1.15	3.32e-321	0.00041651935114121725	0.7776824345529353	1.9001952124045105e-188	0.1817898141251111	0.040111231970812525
UNG_0_multinomial_train1.16	3.549270955444583e-144	2.223e-321	0.7636456295756827	0.2363543704243173	5.11e-321	4.75384852071787e-37
UNG_0_multinomial_train1.17	0.01080694906039462	1.44e-321	0.9077413557521656	0.017602866124765238	1.65e-321	0.06384882906267464
OGG1_0_multinomial_train1.14	3.85e-321	2.806e-321	3.72e-321	0.2878765332224535	0.07121572198640526	0.6409077447911413
UNG_0_multinomial_train1.18	3.1e-321	3.004e-321	0.7740308892297252	0.08470102758575976	0.14126808318451506	7.07e-322
OGG1_0_multinomial_train1.15	0.02275035441958278	0.022645740787760677	0.014374517789755918	1.021986861384684e-99	0.2356176652911616	0.7046117217117389
UNG_0_multinomial_train1.19	0.01314560701324446	0.01210871340199529	0.7896932348462287	0.17681288246638313	0.008239562272148459	1.6e-321
OGG1_0_multinomial_train1.16	6.267157471415876e-05	1.888e-320	0.13209900361271523	0.01534395587062283	0.11421485606729687	0.7382795128746509
UNG_0_multinomial_train1.20	1.499e-320	0.004003487788411945	0.882164244497855	0.11383226771373296	1.5380146374242852e-267	1.6454132843213596e-266
UNG_0_multinomial_train1.21	0.0595117571399486	0.06428969978564944	0.7745120524500666	0.0678242879188744	2.703e-321	0.033862202705460934
OGG1_0_multinomial_train1.17	7.554e-321	0.04448820281219963	0.06325112410992696	1.019493048837e-311	0.10482164460657169	0.7874390284713018
UNG_0_multinomial_train1.22	3.26e-321	1.79e-321	0.8745316068931229	0.04509920603063368	0.08036918707624326	1.03e-321
UNG_0_multinomial_train1.23	7.05e-321	4.041256901290605e-192	0.832769792312751	0.06095507801948896	0.10627512966776013	4.35e-322
UNG_0_multinomial_train1.24	0.011448177836702808	5.7e-321	0.8324032341210713	0.1543802584367858	2.52e-321	0.0017683296054398995
OGG1_0_multinomial_train1.18	1.394624010858102e-187	3.15e-321	0.06969649442385722	0.020379764750100136	0.21336851011753336	0.6965552307085093
UNG_0_multinomial_train1.25	0.06255149936646955	8.5e-322	0.6388310683935801	0.11556238425294264	0.1604076998139109	0.0226473481730968
OGG1_0_multinomial_train1.19	6.778468613752596e-53	0.05199146154676098	0.057839746999184385	1.0061619438970554e-192	0.14310825172648894	0.7470605397275658
UNG_0_multinomial_train1.26	2.465e-321	0.09598215284217003	0.8242251432775503	0.07979270388027987	1.58e-321	1.26e-321
OGG1_0_multinomial_train1.20	0.031090578922828977	0.029983950174173223	0.002138713745325494	0.001678587128056145	0.23705649028063275	0.6980516797489836
UNG_0_multinomial_train1.27	0.059652756863922365	1.576e-321	0.6968990395649033	0.15111676888111086	0.0923314346900635	9.54e-322
OGG1_0_multinomial_train1.21	3.785e-321	1.3646e-320	4.2355236352049135e-82	0.2253715960275104	0.23288539560968255	0.541743008362807
OGG1_0_multinomial_train1.22	9.667925799428265e-153	1.927e-321	0.08394149670702009	3.038752354520145e-22	0.17561696705246516	0.7404415362405148
UNG_0_multinomial_train1.28	0.008426985773289897	1.49e-321	0.9753320485866009	2.87e-321	2.955e-321	0.016240965640109153
UNG_0_multinomial_train1.29	3.36e-321	3.503e-321	0.8232379573503306	0.17676204264966947	2.4e-321	1.1348751373105773e-212
OGG1_0_multinomial_train1.23	6.64e-321	0.023389305806553212	0.02464767344329691	3.2961923040906325e-44	0.15194410637694927	0.8000189143732007
OGG1_0_multinomial_train1.24	3.29e-321	0.06010617534326296	0.008712945294121133	0.15938677256842074	0.058044951801778336	0.7137491549924168
OGG1_0_multinomial_train1.25	3.625746659047055e-51	4.16e-321	3.53e-321	2.32e-321	0.35119840898569593	0.6488015910143041
OGG1_0_multinomial_train1.26	2e-321	1.34e-321	4.535967410078099e-230	0.22984101196016163	0.11925430068895988	0.6509046873508785
UNG_0_multinomial_train1.30	2.826e-321	3.19e-321	0.8863249621851106	0.07566446744353696	1.75e-321	0.038010570371352526
OGG1_0_multinomial_train1.27	7.134e-321	0.015586308409011469	0.037401868373747475	0.1582241560877516	0.08564828723158548	0.7031393798979042
OGG1_0_multinomial_train1.28	1.378528017397395e-56	0.014805733681307987	0.040276848088812725	2.59e-321	0.23298612761479134	0.7119312906150881
UNG_0_multinomial_train1.31	1.6016558299058226e-205	3.61e-321	0.7181612997091664	0.18542744788819346	0.09641125240264013	6.8e-322
UNG_0_multinomial_train1.32	1e-320	5.405e-321	0.9370291121544769	4.965e-321	1.136e-321	0.06297088784552292
UNG_0_multinomial_train1.33	0.021454586846542528	1.1e-321	0.9069003891572802	0.0716450239961773	6.27e-321	2.243e-321
OGG1_0_multinomial_train1.29	9.397e-321	5.52e-321	0.004856272629766469	3.099808653362938e-156	0.32418210287160715	0.6709616244986265
OGG1_0_multinomial_train1.30	3.503e-321	0.036080582921764526	0.04539740162838787	5.422460281285262e-39	0.19962620488319163	0.718895810566656
UNG_0_multinomial_train1.34	0.00376321898048334	0.03507880238274525	0.8868145855720739	5.7816229217257836e-223	2.055e-321	0.07434339306469744
OGG1_0_multinomial_train1.31	4.91e-321	0.03643686125193882	5.453031594310223e-189	1.751302511736225e-279	0.2428980950807366	0.7206650436673248
UNG_0_multinomial_train1.35	0.11380269873823842	0.06315104662345039	0.7786811475700179	3.113e-321	1.75e-321	0.044365107068293226
UNG_0_multinomial_train1.36	1.3727017942341692e-164	1.423e-321	0.8295153741938825	0.09646419181974514	0.07402043398637227	1.14e-321
UNG_0_multinomial_train1.37	0.03380161296146606	3.23e-321	0.9661983870385338	1.487e-321	2.703e-321	8.8e-322
OGG1_0_multinomial_train1.32	0.009175120269732948	0.040519503565249804	0.036162208578436	1.49e-321	0.1979431460213196	0.7162000215652616
UNG_0_multinomial_train1.38	0.09997349692993736	1.898e-320	0.7435050132459856	0.10705613366778208	0.04946535615629486	6.13e-321
OGG1_0_multinomial_train1.33	8.493e-321	1.132e-320	0.013708122139381457	3.577e-321	0.3210496316095035	0.665242246251115
OGG1_0_multinomial_train1.34	1.085e-320	2.243e-320	0.03258365937478844	1.665e-321	0.2587786750733285	0.7086376655518831
OGG1_0_multinomial_train1.35	6.186e-321	0.027236088264011964	7.75e-321	3.335e-321	0.26738914234126965	0.7053747693947183
OGG1_0_multinomial_train1.36	1.2837502233789774e-28	7.816e-321	0.1015917033118845	4.825718799192745e-130	0.08635532356827845	0.8120529731198369
OGG1_0_multinomial_train1.37	3.463e-321	1.467e-321	0.05448993786529323	0.07052839612755873	0.16888527126250075	0.7060963947446472
OGG1_0_multinomial_train1.38	5.13e-321	0.019386533832407654	0.06237964787985078	9.979008638393382e-80	0.13746250217872805	0.7807713161090137
UNG_0_multinomial_train1.39	4.407e-321	0.019743013868108842	0.8430186778373467	5.241331457652961e-05	0.13229821221597515	0.004887682763992702
OGG1_0_multinomial_train1.39	8.01e-321	0.06769682788490144	0.05733016703329322	5.269483853106877e-09	0.19193585385798093	0.6830371459543406
UNG_0_multinomial_train1.40	0.09906481761217081	3.8619657383500225e-205	0.8686408213416786	1.764e-321	0.03229436104615045	4.94e-322
OGG1_0_multinomial_train1.40	4.35e-321	0.015217513985642743	4.19e-321	0.1456876703965723	0.1756232911851051	0.6634715244326799
OGG1_0_multinomial_train1.41	0.026140278000330766	6e-321	0.04905583229826335	1.77e-321	0.1318856326557742	0.7929182570456317
UNG_0_multinomial_train1.41	0.18108619602794024	2.57e-321	0.7699227858611616	0.041602871768783155	2.253e-321	0.007388146342114992
OGG1_0_multinomial_train1.42	9.782e-321	3.93e-321	0.07335538851297375	7.918451908744163e-126	0.17041083921075956	0.7562337722762669
UNG_0_multinomial_train1.42	0.09356997950844437	1.843e-321	0.86259959950643	4.1263796807611364e-25	0.04383042098512553	6.57e-322
OGG1_0_multinomial_train1.43	0.02411910117517047	1.1504768207480822e-122	0.019622193444147114	0.03210295273383651	0.17540815183471484	0.7487476008121312
OGG1_0_multinomial_train1.44	0.004040965983359061	5.4e-321	0.03171885368127516	2.48e-321	0.2729175939796072	0.6913225863557586
OGG1_0_multinomial_train1.45	4.04e-321	1.917e-321	0.01235948644913812	0.17909228172301464	0.1616384387947301	0.6469097930331172
OGG1_0_multinomial_train1.46	3.74e-321	3.533e-321	3.89e-321	2.115e-321	0.348998767922126	0.651001232077874
UNG_0_multinomial_train1.43	2.767e-321	0.022426073473548743	0.852318715251795	0.015576270928709902	0.036440157640922	0.07323878270502436
OGG1_0_multinomial_train1.47	0.015183308277841255	9.300144478894986e-210	1.6063977115164283e-111	3.21e-321	0.2729817783986061	0.7118349133235526
OGG1_0_multinomial_train1.48	3.67e-321	0.010380688089313963	0.07629418665746322	1.3397734249403496e-139	0.21331369695040048	0.7000114283028224
OGG1_0_multinomial_train1.49	0.008821481345573512	2.7277e-320	0.03987313988274818	0.04349214558964194	0.20566899619172505	0.7021442369903113
