acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
1.0,1.0,1.9406033673913512,2.226465272974539,2.1632498946888052,28500.0,0,0.57,0.04,0.2443,0.9958333373069763,0.9958331851786006,1.9720878123001628,28.247136070519257,1.9720878123001628,105000,,,,,,,,,,0.8885,0.8826166630042127,4.1145625852651255,9,0.005,0.1,0.0001,_all
