Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_1_multinomial_train1.46	0.9999999999999977	0.95	0.576	57.6%	0.092	32.408%	0.37389	0.944
ATP2B4_0_multinomial_train1.44	0.9999999999999976	0.924	0.527	52.7%	0.09	38.416%	0.30166	0.906
ATP2B4_0_multinomial_train1.45	0.999999999999998	0.93	0.544	54.4%	0.081	36.79%	0.34864	0.91
ATP2B4_1_multinomial_train1.47	0.9999999999999976	0.953	0.503	50.3%	0.091	31.061%	0.28999	0.946
ATP2B4_0_multinomial_train1.46	0.9999999999999973	0.96	0.472	47.2%	0.07	28.1%	0.28448	0.952
ATP2B4_1_multinomial_train1.48	0.9999999999999976	0.965	0.5	50.0%	0.087	29.136%	0.30981	0.962
ATP2B4_1_multinomial_train1.49	0.9999999999999976	0.926	0.601	60.1%	0.11	39.941%	0.36821	0.917
ATP2B4_0_multinomial_train1.47	0.9999999999999977	0.947	0.52	52.0%	0.08	32.371%	0.30577	0.936
MLH1_0_multinomial_train1	0.9999999999999966	0.982	0.212	21.2%	0.036	18.798%	0.0541	0.975
MLH1_0_multinomial_train1.1	0.9999999999999962	0.986	0.216	21.6%	0.032	16.513%	0.05476	0.981
MLH1_0_multinomial_train1.2	0.9999999999999966	0.986	0.204	20.4%	0.032	16.587%	0.05334	0.981
MLH1_0_multinomial_train1.3	0.9999999999999964	0.979	0.223	22.3%	0.038	20.005%	0.06108	0.971
MLH1_0_multinomial_train1.4	0.9999999999999971	0.983	0.22	22.0%	0.036	18.458%	0.0621	0.976
MLH1_0_multinomial_train1.5	0.9999999999999963	0.977	0.224	22.4%	0.04	21.3%	0.06533	0.967
MLH1_0_multinomial_train1.6	0.9999999999999964	0.988	0.187	18.7%	0.03	15.832%	0.04444	0.983
MLH1_0_multinomial_train1.7	0.9999999999999964	0.985	0.204	20.4%	0.033	17.56%	0.06041	0.978
MLH1_0_multinomial_train1.8	0.9999999999999966	0.979	0.24	24.0%	0.039	20.304%	0.05869	0.971
MLH1_0_multinomial_train1.9	0.9999999999999967	0.984	0.207	20.7%	0.034	17.634%	0.05998	0.978
MLH1_0_multinomial_train1.10	0.9999999999999963	0.982	0.223	22.3%	0.035	18.517%	0.06397	0.975
MLH1_0_multinomial_train1.11	0.9999999999999966	0.985	0.21	21.0%	0.033	17.256%	0.05754	0.979
MLH1_0_multinomial_train1.12	0.9999999999999963	0.986	0.194	19.4%	0.032	16.514%	0.0557	0.981
MLH1_0_multinomial_train1.13	0.9999999999999967	0.981	0.234	23.4%	0.037	19.581%	0.06631	0.972
MLH1_0_multinomial_train1.14	0.9999999999999961	0.987	0.211	21.1%	0.03	15.687%	0.06142	0.982
MLH1_0_multinomial_train1.15	0.9999999999999964	0.983	0.212	21.2%	0.035	18.261%	0.05723	0.976
MLH1_0_multinomial_train1.16	0.9999999999999966	0.985	0.207	20.7%	0.033	17.077%	0.05417	0.979
MLH1_0_multinomial_train1.17	0.9999999999999967	0.98	0.242	24.2%	0.038	20.187%	0.07102	0.971
MLH1_0_multinomial_train1.18	0.9999999999999966	0.987	0.19	19.0%	0.03	15.784%	0.05287	0.982
MLH1_0_multinomial_train1.19	0.9999999999999964	0.987	0.194	19.4%	0.031	15.615%	0.05267	0.983
MLH1_0_multinomial_train1.20	0.9999999999999967	0.977	0.233	23.3%	0.041	21.542%	0.06255	0.968
MLH1_0_multinomial_train1.21	0.9999999999999967	0.981	0.218	21.8%	0.037	18.958%	0.05651	0.974
MLH1_0_multinomial_train1.22	0.9999999999999963	0.99	0.185	18.5%	0.027	14.14%	0.05356	0.986
MLH1_0_multinomial_train1.23	0.9999999999999962	0.979	0.23	23.0%	0.038	19.963%	0.06354	0.971
MLH1_0_multinomial_train1.24	0.9999999999999964	0.984	0.214	21.4%	0.035	18.206%	0.05928	0.977
MLH1_0_multinomial_train1.25	0.9999999999999963	0.988	0.188	18.8%	0.029	15.171%	0.05133	0.984
MLH1_0_multinomial_train1.26	0.9999999999999964	0.986	0.191	19.1%	0.033	16.888%	0.05278	0.98
MLH1_0_multinomial_train1.27	0.9999999999999964	0.976	0.248	24.8%	0.04	21.523%	0.0604	0.966
MLH1_0_multinomial_train1.28	0.9999999999999964	0.982	0.209	20.9%	0.036	19.174%	0.05179	0.974
MLH1_0_multinomial_train1.29	0.9999999999999963	0.979	0.212	21.2%	0.04	20.404%	0.05969	0.972
MLH1_0_multinomial_train1.30	0.9999999999999962	0.986	0.198	19.8%	0.031	16.29%	0.05695	0.981
MLH1_0_multinomial_train1.31	0.9999999999999964	0.983	0.222	22.2%	0.035	18.416%	0.06435	0.976
MLH1_0_multinomial_train1.32	0.9999999999999962	0.982	0.211	21.1%	0.036	19.037%	0.05618	0.975
MLH1_0_multinomial_train1.33	0.9999999999999962	0.979	0.241	24.1%	0.039	20.453%	0.06349	0.971
MLH1_0_multinomial_train1.34	0.9999999999999968	0.983	0.217	21.7%	0.035	18.322%	0.06068	0.977
MLH1_0_multinomial_train1.35	0.9999999999999963	0.979	0.216	21.6%	0.039	20.486%	0.05597	0.971
MLH1_0_multinomial_train1.36	0.9999999999999963	0.985	0.195	19.5%	0.033	17.119%	0.04988	0.98
MLH1_0_multinomial_train1.37	0.9999999999999967	0.983	0.219	21.9%	0.035	18.5%	0.05961	0.976
MLH1_0_multinomial_train1.38	0.9999999999999966	0.984	0.223	22.3%	0.034	17.966%	0.06915	0.978
MLH1_0_multinomial_train1.39	0.9999999999999962	0.981	0.222	22.2%	0.037	19.511%	0.06762	0.973
MLH1_0_multinomial_train1.40	0.999999999999996	0.981	0.229	22.9%	0.037	19.25%	0.058	0.973
MLH1_0_multinomial_train1.41	0.9999999999999964	0.985	0.205	20.5%	0.033	17.271%	0.0534	0.979
MLH1_0_multinomial_train1.42	0.9999999999999959	0.974	0.246	24.6%	0.042	22.766%	0.07032	0.962
MLH1_0_multinomial_train1.43	0.9999999999999968	0.981	0.228	22.8%	0.036	19.221%	0.07161	0.973
MLH1_0_multinomial_train1.44	0.9999999999999966	0.983	0.216	21.6%	0.035	18.339%	0.05088	0.976
MLH1_0_multinomial_train1.45	0.9999999999999957	0.989	0.188	18.8%	0.029	15.159%	0.04221	0.984
MLH1_0_multinomial_train1.46	0.9999999999999972	0.988	0.195	19.5%	0.029	15.365%	0.05983	0.983
MLH1_0_multinomial_train1.47	0.9999999999999963	0.977	0.254	25.4%	0.043	21.644%	0.07466	0.969
MLH1_0_multinomial_train1.48	0.9999999999999962	0.981	0.239	23.9%	0.038	19.61%	0.06608	0.974
MLH1_0_multinomial_train1.49	0.9999999999999964	0.984	0.209	20.9%	0.034	17.706%	0.05528	0.978
MLH1_0_multinomial_train1.50	0.9999999999999962	0.985	0.207	20.7%	0.033	17.206%	0.04848	0.979
MLH1_0_multinomial_train1.51	0.9999999999999969	0.981	0.235	23.5%	0.036	19.482%	0.07191	0.972
MLH1_0_multinomial_train1.52	0.999999999999997	0.979	0.227	22.7%	0.038	20.435%	0.05838	0.97
MLH1_0_multinomial_train1.53	0.9999999999999963	0.989	0.18	18.0%	0.03	15.141%	0.04229	0.985
MLH1_0_multinomial_train1.54	0.9999999999999964	0.988	0.182	18.2%	0.029	15.236%	0.04502	0.983
MLH1_0_multinomial_train1.55	0.9999999999999962	0.985	0.223	22.3%	0.034	17.366%	0.0577	0.979
MLH1_0_multinomial_train1.56	0.9999999999999963	0.982	0.219	21.9%	0.035	18.752%	0.06087	0.974
MLH1_0_multinomial_train1.57	0.9999999999999967	0.984	0.225	22.5%	0.033	17.558%	0.06285	0.978
MLH1_0_multinomial_train1.58	0.9999999999999967	0.982	0.235	23.5%	0.035	18.763%	0.06558	0.974
MLH1_0_multinomial_train1.59	0.9999999999999964	0.975	0.257	25.7%	0.043	22.316%	0.06653	0.965
MLH1_0_multinomial_train1.60	0.9999999999999967	0.984	0.219	21.9%	0.034	17.734%	0.06308	0.978
MLH1_0_multinomial_train1.61	0.9999999999999967	0.983	0.214	21.4%	0.035	18.455%	0.04985	0.976
MLH1_0_multinomial_train1.62	0.9999999999999966	0.989	0.18	18.0%	0.03	14.905%	0.04622	0.985
MLH1_0_multinomial_train1.63	0.9999999999999967	0.983	0.227	22.7%	0.034	18.199%	0.06286	0.976
MLH1_0_multinomial_train1.64	0.999999999999997	0.983	0.217	21.7%	0.035	18.142%	0.0543	0.977
MLH1_0_multinomial_train1.65	0.9999999999999963	0.984	0.205	20.5%	0.034	17.881%	0.05133	0.977
MLH1_0_multinomial_train1.66	0.9999999999999962	0.982	0.201	20.1%	0.036	19.253%	0.0448	0.974
MLH1_0_multinomial_train1.67	0.999999999999996	0.985	0.194	19.4%	0.032	16.91%	0.05498	0.979
MLH1_0_multinomial_train1.68	0.9999999999999961	0.988	0.188	18.8%	0.029	15.069%	0.04952	0.984
MLH1_0_multinomial_train1.69	0.9999999999999962	0.985	0.21	21.0%	0.033	17.34%	0.06493	0.979
MLH1_0_multinomial_train1.70	0.9999999999999963	0.979	0.222	22.2%	0.038	20.477%	0.05932	0.969
MLH1_0_multinomial_train1.71	0.9999999999999966	0.975	0.247	24.7%	0.042	22.176%	0.06872	0.964
MLH1_0_multinomial_train1.72	0.9999999999999966	0.986	0.19	19.0%	0.031	16.469%	0.04929	0.98
MLH1_0_multinomial_train1.73	0.999999999999996	0.984	0.215	21.5%	0.035	17.994%	0.05439	0.978
MLH1_0_multinomial_train1.74	0.9999999999999963	0.986	0.205	20.5%	0.033	16.833%	0.06232	0.981
MLH1_0_multinomial_train1.75	0.9999999999999964	0.983	0.211	21.1%	0.035	18.287%	0.05727	0.976
MLH1_0_multinomial_train1.76	0.9999999999999964	0.986	0.201	20.1%	0.031	16.701%	0.05157	0.979
MLH1_0_multinomial_train1.77	0.9999999999999968	0.982	0.22	22.0%	0.037	19.071%	0.06368	0.975
MLH1_0_multinomial_train1.78	0.9999999999999966	0.981	0.244	24.4%	0.039	19.654%	0.07219	0.974
MLH1_0_multinomial_train1.79	0.9999999999999963	0.987	0.196	19.6%	0.032	16.515%	0.04684	0.982
MLH1_0_multinomial_train1.80	0.9999999999999962	0.986	0.195	19.5%	0.031	16.58%	0.04784	0.981
MLH1_0_multinomial_train1.81	0.9999999999999963	0.979	0.263	26.3%	0.038	20.206%	0.07347	0.97
MLH1_0_multinomial_train1.82	0.9999999999999964	0.986	0.203	20.3%	0.032	16.538%	0.0474	0.981
MLH1_0_multinomial_train1.83	0.9999999999999968	0.983	0.225	22.5%	0.035	18.623%	0.06563	0.975
MLH1_0_multinomial_train1.84	0.9999999999999969	0.982	0.229	22.9%	0.036	18.784%	0.05875	0.975
MLH1_0_multinomial_train1.85	0.9999999999999968	0.984	0.192	19.2%	0.034	17.878%	0.04404	0.978
MLH1_0_multinomial_train1.86	0.9999999999999964	0.987	0.217	21.7%	0.031	16.004%	0.06187	0.982
MLH1_0_multinomial_train1.87	0.9999999999999957	0.984	0.188	18.8%	0.034	17.784%	0.04947	0.977
MLH1_0_multinomial_train1.88	0.9999999999999968	0.976	0.248	24.8%	0.042	21.818%	0.06901	0.967
MLH1_0_multinomial_train1.89	0.9999999999999966	0.985	0.218	21.8%	0.032	17.029%	0.05755	0.979
MLH1_0_multinomial_train1.90	0.9999999999999962	0.99	0.183	18.3%	0.026	13.841%	0.05241	0.987
MLH1_0_multinomial_train1.91	0.9999999999999959	0.981	0.241	24.1%	0.037	19.425%	0.06614	0.974
MLH1_0_multinomial_train1.92	0.9999999999999967	0.983	0.226	22.6%	0.033	18.082%	0.05744	0.976
MLH1_0_multinomial_train1.93	0.9999999999999969	0.981	0.212	21.2%	0.036	19.127%	0.05562	0.974
MLH1_0_multinomial_train1.94	0.9999999999999963	0.97	0.245	24.5%	0.047	24.557%	0.06767	0.958
MLH1_0_multinomial_train1.95	0.9999999999999966	0.981	0.233	23.3%	0.036	19.296%	0.06219	0.972
MLH1_0_multinomial_train1.96	0.9999999999999961	0.983	0.241	24.1%	0.035	18.369%	0.07067	0.976
MLH1_0_multinomial_train1.97	0.9999999999999962	0.981	0.198	19.8%	0.037	19.408%	0.05485	0.973
MLH1_0_multinomial_train1.98	0.9999999999999968	0.983	0.22	22.0%	0.035	18.39%	0.06302	0.976
MSH2_0_multinomial_train1	0.9999999999999964	0.984	0.203	20.3%	0.034	17.707%	0.04946	0.978
MSH2_0_multinomial_train1.1	0.9999999999999964	0.986	0.205	20.5%	0.032	16.832%	0.055	0.98
MSH2_0_multinomial_train1.2	0.9999999999999964	0.984	0.221	22.1%	0.033	17.856%	0.06267	0.978
MSH2_0_multinomial_train1.3	0.9999999999999958	0.98	0.244	24.4%	0.039	20.446%	0.06825	0.971
MSH2_0_multinomial_train1.4	0.9999999999999964	0.985	0.213	21.3%	0.033	17.551%	0.06547	0.978
MSH2_0_multinomial_train1.5	0.9999999999999961	0.983	0.224	22.4%	0.034	18.294%	0.05767	0.975
MSH2_0_multinomial_train1.6	0.9999999999999964	0.983	0.233	23.3%	0.035	18.446%	0.06797	0.976
MSH2_0_multinomial_train1.7	0.9999999999999961	0.987	0.205	20.5%	0.031	16.539%	0.05394	0.981
MSH2_0_multinomial_train1.8	0.9999999999999966	0.977	0.227	22.7%	0.042	21.238%	0.06476	0.97
MSH2_0_multinomial_train1.9	0.9999999999999963	0.983	0.222	22.2%	0.034	18.207%	0.0652	0.976
MSH2_0_multinomial_train1.10	0.9999999999999958	0.983	0.21	21.0%	0.034	18.327%	0.05126	0.976
MSH2_0_multinomial_train1.11	0.9999999999999964	0.986	0.198	19.8%	0.03	16.505%	0.0534	0.979
MSH2_0_multinomial_train1.12	0.9999999999999961	0.987	0.195	19.5%	0.031	16.223%	0.05818	0.982
MSH2_0_multinomial_train1.13	0.9999999999999964	0.987	0.2	20.0%	0.03	16.185%	0.05042	0.981
MSH2_0_multinomial_train1.14	0.9999999999999959	0.988	0.186	18.6%	0.029	15.519%	0.05293	0.984
MSH2_0_multinomial_train1.15	0.9999999999999959	0.988	0.195	19.5%	0.03	15.767%	0.06496	0.983
MSH2_0_multinomial_train1.16	0.9999999999999967	0.982	0.227	22.7%	0.037	19.424%	0.066	0.974
MSH2_0_multinomial_train1.17	0.9999999999999963	0.986	0.208	20.8%	0.032	16.954%	0.05402	0.981
MSH2_0_multinomial_train1.18	0.9999999999999962	0.986	0.193	19.3%	0.031	16.735%	0.05527	0.98
MSH2_0_multinomial_train1.19	0.9999999999999966	0.982	0.235	23.5%	0.035	18.909%	0.06458	0.975
MSH2_0_multinomial_train1.20	0.9999999999999968	0.985	0.2	20.0%	0.032	16.802%	0.05215	0.98
MSH2_0_multinomial_train1.21	0.9999999999999966	0.986	0.219	21.9%	0.033	16.915%	0.06549	0.98
MSH2_0_multinomial_train1.22	0.9999999999999962	0.986	0.197	19.7%	0.032	16.685%	0.05274	0.981
MSH2_0_multinomial_train1.23	0.9999999999999957	0.988	0.186	18.6%	0.028	15.005%	0.04556	0.983
MSH2_0_multinomial_train1.24	0.9999999999999963	0.989	0.186	18.6%	0.027	14.584%	0.0476	0.985
MSH2_0_multinomial_train1.25	0.9999999999999964	0.987	0.206	20.6%	0.03	16.036%	0.06032	0.981
MSH2_0_multinomial_train1.26	0.999999999999996	0.99	0.178	17.8%	0.028	14.433%	0.04591	0.986
MSH2_0_multinomial_train1.27	0.9999999999999966	0.99	0.179	17.9%	0.026	13.843%	0.0529	0.987
MSH2_0_multinomial_train1.28	0.9999999999999957	0.989	0.187	18.7%	0.028	14.892%	0.04661	0.985
MSH2_0_multinomial_train1.29	0.9999999999999962	0.987	0.197	19.7%	0.031	16.214%	0.05527	0.982
MSH2_0_multinomial_train1.30	0.9999999999999968	0.986	0.202	20.2%	0.03	16.29%	0.05965	0.98
MSH2_0_multinomial_train1.31	0.9999999999999963	0.988	0.197	19.7%	0.028	15.195%	0.06291	0.983
MSH2_0_multinomial_train1.32	0.9999999999999962	0.985	0.209	20.9%	0.033	17.288%	0.05178	0.98
MSH2_0_multinomial_train1.33	0.9999999999999963	0.987	0.201	20.1%	0.031	16.567%	0.05601	0.981
MSH2_0_multinomial_train1.34	0.9999999999999966	0.989	0.182	18.2%	0.028	15.104%	0.05371	0.984
MSH2_0_multinomial_train1.35	0.9999999999999966	0.987	0.209	20.9%	0.03	15.912%	0.06077	0.982
MSH2_0_multinomial_train1.36	0.9999999999999967	0.986	0.205	20.5%	0.032	16.697%	0.05587	0.981
MSH2_0_multinomial_train1.37	0.9999999999999966	0.983	0.229	22.9%	0.036	18.907%	0.06442	0.976
MSH2_0_multinomial_train1.38	0.9999999999999961	0.987	0.197	19.7%	0.03	15.97%	0.05676	0.982
MSH2_0_multinomial_train1.39	0.9999999999999966	0.991	0.178	17.8%	0.025	13.265%	0.0511	0.988
MSH2_0_multinomial_train1.40	0.9999999999999962	0.989	0.201	20.1%	0.03	15.555%	0.05266	0.984
MSH2_0_multinomial_train1.41	0.9999999999999961	0.983	0.227	22.7%	0.035	18.685%	0.06579	0.976
MSH2_0_multinomial_train1.42	0.9999999999999964	0.988	0.2	20.0%	0.029	15.38%	0.05239	0.983
MSH2_0_multinomial_train1.43	0.9999999999999962	0.982	0.239	23.9%	0.037	19.025%	0.06147	0.975
MSH2_0_multinomial_train1.44	0.9999999999999964	0.989	0.183	18.3%	0.029	15.078%	0.04689	0.984
MSH2_0_multinomial_train1.45	0.9999999999999961	0.986	0.205	20.5%	0.032	16.866%	0.05542	0.98
MSH2_0_multinomial_train1.46	0.9999999999999963	0.982	0.232	23.2%	0.036	19.193%	0.05968	0.974
MSH2_0_multinomial_train1.47	0.9999999999999962	0.991	0.179	17.9%	0.026	13.983%	0.04642	0.987
MSH2_0_multinomial_train1.48	0.999999999999996	0.981	0.221	22.1%	0.037	19.379%	0.05564	0.974
MSH2_0_multinomial_train1.49	0.999999999999996	0.987	0.196	19.6%	0.031	16.129%	0.05495	0.982
MSH2_0_multinomial_train1.50	0.9999999999999962	0.988	0.207	20.7%	0.029	15.439%	0.05855	0.983
MSH2_0_multinomial_train1.51	0.9999999999999962	0.985	0.199	19.9%	0.032	17.426%	0.05556	0.978
MSH2_0_multinomial_train1.52	0.9999999999999963	0.985	0.226	22.6%	0.033	17.208%	0.06246	0.98
MSH2_0_multinomial_train1.53	0.9999999999999961	0.982	0.218	21.8%	0.036	18.935%	0.06614	0.975
MSH2_0_multinomial_train1.54	0.9999999999999967	0.989	0.204	20.4%	0.029	15.142%	0.05271	0.984
MSH2_0_multinomial_train1.55	0.9999999999999959	0.984	0.22	22.0%	0.033	17.808%	0.05784	0.978
MSH2_0_multinomial_train1.56	0.9999999999999964	0.99	0.186	18.6%	0.027	14.258%	0.04721	0.985
MSH2_0_multinomial_train1.57	0.9999999999999961	0.991	0.165	16.5%	0.024	12.932%	0.04254	0.988
MSH2_0_multinomial_train1.58	0.9999999999999962	0.986	0.203	20.3%	0.031	16.475%	0.0601	0.981
MSH2_0_multinomial_train1.59	0.999999999999996	0.989	0.204	20.4%	0.029	15.437%	0.05689	0.984
MSH2_0_multinomial_train1.60	0.9999999999999967	0.988	0.191	19.1%	0.03	15.952%	0.05327	0.983
MSH2_0_multinomial_train1.61	0.9999999999999966	0.981	0.233	23.3%	0.037	19.435%	0.06537	0.974
MSH2_0_multinomial_train1.62	0.9999999999999964	0.981	0.225	22.5%	0.037	19.288%	0.06	0.974
MSH2_0_multinomial_train1.63	0.9999999999999962	0.983	0.211	21.1%	0.036	18.485%	0.04748	0.976
MSH2_0_multinomial_train1.64	0.9999999999999967	0.988	0.191	19.1%	0.03	15.781%	0.05323	0.983
MSH2_0_multinomial_train1.65	0.9999999999999963	0.989	0.183	18.3%	0.027	14.634%	0.05429	0.984
MSH2_0_multinomial_train1.66	0.9999999999999963	0.988	0.186	18.6%	0.029	15.423%	0.06094	0.983
MSH2_0_multinomial_train1.67	0.9999999999999962	0.987	0.206	20.6%	0.032	16.574%	0.05945	0.982
MSH2_0_multinomial_train1.68	0.9999999999999958	0.987	0.198	19.8%	0.03	16.124%	0.05198	0.981
MSH2_0_multinomial_train1.69	0.9999999999999962	0.986	0.206	20.6%	0.032	16.834%	0.05838	0.98
MSH2_0_multinomial_train1.70	0.9999999999999959	0.983	0.233	23.3%	0.035	18.562%	0.05652	0.975
MSH2_0_multinomial_train1.71	0.9999999999999968	0.985	0.22	22.0%	0.033	17.31%	0.0568	0.98
MSH2_0_multinomial_train1.72	0.9999999999999963	0.989	0.204	20.4%	0.029	15.29%	0.05855	0.984
MSH2_0_multinomial_train1.73	0.9999999999999964	0.984	0.225	22.5%	0.035	18.289%	0.06237	0.977
MSH2_0_multinomial_train1.74	0.9999999999999962	0.985	0.198	19.8%	0.033	17.593%	0.05128	0.978
MSH2_0_multinomial_train1.75	0.9999999999999962	0.986	0.203	20.3%	0.031	16.342%	0.06526	0.981
MSH2_0_multinomial_train1.76	0.999999999999996	0.988	0.191	19.1%	0.029	15.416%	0.0491	0.983
MSH2_0_multinomial_train1.77	0.9999999999999962	0.985	0.218	21.8%	0.033	17.1%	0.05866	0.98
MSH2_0_multinomial_train1.78	0.9999999999999964	0.987	0.194	19.4%	0.031	16.236%	0.0493	0.982
MSH2_0_multinomial_train1.79	0.9999999999999967	0.987	0.218	21.8%	0.032	16.59%	0.0595	0.982
MSH2_0_multinomial_train1.80	0.9999999999999967	0.982	0.212	21.2%	0.038	19.24%	0.06055	0.976
MSH2_0_multinomial_train1.81	0.9999999999999962	0.988	0.2	20.0%	0.031	15.851%	0.05041	0.984
MSH2_0_multinomial_train1.82	0.9999999999999963	0.988	0.186	18.6%	0.029	15.297%	0.04727	0.983
MSH2_0_multinomial_train1.83	0.9999999999999962	0.988	0.197	19.7%	0.029	15.157%	0.05388	0.984
MSH2_0_multinomial_train1.84	0.9999999999999964	0.984	0.219	21.9%	0.034	17.641%	0.06104	0.978
MSH2_0_multinomial_train1.85	0.999999999999996	0.987	0.196	19.6%	0.029	15.849%	0.05926	0.981
MSH2_0_multinomial_train1.86	0.9999999999999959	0.986	0.202	20.2%	0.032	16.564%	0.05266	0.981
MSH2_0_multinomial_train1.87	0.9999999999999963	0.989	0.18	18.0%	0.028	14.758%	0.04904	0.984
MSH2_0_multinomial_train1.88	0.9999999999999968	0.988	0.189	18.9%	0.028	15.176%	0.05025	0.983
MSH2_0_multinomial_train1.89	0.9999999999999963	0.985	0.213	21.3%	0.032	16.836%	0.05025	0.98
MSH2_0_multinomial_train1.90	0.9999999999999962	0.986	0.201	20.1%	0.031	16.682%	0.05618	0.98
MSH2_0_multinomial_train1.91	0.9999999999999962	0.984	0.222	22.2%	0.035	18.086%	0.05537	0.977
MSH2_0_multinomial_train1.92	0.9999999999999962	0.982	0.241	24.1%	0.035	18.513%	0.06662	0.975
MSH2_0_multinomial_train1.93	0.9999999999999964	0.985	0.216	21.6%	0.033	17.326%	0.06281	0.979
MSH2_0_multinomial_train1.94	0.999999999999996	0.988	0.194	19.4%	0.029	15.432%	0.04993	0.983
MSH2_0_multinomial_train1.95	0.9999999999999964	0.986	0.207	20.7%	0.031	16.557%	0.0561	0.98
MSH2_0_multinomial_train1.96	0.9999999999999966	0.988	0.198	19.8%	0.029	15.508%	0.05529	0.983
MSH2_0_multinomial_train1.97	0.9999999999999964	0.988	0.203	20.3%	0.031	15.805%	0.05338	0.983
MSH2_0_multinomial_train1.98	0.9999999999999964	0.985	0.203	20.3%	0.033	17.364%	0.05641	0.979
MSH6_1_multinomial_train1	0.9999999999999966	0.984	0.214	21.4%	0.034	17.67%	0.06636	0.978
MSH6_1_multinomial_train1.1	0.9999999999999963	0.977	0.241	24.1%	0.04	21.513%	0.07338	0.967
MSH6_0_multinomial_train1	0.9999999999999951	0.984	0.205	20.5%	0.033	17.693%	0.05195	0.977
MSH6_0_multinomial_train1.1	0.9999999999999952	0.986	0.214	21.4%	0.031	16.951%	0.05906	0.979
MSH6_1_multinomial_train1.2	0.9999999999999969	0.981	0.231	23.1%	0.037	19.573%	0.07972	0.973
MSH6_0_multinomial_train1.2	0.9999999999999958	0.99	0.168	16.8%	0.026	14.038%	0.04017	0.985
MSH6_0_multinomial_train1.3	0.9999999999999954	0.985	0.204	20.4%	0.031	17.006%	0.04976	0.978
MSH6_0_multinomial_train1.4	0.9999999999999951	0.99	0.184	18.4%	0.027	14.513%	0.04573	0.985
MSH6_1_multinomial_train1.3	0.9999999999999968	0.983	0.212	21.2%	0.035	18.355%	0.06307	0.977
MSH6_0_multinomial_train1.5	0.9999999999999953	0.987	0.195	19.5%	0.029	16.011%	0.04467	0.982
MSH6_0_multinomial_train1.6	0.999999999999996	0.99	0.175	17.5%	0.026	13.924%	0.04478	0.986
MSH6_0_multinomial_train1.7	0.9999999999999957	0.982	0.224	22.4%	0.035	19.168%	0.05538	0.973
MSH6_1_multinomial_train1.4	0.9999999999999967	0.982	0.227	22.7%	0.036	19.053%	0.06981	0.975
MSH6_1_multinomial_train1.5	0.9999999999999967	0.988	0.201	20.1%	0.029	15.585%	0.06167	0.982
MSH6_0_multinomial_train1.8	0.9999999999999952	0.987	0.189	18.9%	0.029	16.136%	0.04491	0.981
MSH6_1_multinomial_train1.6	0.9999999999999966	0.989	0.194	19.4%	0.028	15.198%	0.05565	0.984
MSH6_1_multinomial_train1.7	0.9999999999999969	0.987	0.198	19.8%	0.032	16.421%	0.05955	0.982
MSH6_0_multinomial_train1.9	0.9999999999999954	0.99	0.171	17.1%	0.026	13.872%	0.04227	0.986
MSH6_1_multinomial_train1.8	0.9999999999999964	0.982	0.221	22.1%	0.036	18.985%	0.06877	0.974
MSH6_1_multinomial_train1.9	0.9999999999999968	0.985	0.212	21.2%	0.032	17.415%	0.06092	0.978
MSH6_1_multinomial_train1.10	0.9999999999999968	0.988	0.202	20.2%	0.029	15.501%	0.06081	0.983
MSH6_1_multinomial_train1.11	0.9999999999999964	0.986	0.211	21.1%	0.03	16.598%	0.06374	0.979
MSH6_0_multinomial_train1.10	0.9999999999999954	0.989	0.19	19.0%	0.028	15.097%	0.05391	0.984
MSH6_1_multinomial_train1.12	0.9999999999999969	0.982	0.234	23.4%	0.035	19.024%	0.0791	0.974
MSH6_1_multinomial_train1.13	0.9999999999999968	0.98	0.226	22.6%	0.037	19.845%	0.06324	0.972
MSH6_1_multinomial_train1.14	0.9999999999999968	0.985	0.213	21.3%	0.033	17.376%	0.06823	0.979
MSH6_1_multinomial_train1.15	0.9999999999999963	0.985	0.228	22.8%	0.032	17.359%	0.06927	0.978
MSH6_0_multinomial_train1.11	0.9999999999999948	0.989	0.173	17.3%	0.027	14.318%	0.04257	0.985
MSH6_1_multinomial_train1.16	0.9999999999999969	0.988	0.191	19.1%	0.028	15.478%	0.0529	0.982
MSH6_1_multinomial_train1.17	0.9999999999999968	0.988	0.18	18.0%	0.029	15.345%	0.05914	0.983
MSH6_1_multinomial_train1.18	0.9999999999999968	0.985	0.213	21.3%	0.033	17.512%	0.06366	0.978
MSH6_1_multinomial_train1.19	0.9999999999999969	0.978	0.231	23.1%	0.038	20.838%	0.06569	0.968
MSH6_0_multinomial_train1.12	0.9999999999999963	0.991	0.173	17.3%	0.024	12.893%	0.04199	0.988
MSH6_1_multinomial_train1.20	0.9999999999999968	0.988	0.175	17.5%	0.03	15.693%	0.05069	0.983
MSH6_1_multinomial_train1.21	0.9999999999999969	0.981	0.235	23.5%	0.036	19.33%	0.0693	0.973
MSH6_0_multinomial_train1.13	0.9999999999999957	0.988	0.186	18.6%	0.029	15.905%	0.04138	0.982
MSH6_0_multinomial_train1.14	0.9999999999999956	0.986	0.191	19.1%	0.031	16.653%	0.04702	0.98
MSH6_0_multinomial_train1.15	0.9999999999999956	0.988	0.187	18.7%	0.028	15.36%	0.04086	0.983
