Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_boot.37	0.9999999999999953	0.901	0.469	46.9%	0.063	48.028%	0.20865	0.791
EXO1_boot.38	0.9999999999999958	0.847	0.541	54.1%	0.076	59.88%	0.25283	0.655
EXO1_boot.39	0.9999999999999963	0.882	0.494	49.4%	0.068	52.355%	0.21011	0.745
EXO1_boot.40	0.9999999999999962	0.878	0.485	48.5%	0.069	54.127%	0.22595	0.733
EXO1_boot.41	0.9999999999999956	0.886	0.493	49.3%	0.067	52.604%	0.22128	0.758
EXO1_boot.42	0.9999999999999953	0.878	0.503	50.3%	0.068	53.092%	0.2224	0.731
EXO1_boot.43	0.9999999999999953	0.881	0.471	47.1%	0.069	54.46%	0.18654	0.755
EXO1_boot.44	0.9999999999999951	0.909	0.435	43.5%	0.06	45.714%	0.17815	0.811
EXO1_boot.45	0.9999999999999949	0.901	0.444	44.4%	0.063	48.811%	0.18017	0.796
EXO1_boot.46	0.9999999999999956	0.885	0.474	47.4%	0.069	50.91%	0.18131	0.766
EXO1_boot.47	0.9999999999999947	0.898	0.471	47.1%	0.067	50.076%	0.18994	0.803
EXO1_boot.48	0.9999999999999956	0.893	0.493	49.3%	0.068	50.596%	0.20294	0.793
EXO1_boot.49	0.9999999999999956	0.907	0.438	43.8%	0.062	47.475%	0.17089	0.81
EXO1_boot.50	0.9999999999999949	0.891	0.465	46.5%	0.067	51.229%	0.19462	0.78
EXO1_boot.51	0.9999999999999951	0.904	0.458	45.8%	0.063	49.154%	0.19112	0.808
EXO1_boot.52	0.9999999999999952	0.91	0.432	43.2%	0.062	47.812%	0.15399	0.822
EXO1_boot.53	0.9999999999999948	0.908	0.456	45.6%	0.063	45.897%	0.1824	0.823
EXO1_boot.54	0.9999999999999953	0.906	0.442	44.2%	0.062	46.55%	0.16907	0.807
EXO1_boot.55	0.9999999999999954	0.921	0.418	41.8%	0.06	43.901%	0.16872	0.855
EXO1_boot.56	0.9999999999999952	0.869	0.48	48.0%	0.072	54.463%	0.20222	0.722
EXO1_boot.57	0.9999999999999948	0.897	0.47	47.0%	0.064	48.162%	0.19825	0.787
EXO1_boot.58	0.9999999999999954	0.886	0.469	46.9%	0.067	51.674%	0.19252	0.76
EXO1_boot.59	0.9999999999999959	0.886	0.439	43.9%	0.068	51.901%	0.17382	0.768
EXO1_boot.60	0.9999999999999951	0.886	0.471	47.1%	0.068	53.464%	0.19899	0.762
EXO1_boot.61	0.9999999999999953	0.905	0.465	46.5%	0.064	49.411%	0.18975	0.817
EXO1_boot.62	0.9999999999999954	0.886	0.452	45.2%	0.068	51.309%	0.16934	0.76
EXO1_boot.63	0.9999999999999954	0.905	0.451	45.1%	0.064	48.016%	0.18351	0.814
EXO1_boot.64	0.9999999999999951	0.911	0.442	44.2%	0.061	45.063%	0.16177	0.819
EXO1_boot.65	0.9999999999999953	0.872	0.495	49.5%	0.071	53.995%	0.20762	0.73
EXO1_boot.66	0.9999999999999954	0.908	0.412	41.2%	0.061	46.583%	0.14402	0.809
EXO1_boot.67	0.9999999999999953	0.896	0.47	47.0%	0.065	49.477%	0.18093	0.785
EXO1_boot.68	0.9999999999999947	0.921	0.431	43.1%	0.058	43.602%	0.16395	0.845
EXO1_boot.69	0.9999999999999954	0.891	0.482	48.2%	0.067	50.281%	0.193	0.778
EXO1_boot.70	0.9999999999999953	0.903	0.443	44.3%	0.063	47.796%	0.17825	0.801
EXO1_boot.71	0.999999999999995	0.912	0.423	42.3%	0.061	45.687%	0.16027	0.828
EXO1_boot.72	0.999999999999995	0.897	0.459	45.9%	0.064	50.562%	0.17679	0.784
EXO1_boot.73	0.9999999999999953	0.879	0.496	49.6%	0.069	53.787%	0.20319	0.744
EXO1_boot.74	0.9999999999999951	0.893	0.441	44.1%	0.066	51.51%	0.18887	0.782
EXO1_boot.75	0.9999999999999953	0.884	0.482	48.2%	0.069	51.252%	0.19301	0.765
EXO1_boot.76	0.9999999999999953	0.909	0.399	39.9%	0.061	46.609%	0.16476	0.812
EXO1_boot.77	0.9999999999999948	0.883	0.468	46.8%	0.069	52.053%	0.18343	0.756
EXO1_boot.78	0.9999999999999956	0.878	0.499	49.9%	0.071	53.571%	0.21283	0.751
EXO1_boot.79	0.9999999999999947	0.891	0.446	44.6%	0.066	51.293%	0.17069	0.768
EXO1_boot.80	0.9999999999999951	0.897	0.462	46.2%	0.066	49.917%	0.18525	0.795
EXO1_boot.81	0.9999999999999949	0.896	0.462	46.2%	0.066	50.497%	0.19727	0.791
EXO1_boot.82	0.9999999999999953	0.891	0.453	45.3%	0.067	51.311%	0.1916	0.78
EXO1_boot.83	0.9999999999999953	0.893	0.446	44.6%	0.066	49.037%	0.179	0.778
EXO1_boot.84	0.9999999999999949	0.9	0.47	47.0%	0.065	48.261%	0.18556	0.8
EXO1_boot.85	0.9999999999999957	0.913	0.43	43.0%	0.061	47.518%	0.17515	0.833
EXO1_real	0.999999999999996	0.893	0.464	46.4%	0.065	52.108%	0.19296	0.773
EXO1_real.1	0.9999999999999948	0.917	0.407	40.7%	0.059	45.827%	0.14627	0.836
RNF168_boot	0.9999999999999989	0.849	0.651	65.1%	0.086	54.645%	0.36441	0.733
RNF168_boot.1	0.9999999999999989	0.844	0.604	60.4%	0.085	55.526%	0.34828	0.714
RNF168_boot.2	0.999999999999999	0.833	0.62	62.0%	0.089	56.091%	0.37664	0.701
RNF168_boot.3	0.999999999999999	0.831	0.631	63.1%	0.089	56.992%	0.38041	0.694
RNF168_boot.4	0.999999999999999	0.869	0.57	57.0%	0.081	49.419%	0.3554	0.778
RNF168_boot.5	0.9999999999999991	0.84	0.594	59.4%	0.086	54.948%	0.34642	0.708
RNF168_boot.6	0.9999999999999989	0.861	0.567	56.7%	0.084	51.803%	0.35166	0.762
RNF168_boot.7	0.999999999999999	0.881	0.547	54.7%	0.078	50.429%	0.30861	0.799
RNF168_boot.8	0.999999999999999	0.871	0.588	58.8%	0.079	49.363%	0.33372	0.773
RNF168_boot.9	0.9999999999999989	0.851	0.585	58.5%	0.085	53.169%	0.30154	0.739
RNF168_boot.10	0.9999999999999989	0.853	0.588	58.8%	0.082	54.008%	0.37212	0.733
RNF168_boot.11	0.9999999999999991	0.814	0.668	66.8%	0.096	59.858%	0.39807	0.675
RNF168_boot.12	0.999999999999999	0.863	0.589	58.9%	0.083	51.24%	0.33655	0.765
RNF168_boot.13	0.9999999999999991	0.826	0.638	63.8%	0.089	60.166%	0.38415	0.679
RNF168_boot.14	0.9999999999999989	0.803	0.663	66.3%	0.096	61.066%	0.40436	0.647
RNF168_boot.15	0.9999999999999991	0.832	0.62	62.0%	0.088	56.926%	0.37554	0.692
RNF168_boot.16	0.9999999999999989	0.875	0.555	55.5%	0.079	50.476%	0.28718	0.785
RNF168_boot.17	0.9999999999999989	0.847	0.605	60.5%	0.085	55.27%	0.36071	0.727
RNF168_boot.18	0.9999999999999991	0.846	0.613	61.3%	0.086	55.856%	0.32033	0.727
RNF168_boot.19	0.9999999999999991	0.83	0.633	63.3%	0.091	56.861%	0.34328	0.704
RNF168_boot.20	0.9999999999999991	0.807	0.669	66.9%	0.094	60.261%	0.37468	0.645
RNF168_boot.21	0.9999999999999989	0.885	0.569	56.9%	0.077	47.002%	0.3257	0.806
RNF168_boot.22	0.999999999999999	0.83	0.634	63.4%	0.092	56.301%	0.35835	0.707
RNF168_boot.23	0.9999999999999991	0.886	0.567	56.7%	0.078	47.254%	0.32692	0.812
RNF168_boot.24	0.9999999999999991	0.849	0.611	61.1%	0.083	55.29%	0.38002	0.721
RNF168_boot.25	0.999999999999999	0.826	0.654	65.4%	0.093	57.059%	0.38895	0.7
RNF168_boot.26	0.9999999999999991	0.842	0.638	63.8%	0.091	55.548%	0.4042	0.738
RNF168_boot.27	0.999999999999999	0.849	0.586	58.6%	0.086	54.259%	0.36362	0.735
RNF168_boot.28	0.9999999999999992	0.907	0.536	53.6%	0.076	42.843%	0.31032	0.858
RNF168_boot.29	0.9999999999999989	0.88	0.566	56.6%	0.077	48.766%	0.36419	0.793
RNF168_boot.30	0.9999999999999991	0.851	0.588	58.8%	0.084	53.433%	0.35613	0.733
RNF168_boot.31	0.9999999999999991	0.846	0.599	59.9%	0.082	55.677%	0.36034	0.705
RNF168_boot.32	0.9999999999999989	0.843	0.576	57.6%	0.083	55.492%	0.35591	0.702
RNF168_boot.33	0.9999999999999991	0.829	0.63	63.0%	0.088	58.028%	0.36257	0.681
RNF168_boot.34	0.9999999999999989	0.893	0.543	54.3%	0.075	45.324%	0.31921	0.824
RNF168_boot.35	0.9999999999999989	0.851	0.617	61.7%	0.084	53.82%	0.375	0.731
RNF168_boot.36	0.9999999999999989	0.885	0.565	56.5%	0.072	47.675%	0.3021	0.784
RNF168_boot.37	0.999999999999999	0.861	0.598	59.8%	0.08	51.604%	0.3486	0.745
RNF168_boot.38	0.9999999999999991	0.848	0.599	59.9%	0.081	55.171%	0.37111	0.704
RNF168_boot.39	0.999999999999999	0.865	0.61	61.0%	0.085	51.521%	0.36323	0.778
RNF168_boot.40	0.9999999999999991	0.882	0.588	58.8%	0.082	47.496%	0.33385	0.813
RNF168_boot.41	0.9999999999999989	0.81	0.652	65.2%	0.097	59.513%	0.35886	0.671
RNF168_boot.42	0.9999999999999991	0.863	0.582	58.2%	0.081	52.488%	0.34168	0.758
RNF168_boot.43	0.9999999999999991	0.873	0.571	57.1%	0.08	50.283%	0.30995	0.782
RNF168_boot.44	0.9999999999999989	0.864	0.588	58.8%	0.08	52.321%	0.31756	0.754
