Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_1_multinomial_train3.32	0.9999999999999946	0.945	0.34	34.0%	0.045	32.981%	0.09696	0.876
EXO1_1_multinomial_train3.33	0.9999999999999944	0.952	0.312	31.2%	0.041	31.492%	0.08805	0.885
RNF168_2_multinomial_train3.41	0.9999999999999956	0.932	0.375	37.5%	0.051	36.125%	0.14969	0.853
RNF168_2_multinomial_train3.42	0.9999999999999956	0.918	0.404	40.4%	0.055	40.111%	0.1592	0.811
EXO1_1_multinomial_train3.34	0.999999999999995	0.943	0.347	34.7%	0.046	34.477%	0.10704	0.87
RNF168_2_multinomial_train3.43	0.9999999999999951	0.943	0.355	35.5%	0.049	33.606%	0.13623	0.884
EXO1_1_multinomial_train3.35	0.999999999999995	0.934	0.352	35.2%	0.049	36.446%	0.10628	0.847
EXO1_1_multinomial_train3.36	0.9999999999999946	0.951	0.306	30.6%	0.042	31.583%	0.08528	0.887
RNF168_2_multinomial_train3.44	0.9999999999999957	0.932	0.373	37.3%	0.051	36.955%	0.13919	0.848
EXO1_1_multinomial_train3.37	0.9999999999999951	0.948	0.312	31.2%	0.043	33.239%	0.08642	0.874
RNF168_2_multinomial_train3.45	0.9999999999999954	0.943	0.358	35.8%	0.046	33.742%	0.14289	0.869
RNF168_2_multinomial_train3.46	0.9999999999999956	0.94	0.343	34.3%	0.047	34.389%	0.12483	0.862
RNF168_2_multinomial_train3.47	0.9999999999999952	0.937	0.371	37.1%	0.05	34.803%	0.13536	0.869
RNF168_2_multinomial_train3.48	0.9999999999999958	0.928	0.387	38.7%	0.053	37.429%	0.13862	0.845
RNF168_2_multinomial_train3.49	0.9999999999999958	0.935	0.365	36.5%	0.049	35.669%	0.13228	0.854
RNF168_2_multinomial_train3.50	0.9999999999999956	0.929	0.384	38.4%	0.054	37.214%	0.13936	0.853
EXO1_1_multinomial_train3.38	0.9999999999999946	0.945	0.313	31.3%	0.045	33.546%	0.09265	0.871
RNF168_2_multinomial_train3.51	0.9999999999999956	0.925	0.405	40.5%	0.053	38.314%	0.1496	0.829
RNF168_2_multinomial_train3.52	0.9999999999999951	0.93	0.371	37.1%	0.051	37.144%	0.1427	0.841
EXO1_1_multinomial_train3.39	0.999999999999995	0.949	0.313	31.3%	0.043	32.829%	0.08833	0.878
EXO1_1_multinomial_train3.40	0.9999999999999947	0.933	0.367	36.7%	0.048	37.904%	0.10128	0.831
RNF168_2_multinomial_train3.53	0.9999999999999956	0.94	0.375	37.5%	0.049	34.43%	0.12767	0.873
EXO1_1_multinomial_train3.41	0.999999999999995	0.95	0.323	32.3%	0.042	31.577%	0.09044	0.88
EXO1_1_multinomial_train3.42	0.9999999999999949	0.942	0.349	34.9%	0.046	35.578%	0.10849	0.861
RNF168_2_multinomial_train3.54	0.9999999999999952	0.923	0.408	40.8%	0.055	38.723%	0.16619	0.836
OGG1_2_multinomial_train3	0.9999999999999981	0.995	0.268	26.8%	0.04	10.326%	0.16072	0.994
OGG1_2_multinomial_train3.1	0.999999999999998	0.99	0.281	28.1%	0.054	14.142%	0.12768	0.99
UNG_2_multinomial_train3	0.9999999999999974	0.94	0.432	43.2%	0.071	34.196%	0.22311	0.92
OGG1_2_multinomial_train3.2	0.9999999999999977	0.996	0.232	23.2%	0.034	8.999%	0.15516	0.996
UNG_2_multinomial_train3.1	0.9999999999999976	0.922	0.464	46.4%	0.077	38.854%	0.21503	0.893
OGG1_2_multinomial_train3.3	0.999999999999998	0.995	0.288	28.8%	0.048	12.447%	0.1571	0.995
UNG_2_multinomial_train3.2	0.9999999999999973	0.957	0.387	38.7%	0.062	29.824%	0.1847	0.943
UNG_2_multinomial_train3.3	0.9999999999999974	0.958	0.405	40.5%	0.057	28.544%	0.19146	0.943
UNG_2_multinomial_train3.4	0.9999999999999978	0.953	0.408	40.8%	0.066	30.763%	0.22126	0.939
UNG_2_multinomial_train3.5	0.9999999999999974	0.929	0.454	45.4%	0.081	37.335%	0.21926	0.908
UNG_2_multinomial_train3.6	0.9999999999999976	0.961	0.357	35.7%	0.062	28.288%	0.17604	0.951
UNG_2_multinomial_train3.7	0.9999999999999973	0.949	0.442	44.2%	0.071	32.229%	0.22226	0.935
OGG1_2_multinomial_train3.4	0.9999999999999978	0.988	0.329	32.9%	0.059	15.848%	0.17622	0.987
UNG_2_multinomial_train3.8	0.9999999999999973	0.955	0.386	38.6%	0.066	30.564%	0.19721	0.942
UNG_2_multinomial_train3.9	0.9999999999999978	0.95	0.444	44.4%	0.067	31.241%	0.25386	0.935
UNG_2_multinomial_train3.10	0.9999999999999976	0.953	0.385	38.5%	0.06	30.115%	0.17514	0.936
UNG_2_multinomial_train3.11	0.9999999999999974	0.952	0.4	40.0%	0.064	30.936%	0.19404	0.936
OGG1_2_multinomial_train3.5	0.9999999999999982	0.994	0.25	25.0%	0.044	11.556%	0.1319	0.993
OGG1_2_multinomial_train3.6	0.9999999999999986	0.997	0.208	20.8%	0.032	7.982%	0.11681	0.997
OGG1_2_multinomial_train3.7	0.9999999999999978	0.993	0.275	27.5%	0.054	13.058%	0.1243	0.993
UNG_2_multinomial_train3.12	0.9999999999999977	0.949	0.404	40.4%	0.068	32.283%	0.18821	0.935
OGG1_2_multinomial_train3.8	0.9999999999999982	0.994	0.236	23.6%	0.045	11.398%	0.12894	0.993
UNG_2_multinomial_train3.13	0.9999999999999976	0.939	0.454	45.4%	0.069	34.365%	0.20226	0.917
OGG1_2_multinomial_train3.9	0.9999999999999981	0.992	0.28	28.0%	0.053	13.82%	0.15122	0.991
