	0	1	2	3	4	5	6	7	8
0	-1.786244247514329	-0.8327996587241113	1.7481501797191852	2.6393368458410356	5.630953170044548	4.579628507690263	3.3905940724371955	12.151395632023636	-2.119387418628197
1	9.421850951125009	-15.366828665218287	-6.309798831195996	1.1346795931628506	-5.212305563221036	-10.756134457705842	-10.716976131030066	-10.923073196229144	-7.910822089060161
2	-0.3651951828645531	-0.3595507651686307	12.446407527287453	2.0763085529211285	-0.5922943661963525	-1.3647371199683618	-1.7220343036806254	-1.0073133350770591	-7.835095411510984
3	-4.258713144361892	9.526905814878894	3.639650087713848	-28.67312512022686	3.7802506267473164	-3.62952375816284	1.928480378532652	-3.486026379317536	11.542163451074048
4	-1.8309381453699434	10.378815770147956	-0.8999602395070295	11.145788621796287	-11.840132380543823	1.3235527442259896	-5.340763348133678	1.4610780040754847	2.076550625572136
5	-1.9623843916454327	-0.7474238655380269	-7.770838334406371	-1.8488801712478313	-8.614295033356171	14.72888746505867	-5.311018222545147	2.2799126856366416	-0.7531063700525359
6	-1.8709860173265738	-1.5265130441571104	0.05668413320086453	-1.1891275324618387	1.5704745450421818	-1.886324576332243	15.434754909193357	-1.4327841864470423	2.249058493338503
7	-2.4018686897192962	-1.893231072849046	-1.713378452426808	17.573931921363208	-0.5191652659067306	-0.522659392653916	-0.1435343261495802	-0.5618401107180402	-0.9517928189196356
8	8.607343194110321	2.45779722215946	-0.7147009443359649	-1.878978652575743	0.985246789345546	2.057019148182912	3.7600263948624733	3.041900467219479	3.152122108048168
9	-3.3124176289336664	-1.3896407111858136	-0.27440090860706984	-0.6835937302857465	14.963616387328107	-4.288087138722028	-1.0939842796993562	-1.2063537556484603	0.8813102648179882
