Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
RNF168_1_dirichlet_train2.4	0.9999999999999962	0.765	0.777	77.7%	0.113	64.229%	0.56238	0.613
RNF168_1_dirichlet_train2.5	0.9999999999999958	0.765	0.766	76.6%	0.107	64.124%	0.49815	0.581
RNF168_1_dirichlet_train2.6	0.9999999999999962	0.74	0.802	80.2%	0.117	67.21%	0.58016	0.557
RNF168_1_dirichlet_train2.7	0.999999999999996	0.716	0.904	90.4%	0.136	70.159%	0.6678	0.583
RNF168_1_dirichlet_train2.8	0.9999999999999958	0.801	0.766	76.6%	0.115	61.157%	0.51219	0.732
RNF168_1_dirichlet_train2.9	0.9999999999999964	0.804	0.749	74.9%	0.111	59.978%	0.54408	0.709
RNF168_1_dirichlet_train2.10	0.999999999999996	0.824	0.796	79.6%	0.11	57.538%	0.5488	0.759
RNF168_1_dirichlet_train2.11	0.9999999999999958	0.75	0.804	80.4%	0.107	66.317%	0.53746	0.522
RNF168_1_dirichlet_train2.12	0.9999999999999961	0.773	0.755	75.5%	0.119	63.749%	0.55427	0.654
RNF168_1_dirichlet_train2.13	0.9999999999999958	0.775	0.811	81.1%	0.117	63.623%	0.55803	0.666
RNF168_1_dirichlet_train2.14	0.9999999999999958	0.77	0.791	79.1%	0.123	64.386%	0.51989	0.664
RNF168_1_dirichlet_train2.15	0.9999999999999958	0.819	0.692	69.2%	0.1	57.419%	0.47295	0.709
RNF168_1_dirichlet_train2.16	0.9999999999999958	0.813	0.741	74.1%	0.102	58.438%	0.48685	0.704
RNF168_1_dirichlet_train2.17	0.9999999999999956	0.697	0.836	83.6%	0.126	71.775%	0.55551	0.476
RNF168_1_dirichlet_train2.18	0.9999999999999961	0.822	0.7	70.0%	0.107	58.348%	0.46111	0.75
RNF168_1_dirichlet_train2.19	0.9999999999999961	0.822	0.764	76.4%	0.104	57.936%	0.48881	0.744
RNF168_1_dirichlet_train2.20	0.999999999999996	0.787	0.726	72.6%	0.105	61.825%	0.54447	0.637
RNF168_1_dirichlet_train2.21	0.9999999999999956	0.647	0.932	93.2%	0.142	76.1%	0.71754	0.414
RNF168_1_dirichlet_train2.22	0.9999999999999961	0.808	0.748	74.8%	0.104	59.087%	0.53441	0.693
RNF168_1_dirichlet_train2.23	0.9999999999999964	0.745	0.91	91.0%	0.135	67.447%	0.66658	0.652
RNF168_1_dirichlet_train2.24	0.9999999999999956	0.813	0.693	69.3%	0.096	58.476%	0.43118	0.671
RNF168_1_dirichlet_train2.25	0.9999999999999962	0.796	0.781	78.1%	0.106	60.435%	0.51438	0.669
RNF168_1_dirichlet_train2.26	0.9999999999999959	0.805	0.831	83.1%	0.128	61.241%	0.50469	0.761
RNF168_1_dirichlet_train2.27	0.999999999999996	0.775	0.769	76.9%	0.107	63.39%	0.59459	0.613
RNF168_1_dirichlet_train2.28	0.9999999999999961	0.748	0.854	85.4%	0.119	66.237%	0.57612	0.592
RNF168_1_dirichlet_train2.29	0.9999999999999962	0.787	0.823	82.3%	0.115	62.56%	0.56032	0.688
RNF168_1_dirichlet_train2.30	0.9999999999999962	0.766	0.814	81.4%	0.119	64.504%	0.60872	0.638
RNF168_1_dirichlet_train2.31	0.9999999999999966	0.73	0.921	92.1%	0.134	68.856%	0.69432	0.608
RNF168_1_dirichlet_train2.32	0.9999999999999964	0.816	0.771	77.1%	0.118	59.194%	0.53399	0.755
RNF168_1_dirichlet_train2.33	0.9999999999999964	0.81	0.712	71.2%	0.099	59.243%	0.48581	0.68
RNF168_1_dirichlet_train2.34	0.9999999999999958	0.75	0.761	76.1%	0.122	66.236%	0.53874	0.608
RNF168_1_dirichlet_train2.35	0.9999999999999962	0.776	0.744	74.4%	0.113	63.189%	0.53411	0.65
RNF168_1_dirichlet_train2.36	0.9999999999999958	0.775	0.763	76.3%	0.123	63.845%	0.5184	0.684
RNF168_1_dirichlet_train2.37	0.9999999999999959	0.771	0.767	76.7%	0.108	63.502%	0.51403	0.607
RNF168_1_dirichlet_train2.38	0.9999999999999962	0.631	0.896	89.6%	0.173	77.633%	0.72664	0.49
RNF168_1_dirichlet_train2.39	0.9999999999999959	0.72	0.885	88.5%	0.15	69.828%	0.70019	0.622
RNF168_1_dirichlet_train2.40	0.9999999999999962	0.815	0.746	74.6%	0.098	58.14%	0.50102	0.686
RNF168_1_dirichlet_train2.41	0.9999999999999963	0.739	0.848	84.8%	0.121	67.209%	0.61025	0.578
RNF168_1_dirichlet_train2.42	0.9999999999999963	0.749	0.863	86.3%	0.127	66.903%	0.62214	0.635
RNF168_1_dirichlet_train2.43	0.9999999999999958	0.79	0.742	74.2%	0.101	61.276%	0.47895	0.625
RNF168_1_dirichlet_train2.44	0.9999999999999953	0.838	0.649	64.9%	0.087	54.548%	0.39157	0.706
RNF168_1_dirichlet_train2.45	0.9999999999999959	0.815	0.738	73.8%	0.1	58.607%	0.48436	0.701
RNF168_1_dirichlet_train2.46	0.9999999999999964	0.825	0.747	74.7%	0.103	57.743%	0.49329	0.742
RNF168_1_dirichlet_train2.47	0.999999999999996	0.723	0.846	84.6%	0.123	69.221%	0.62404	0.538
RNF168_1_dirichlet_train2.48	0.9999999999999962	0.713	0.827	82.7%	0.134	70.353%	0.66426	0.559
RNF168_1_dirichlet_train2.49	0.999999999999996	0.753	0.867	86.7%	0.136	66.938%	0.60854	0.681
RNF168_1_dirichlet_train2.50	0.9999999999999953	0.814	0.727	72.7%	0.107	59.31%	0.45967	0.731
RNF168_1_dirichlet_train2.51	0.9999999999999959	0.831	0.71	71.0%	0.095	55.754%	0.43353	0.724
RNF168_1_dirichlet_train2.52	0.9999999999999956	0.823	0.735	73.5%	0.105	56.848%	0.49024	0.735
RNF168_1_dirichlet_train2.53	0.9999999999999958	0.714	0.819	81.9%	0.131	69.988%	0.61627	0.552
RNF168_1_dirichlet_train2.54	0.9999999999999961	0.722	0.848	84.8%	0.137	69.534%	0.61627	0.597
RNF168_1_dirichlet_train2.55	0.9999999999999962	0.78	0.856	85.6%	0.122	63.981%	0.57082	0.703
RNF168_1_dirichlet_train2.56	0.9999999999999953	0.785	0.728	72.8%	0.109	62.064%	0.50799	0.656
RNF168_1_dirichlet_train2.57	0.9999999999999963	0.789	0.775	77.5%	0.116	62.311%	0.53452	0.697
RNF168_1_dirichlet_train2.58	0.9999999999999949	0.795	0.72	72.0%	0.114	61.818%	0.44034	0.709
RNF168_1_dirichlet_train2.59	0.999999999999996	0.707	0.825	82.5%	0.123	70.563%	0.60715	0.49
RNF168_1_dirichlet_train2.60	0.9999999999999956	0.753	0.731	73.1%	0.112	65.884%	0.53298	0.572
RNF168_1_dirichlet_train2.61	0.999999999999996	0.743	0.846	84.6%	0.121	66.903%	0.58038	0.589
RNF168_1_dirichlet_train2.62	0.9999999999999957	0.84	0.662	66.2%	0.09	54.548%	0.43556	0.733
RNF168_1_dirichlet_train2.63	0.9999999999999953	0.84	0.717	71.7%	0.094	54.963%	0.45078	0.753
RNF168_1_dirichlet_train2.64	0.9999999999999957	0.76	0.84	84.0%	0.113	65.204%	0.57699	0.596
RNF168_1_dirichlet_train2.65	0.9999999999999958	0.846	0.717	71.7%	0.095	54.548%	0.46248	0.773
RNF168_1_dirichlet_train2.66	0.9999999999999959	0.756	0.824	82.4%	0.119	65.797%	0.54683	0.618
RNF168_1_dirichlet_train2.67	0.9999999999999968	0.808	0.767	76.7%	0.107	59.162%	0.5256	0.705
RNF168_1_dirichlet_train2.68	0.9999999999999961	0.685	0.802	80.2%	0.134	72.635%	0.60306	0.486
RNF168_1_dirichlet_train2.69	0.999999999999996	0.692	0.9	90.0%	0.134	71.98%	0.65449	0.505
RNF168_1_dirichlet_train2.70	0.999999999999996	0.764	0.828	82.8%	0.14	66.551%	0.56731	0.721
RNF168_1_dirichlet_train2.71	0.9999999999999958	0.736	0.826	82.6%	0.113	67.687%	0.60399	0.522
RNF168_1_dirichlet_train2.72	0.9999999999999959	0.797	0.732	73.2%	0.104	60.698%	0.47126	0.666
RNF168_1_dirichlet_train2.73	0.9999999999999962	0.788	0.791	79.1%	0.126	63.336%	0.54714	0.735
RNF168_1_dirichlet_train2.74	0.9999999999999953	0.741	0.78	78.0%	0.112	67.023%	0.53012	0.535
RNF168_1_dirichlet_train2.75	0.9999999999999956	0.737	0.79	79.0%	0.117	67.726%	0.55454	0.546
RNF168_1_dirichlet_train2.76	0.9999999999999959	0.805	0.729	72.9%	0.107	60.268%	0.44697	0.704
RNF168_1_dirichlet_train2.77	0.9999999999999961	0.81	0.803	80.3%	0.108	59.228%	0.56146	0.716
RNF168_1_dirichlet_train2.78	0.9999999999999964	0.812	0.779	77.9%	0.112	59.63%	0.52178	0.744
RNF168_1_dirichlet_train2.79	0.9999999999999958	0.819	0.682	68.2%	0.104	58.082%	0.4519	0.724
RNF168_1_dirichlet_train2.80	0.9999999999999958	0.713	0.921	92.1%	0.139	70.378%	0.65307	0.587
RNF168_1_dirichlet_train2.81	0.9999999999999952	0.733	0.84	84.0%	0.137	67.989%	0.56521	0.615
RNF168_1_dirichlet_train2.82	0.9999999999999954	0.773	0.767	76.7%	0.107	63.299%	0.5179	0.605
RNF168_1_dirichlet_train2.83	0.9999999999999951	0.82	0.683	68.3%	0.092	57.259%	0.40229	0.674
RNF168_1_dirichlet_train2.84	0.999999999999996	0.742	0.847	84.7%	0.115	67.118%	0.56967	0.551
RNF168_1_dirichlet_train2.85	0.9999999999999957	0.731	0.803	80.3%	0.116	67.984%	0.56724	0.524
RNF168_1_dirichlet_train2.86	0.9999999999999964	0.802	0.759	75.9%	0.111	60.144%	0.54873	0.707
RNF168_1_dirichlet_train2.87	0.9999999999999962	0.767	0.815	81.5%	0.121	64.745%	0.5836	0.649
RNF168_1_dirichlet_train2.88	0.9999999999999954	0.821	0.698	69.8%	0.096	57.309%	0.43229	0.707
RNF168_1_dirichlet_train2.89	0.9999999999999956	0.723	0.8	80.0%	0.109	69.458%	0.54831	0.441
RNF168_1_dirichlet_train2.90	0.9999999999999964	0.82	0.798	79.8%	0.12	57.449%	0.58572	0.754
RNF168_1_dirichlet_train2.91	0.999999999999996	0.779	0.794	79.4%	0.108	62.687%	0.55604	0.631
RNF168_1_dirichlet_train2.92	0.999999999999996	0.774	0.805	80.5%	0.113	63.73%	0.54893	0.638
RNF168_1_dirichlet_train2.93	0.9999999999999968	0.817	0.771	77.1%	0.108	57.879%	0.59139	0.725
RNF168_1_dirichlet_train2.94	0.9999999999999957	0.745	0.818	81.8%	0.125	67.068%	0.54632	0.611
RNF168_1_dirichlet_train2.95	0.9999999999999958	0.796	0.79	79.0%	0.13	63.284%	0.53581	0.769
RNF168_1_dirichlet_train2.96	0.9999999999999962	0.756	0.816	81.6%	0.116	65.282%	0.55772	0.605
RNF168_1_dirichlet_train2.97	0.9999999999999953	0.843	0.676	67.6%	0.087	54.118%	0.39431	0.721
RNF168_1_dirichlet_train2.98	0.999999999999996	0.809	0.773	77.3%	0.117	60.013%	0.52196	0.747
ATP2B4_2_dirichlet_train2	0.9999999999999977	0.88	0.709	70.9%	0.136	47.983%	0.5031	0.861
ATP2B4_2_dirichlet_train2.1	0.9999999999999973	0.854	0.753	75.3%	0.127	52.05%	0.48907	0.82
ATP2B4_3_dirichlet_train2	0.9999999999999976	0.808	0.774	77.4%	0.142	59.43%	0.59723	0.759
ATP2B4_3_dirichlet_train2.1	0.9999999999999973	0.938	0.598	59.8%	0.102	34.877%	0.43811	0.929
ATP2B4_2_dirichlet_train2.2	0.9999999999999979	0.938	0.586	58.6%	0.101	35.064%	0.40418	0.929
ATP2B4_2_dirichlet_train2.3	0.9999999999999978	0.938	0.549	54.9%	0.096	34.738%	0.38036	0.927
ATP2B4_3_dirichlet_train2.2	0.9999999999999978	0.878	0.717	71.7%	0.116	47.865%	0.64261	0.849
ATP2B4_3_dirichlet_train2.3	0.9999999999999977	0.911	0.622	62.2%	0.108	41.018%	0.57575	0.895
ATP2B4_2_dirichlet_train2.4	0.9999999999999974	0.915	0.628	62.8%	0.104	40.299%	0.48636	0.898
ATP2B4_3_dirichlet_train2.4	0.9999999999999978	0.888	0.702	70.2%	0.102	46.466%	0.4954	0.857
ATP2B4_2_dirichlet_train2.5	0.999999999999998	0.881	0.648	64.8%	0.117	50.142%	0.54605	0.855
ATP2B4_2_dirichlet_train2.6	0.9999999999999976	0.936	0.62	62.0%	0.094	37.9%	0.52207	0.924
ATP2B4_3_dirichlet_train2.5	0.9999999999999973	0.869	0.762	76.2%	0.134	50.876%	0.50455	0.848
ATP2B4_2_dirichlet_train2.7	0.9999999999999982	0.939	0.564	56.4%	0.093	34.535%	0.4661	0.928
ATP2B4_3_dirichlet_train2.6	0.9999999999999978	0.894	0.745	74.5%	0.114	46.598%	0.51184	0.874
ATP2B4_3_dirichlet_train2.7	0.9999999999999976	0.927	0.627	62.7%	0.092	37.448%	0.44967	0.911
ATP2B4_3_dirichlet_train2.8	0.9999999999999974	0.927	0.609	60.9%	0.105	38.88%	0.44125	0.916
ATP2B4_2_dirichlet_train2.8	0.9999999999999971	0.896	0.562	56.2%	0.122	44.905%	0.39219	0.878
ATP2B4_2_dirichlet_train2.9	0.9999999999999971	0.961	0.492	49.2%	0.075	27.407%	0.3608	0.955
ATP2B4_3_dirichlet_train2.9	0.9999999999999976	0.901	0.622	62.2%	0.114	43.304%	0.4386	0.883
ATP2B4_3_dirichlet_train2.10	0.9999999999999974	0.924	0.623	62.3%	0.104	38.248%	0.47263	0.911
ATP2B4_3_dirichlet_train2.11	0.9999999999999971	0.924	0.609	60.9%	0.09	38.388%	0.4017	0.905
ATP2B4_2_dirichlet_train2.10	0.9999999999999978	0.929	0.663	66.3%	0.126	38.454%	10.68797	0.922
ATP2B4_2_dirichlet_train2.11	0.9999999999999978	0.906	0.672	67.2%	0.112	42.454%	0.62864	0.888
ATP2B4_2_dirichlet_train2.12	0.9999999999999973	0.904	0.64	64.0%	0.106	42.836%	0.43041	0.884
ATP2B4_2_dirichlet_train2.13	0.9999999999999981	0.908	0.671	67.1%	0.103	41.919%	0.54741	0.888
ATP2B4_2_dirichlet_train2.14	0.999999999999998	0.941	0.588	58.8%	0.105	35.526%	0.45391	0.934
ATP2B4_3_dirichlet_train2.12	0.9999999999999978	0.927	0.644	64.4%	0.116	37.918%	0.51768	0.918
ATP2B4_3_dirichlet_train2.13	0.9999999999999977	0.924	0.659	65.9%	0.11	39.335%	0.47819	0.913
ATP2B4_3_dirichlet_train2.14	0.9999999999999982	0.928	0.613	61.3%	0.108	39.208%	0.41058	0.918
ATP2B4_3_dirichlet_train2.15	0.999999999999998	0.864	0.799	79.9%	0.128	50.558%	0.64504	0.836
ATP2B4_2_dirichlet_train2.15	0.9999999999999977	0.93	0.599	59.9%	0.108	37.747%	0.39814	0.92
ATP2B4_2_dirichlet_train2.16	0.999999999999998	0.901	0.702	70.2%	0.116	43.774%	0.5372	0.884
ATP2B4_3_dirichlet_train2.16	0.9999999999999971	0.834	0.765	76.5%	0.129	55.415%	0.52035	0.789
ATP2B4_2_dirichlet_train2.17	0.9999999999999973	0.851	0.782	78.2%	0.12	52.848%	0.67817	0.81
ATP2B4_3_dirichlet_train2.17	0.9999999999999979	0.919	0.654	65.4%	0.099	39.356%	0.48136	0.902
ATP2B4_3_dirichlet_train2.18	0.9999999999999974	0.95	0.556	55.6%	0.081	31.125%	0.4663	0.941
ATP2B4_2_dirichlet_train2.18	0.9999999999999982	0.918	0.663	66.3%	0.094	41.082%	0.51349	0.898
ATP2B4_3_dirichlet_train2.19	0.9999999999999978	0.908	0.646	64.6%	0.108	42.195%	0.45652	0.889
ATP2B4_3_dirichlet_train2.20	0.9999999999999976	0.907	0.705	70.5%	0.112	42.391%	0.55696	0.89
ATP2B4_3_dirichlet_train2.21	0.9999999999999978	0.863	0.755	75.5%	0.124	50.85%	0.67461	0.832
ATP2B4_2_dirichlet_train2.19	0.9999999999999976	0.88	0.666	66.6%	0.122	47.547%	0.50478	0.855
ATP2B4_3_dirichlet_train2.22	0.9999999999999977	0.868	0.714	71.4%	0.133	49.67%	0.55183	0.843
ATP2B4_3_dirichlet_train2.23	0.9999999999999978	0.898	0.692	69.2%	0.111	44.223%	0.48737	0.876
ATP2B4_3_dirichlet_train2.24	0.9999999999999976	0.975	0.478	47.8%	0.07	22.309%	0.37191	0.972
ATP2B4_3_dirichlet_train2.25	0.9999999999999973	0.877	0.663	66.3%	0.112	47.881%	0.42399	0.846
ATP2B4_3_dirichlet_train2.26	0.9999999999999976	0.912	0.655	65.5%	0.103	40.858%	0.47124	0.894
ATP2B4_2_dirichlet_train2.20	0.999999999999998	0.947	0.557	55.7%	0.086	32.197%	0.48463	0.938
ATP2B4_2_dirichlet_train2.21	0.9999999999999978	0.94	0.592	59.2%	0.092	34.105%	0.4416	0.929
ATP2B4_3_dirichlet_train2.27	0.9999999999999973	0.869	0.726	72.6%	0.119	50.789%	0.57095	0.837
