Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
MSH6_dirichlet_train_fold3.19	999.9999999999967	0.9	597.809	59.781%	88.68	43.607%	0.34085	0.864
MLH1_dirichlet_train_fold3.15	999.9999999999969	0.941	442.821	44.282%	70.83	33.947%	0.2598	0.921
PMS2_dirichlet_train_fold3.16	999.9999999999972	0.755	768.194	76.819%	132.818	66.446%	0.65334	0.653
PMS1_dirichlet_train_fold3.12	999.9999999999975	0.911	615.366	61.537%	101.918	42.162%	0.42349	0.892
PMS1_dirichlet_train_fold3.13	999.999999999998	0.836	674.969	67.497%	112.298	55.081%	0.5223	0.774
MSH6_dirichlet_train_fold3.20	999.9999999999969	0.761	721.126	72.113%	130.645	65.404%	0.53775	0.659
MSH6_dirichlet_train_fold3.21	999.9999999999961	0.805	725.177	72.518%	119.682	59.58%	0.60879	0.727
MSH6_dirichlet_train_fold3.22	999.9999999999967	0.775	717.351	71.735%	116.61	63.167%	0.49965	0.652
MSH6_dirichlet_train_fold3.23	999.999999999996	0.858	679.369	67.937%	109.696	51.637%	0.49083	0.811
MLH1_dirichlet_train_fold3.16	999.9999999999962	0.881	586.236	58.624%	90.284	47.576%	0.35487	0.828
MSH6_dirichlet_train_fold3.24	999.9999999999964	0.836	603.322	60.332%	114.66	55.225%	0.49117	0.778
PMS2_dirichlet_train_fold3.17	999.9999999999966	0.813	722.797	72.28%	101.987	58.281%	0.52681	0.699
PMS1_dirichlet_train_fold3.14	999.9999999999981	0.898	683.678	68.368%	117.011	46.24%	0.42165	0.881
PMS1_dirichlet_train_fold3.15	999.9999999999981	0.867	639.493	63.949%	104.814	49.956%	0.43791	0.823
PMS2_dirichlet_train_fold3.18	999.9999999999966	0.876	592.556	59.256%	83.546	48.271%	0.34643	0.802
MSH6_dirichlet_train_fold3.25	999.999999999997	0.866	540.624	54.062%	106.353	50.143%	0.28841	0.821
PMS2_dirichlet_train_fold3.19	999.9999999999965	0.756	745.516	74.552%	116.14	67.024%	0.52359	0.606
UNG_dirichlet_train_fold3	999.9999999999983	0.775	922.648	92.265%	156.428	63.434%	0.74764	0.721
OGG1_dirichlet_train_fold3	999.9999999999984	0.809	825.582	82.558%	212.613	61.046%	0.625	0.793
OGG1_dirichlet_train_fold3.1	999.9999999999983	0.85	775.524	77.552%	209.835	57.387%	0.55515	0.845
OGG1_dirichlet_train_fold3.2	999.9999999999982	0.821	732.455	73.246%	211.538	59.816%	0.4873	0.808
OGG1_dirichlet_train_fold3.3	999.999999999998	0.813	735.477	73.548%	242.276	62.516%	0.51938	0.806
UNG_dirichlet_train_fold3.1	999.9999999999977	0.789	825.124	82.512%	127.924	61.418%	0.73006	0.71
UNG_dirichlet_train_fold3.2	999.999999999998	0.871	694.155	69.416%	116.912	49.914%	0.4777	0.84
UNG_dirichlet_train_fold3.3	999.9999999999982	0.748	906.613	90.661%	151.424	66.722%	0.65741	0.673
UNG_dirichlet_train_fold3.4	999.9999999999983	0.858	719.169	71.917%	115.003	52.307%	0.51242	0.82
OGG1_dirichlet_train_fold3.4	999.9999999999982	0.918	651.622	65.162%	162.071	44.889%	0.4357	0.915
OGG1_dirichlet_train_fold3.5	999.9999999999983	0.76	939.723	93.972%	251.53	66.867%	0.74295	0.742
UNG_dirichlet_train_fold3.5	999.999999999998	0.756	867.639	86.764%	158.105	65.873%	0.60134	0.693
UNG_dirichlet_train_fold3.6	999.9999999999977	0.841	694.36	69.436%	111.689	54.617%	0.46124	0.784
OGG1_dirichlet_train_fold3.6	999.9999999999986	0.817	815.267	81.527%	211.375	59.58%	0.56865	0.802
UNG_dirichlet_train_fold3.7	999.9999999999977	0.858	673.552	67.355%	103.289	51.432%	0.60466	0.802
UNG_dirichlet_train_fold3.8	999.9999999999981	0.821	811.983	81.198%	133.25	57.677%	0.62773	0.774
OGG1_dirichlet_train_fold3.7	999.9999999999985	0.761	971.165	97.117%	273.969	67.813%	0.80688	0.75
UNG_dirichlet_train_fold3.9	999.9999999999984	0.83	710.219	71.022%	117.636	55.748%	0.50989	0.771
UNG_dirichlet_train_fold3.10	999.9999999999986	0.82	870.583	87.058%	142.487	58.538%	0.5972	0.783
UNG_dirichlet_train_fold3.11	999.9999999999982	0.844	725.9	72.59%	107.223	53.671%	0.57283	0.782
UNG_dirichlet_train_fold3.12	999.9999999999984	0.787	842.967	84.297%	164.208	62.716%	0.78465	0.745
OGG1_dirichlet_train_fold3.8	999.9999999999978	0.8	730.606	73.061%	234.142	62.908%	0.47769	0.788
OGG1_dirichlet_train_fold3.9	999.9999999999978	0.685	1019.438	101.944%	320.952	74.555%	0.77708	0.666
OGG1_dirichlet_train_fold3.10	999.9999999999984	0.72	960.431	96.043%	292.18	71.341%	0.73024	0.703
OGG1_dirichlet_train_fold3.11	999.9999999999983	0.786	901.146	90.115%	225.089	63.485%	0.70498	0.768
OGG1_dirichlet_train_fold3.12	999.9999999999983	0.764	859.584	85.958%	251.622	66.541%	0.67203	0.747
UNG_dirichlet_train_fold3.13	999.9999999999984	0.827	770.949	77.095%	138.445	56.354%	0.7074	0.786
OGG1_dirichlet_train_fold3.13	999.9999999999983	0.74	975.214	97.521%	259.927	68.719%	0.70571	0.719
OGG1_dirichlet_train_fold3.14	999.9999999999983	0.833	748.914	74.891%	170.302	55.985%	0.56071	0.811
OGG1_dirichlet_train_fold3.15	999.9999999999987	0.789	889.514	88.951%	302.483	67.587%	0.66873	0.789
UNG_dirichlet_train_fold3.14	999.9999999999984	0.799	806.997	80.7%	133.545	60.266%	0.68412	0.737
