Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
EXO1_0_multinomial_train1.64	1.354e-321	0.9834519405245917	3.325e-321	9.793482513828152e-70	0.01654805947540819	9.59085001344939e-100	1.925414213406208e-65	2.29e-321
EXO1_0_multinomial_train1.65	1.764e-321	0.9693812341528005	3.09e-321	3.2931845199202318e-183	0.030618765847199553	2.231754647933333e-50	3.4252716371882997e-99	2.717e-321
EXO1_0_multinomial_train1.66	1.655e-321	0.9807326489085773	2.564e-321	0.010944882119556637	3.481105785797592e-137	0.008322468971866056	4.582384770872556e-75	2.27e-321
EXO1_0_multinomial_train1.67	1.1e-321	0.9782399982312749	1.606e-321	1.946462662606568e-09	0.01795037249464696	0.003809627327615438	3.1596601350512154e-119	1.42e-321
EXO1_0_multinomial_train1.68	5.798092057543247e-272	0.9420014138705506	1.477e-321	0.023299051535101357	0.0041127711539219935	1.34352229086901e-23	0.0305867634404261	2.1814796087348716e-273
EXO1_0_multinomial_train1.69	0.0008092737398394468	0.9884216202506431	2.347e-321	0.010769106009517426	7.16e-322	1.8210542824315792e-80	1.546e-321	8.520379183495204e-80
EXO1_0_multinomial_train1.70	1.107e-321	0.968411324546393	2.41e-321	2.1981467293303103e-239	0.031588675453606954	2.727e-321	6.029471497140278e-254	1.42e-321
EXO1_0_multinomial_train1.71	2.26e-321	0.9938689476063644	2.115e-321	6.316599756850327e-227	0.006131052393635595	7.963854897892097e-103	9.198894744751286e-126	3.127e-321
EXO1_0_multinomial_train1.72	1.39e-321	0.9752708888931249	2.65e-321	4.63048556722416e-149	0.024729111106875125	7.768641303445844e-77	6.79255863122904e-57	2e-321
EXO1_0_multinomial_train1.73	1.4461978203602877e-155	0.9587884120093946	2.683e-321	2.9455774634331943e-13	0.005987361537154566	0.03522422645315636	2.634508174611525e-112	2.5057172478347577e-187
EXO1_0_multinomial_train1.74	1.34e-321	1.0	2.925e-321	2.705012047522839e-199	1.82e-321	1.583222750686334e-267	1.7e-321	1.95e-321
EXO1_0_multinomial_train1.75	1.714e-321	0.9180863546788495	2.486752273146799e-252	0.05255264514776214	1.304e-321	0.02936100017338854	2.357e-321	2.7e-321
EXO1_0_multinomial_train1.76	6.9e-322	0.9773463341148849	2.297e-321	1.446760597927469e-207	0.0019899716565323863	0.0206630052955124	6.889330701774893e-07	1.354e-321
EXO1_0_multinomial_train1.77	1.28e-321	0.9771774357045523	4.490222160179779e-174	7.655258676321669e-282	0.01258999223737025	5.3241404051284696e-120	0.010232572058077542	1.853e-321
EXO1_0_multinomial_train1.78	1e-321	0.9849860811347129	1.813e-321	3.82773417498044e-125	0.015013918865287008	4.407949880039805e-22	8.65914626255462e-83	1.606e-321
EXO1_0_multinomial_train1.79	1.02e-321	0.9687755718757205	4.2576511580053845e-242	3.8265641842867906e-129	1.588636608534279e-20	4.619360998053228e-32	0.031224428124279342	1.97e-321
EXO1_0_multinomial_train1.80	1.33e-321	0.9979689470192933	1.0123467489758443e-296	0.0020310529807068592	4.3561070355047694e-181	3.5799915862373697e-249	7.180227356441653e-191	2.27e-321
EXO1_0_multinomial_train1.81	2.52e-321	0.9666176952843775	3.94e-321	2.0553613267508779e-255	0.03338230471562265	5.9152769459619405e-183	1.4888392494116638e-149	3.47e-321
EXO1_0_multinomial_train1.82	1.02e-321	0.9834953005130752	2.97e-321	4.726391554092234e-251	0.01650469948692465	5.107229064427871e-216	5.603160215277673e-179	1.645e-321
EXO1_0_multinomial_train1.83	1.013e-321	0.9498434611125748	1.89e-321	2.9214443418118133e-155	0.003798658042209942	0.046357870246499414	1.0598715847470924e-08	1.645e-321
EXO1_0_multinomial_train1.84	1.344e-321	0.9814193734997307	2.94e-321	2.73e-321	0.01404608229068498	2.09775170263604e-171	0.004534544209584448	1.95e-321
EXO1_0_multinomial_train1.85	1.067e-321	0.9896993087948766	3.9e-321	3.0847000470055153e-293	1.186e-321	0.010300691205123383	2.29e-321	1.73e-321
EXO1_0_multinomial_train1.86	1.314e-321	0.9818454964569633	3.24e-321	8.663797118699468e-232	3.5894652776377696e-182	0.0014373467389225169	0.01671715680411419	1.91e-321
EXO1_0_multinomial_train1.87	1.37e-321	0.983042036865388	1.877e-321	0.0073373875536884	0.009620575580923524	2.517828757162754e-62	5.665005880055378e-173	1.66e-321
EXO1_0_multinomial_train1.88	2.58e-321	0.9672871686106909	2.816e-321	3.9187442427742343e-185	0.032712831389309145	2.1966563903217868e-164	1.8545060706930136e-222	3.187e-321
EXO1_0_multinomial_train1.89	1.403e-321	0.9780347797071166	3.45e-321	3.082034759693646e-169	0.02196522029288334	6.20357097533084e-203	1.0896909760269056e-143	2.03e-321
EXO1_0_multinomial_train1.90	3.8343917541159945e-282	0.9561020832848707	1.4769953318582825e-71	0.016192772631202876	1.087e-321	0.027705144083926447	6.7616944837584785e-242	5.872061971349451e-200
EXO1_0_multinomial_train1.91	2.475e-321	0.995739476697155	3.215814173705905e-88	2.643e-321	0.004260523302844984	5.771425679850241e-226	3.399849381865e-312	1.3096236093429565e-306
EXO1_0_multinomial_train1.92	1.996e-321	0.9383663334303702	6.282779325044596e-156	8.591254302672189e-114	0.0022362116141680715	0.05939745495546169	1.2635584052785824e-19	3.9543954997e-314
EXO1_0_multinomial_train1.93	1.12e-321	0.9999999999999997	1.625e-321	1.1828770224660265e-178	3.352842943640043e-16	3.014e-321	2.3864830694728727e-248	1.453e-321
EXO1_0_multinomial_train1.94	1.047e-321	0.9614546472645542	1.556e-321	3.814412665314733e-71	3.550812727645049e-63	0.038545352735445765	1.3737586206948416e-134	1.705e-321
EXO1_0_multinomial_train1.95	1.023e-321	0.9747323006261847	2.653e-321	2.816e-321	1.0505228162695645e-261	0.025267699373815313	8.82357388289741e-161	1.67e-321
EXO1_0_multinomial_train1.96	2.446e-321	0.9999992194038322	7.805961676644048e-07	1.28e-321	1.245e-321	1.73e-321	1.11e-321	6.084563760241149e-230
EXO1_0_multinomial_train1.97	7.16e-322	0.9478271203314135	1.59e-321	2.2127244091609263e-87	0.01721418572343363	0.034958693945153	2.2074765477080252e-29	1.39e-321
EXO1_0_multinomial_train1.98	3.23e-321	0.9371335951948118	2.406e-321	3.3297540335487315e-80	0.017943867040357064	0.04492253776483098	1.2666684016154369e-97	2.0590847081963675e-304
OGG1_0_multinomial_train1	1.817794551694143e-77	7.784670783661382e-245	5.685357442501168e-248	4.6068294380270155e-99	0.7412732293094164	0.018782688569846634	0.23994408212073712	1.1184314520242313e-205
