Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
STAD_TCGA-BR-6802	7.60E-01	5.47E+00	6.57E+00	6.57E+00	1.85E+00	5.17E-01	4.59E+00	2.49E+00	1.96E+00	7.31E-01	2.16E+00
STAD_TCGA-BR-6803	4.99E-01	7.15E-01	0.00E+00	0.00E+00	1.63E-01	5.97E-01	3.14E-01	4.67E-01	8.67E-01	5.16E-01	0.00E+00
STAD_TCGA-BR-6852	1.64E+00	1.03E+01	7.11E+00	9.75E+00	3.22E+00	5.87E+00	5.38E+00	7.30E+00	4.15E+00	8.47E-01	2.24E+00
STAD_TCGA-BR-7196	3.00E-01	2.12E+00	1.40E+00	1.58E+00	0.00E+00	2.50E+00	0.00E+00	1.02E+00	1.55E+00	9.68E-01	1.12E+00
STAD_TCGA-BR-7197	5.04E-01	2.64E+00	5.17E-01	9.80E-01	2.45E+00	3.68E+00	1.10E+00	1.37E+00	2.36E+00	1.36E+00	2.27E+00
STAD_TCGA-BR-7703	1.79E+00	7.12E+00	9.44E+00	7.14E+00	2.75E+00	6.52E+00	2.60E+00	4.58E+00	2.91E+00	1.59E+00	1.18E+00
STAD_TCGA-BR-7704	1.56E+00	2.96E+00	3.19E+00	2.05E+00	2.38E+00	4.95E+00	2.61E+00	3.06E+00	5.88E+00	2.98E+00	3.49E+00
STAD_TCGA-BR-7707	2.27E+00	9.74E+00	7.88E+00	8.26E+00	4.82E+00	5.43E+00	7.53E+00	4.17E+00	1.85E+00	1.07E+00	2.71E+00
STAD_TCGA-BR-7715	8.06E-01	2.54E+00	2.70E+00	1.44E+00	1.86E+00	2.36E+00	1.28E+00	1.15E+00	2.20E+00	1.15E+00	2.36E+00
STAD_TCGA-BR-7716	1.26E+00	2.50E+00	1.41E+00	1.70E+00	1.07E+00	3.63E+00	4.42E-01	1.24E+00	2.08E+00	2.98E+00	1.32E+00
STAD_TCGA-BR-7717	0.00E+00	3.53E+00	2.26E+00	1.60E+00	1.49E+00	2.63E+00	1.27E+00	0.00E+00	2.47E+00	1.85E+00	3.75E+00
STAD_TCGA-BR-7722	3.59E-01	1.10E+00	9.34E-01	8.75E-01	1.09E+00	1.64E+00	1.14E+00	4.00E-01	1.58E+00	6.63E-01	7.00E-01
STAD_TCGA-BR-7723	6.87E-01	3.18E+00	1.49E+00	3.00E-01	3.89E-01	3.56E+00	1.63E+00	1.30E+00	3.78E+00	1.47E+00	3.43E+00
STAD_TCGA-BR-7851	1.82E+00	9.65E+00	1.04E+01	1.22E+01	4.34E+00	7.01E+00	6.99E+00	6.97E+00	4.03E+00	7.46E-01	1.81E+00
STAD_TCGA-BR-7901	1.28E+00	1.83E+00	2.64E+00	1.38E+00	8.72E-01	2.62E+00	2.43E+00	8.88E-01	2.49E+00	2.79E+00	3.18E+00
STAD_TCGA-BR-7957	4.27E-01	1.77E+00	4.58E-01	1.39E+00	9.94E-01	2.41E+00	4.01E-01	1.00E-01	1.92E+00	4.58E-01	7.16E-01
STAD_TCGA-BR-7958	7.92E-01	2.98E+00	3.82E+00	2.09E+00	1.34E+00	4.55E+00	8.44E-01	1.16E+00	2.94E+00	1.41E+00	2.58E+00
STAD_TCGA-BR-7959	6.71E-01	3.69E+00	1.59E+00	9.09E-01	6.40E-01	4.02E+00	1.00E-01	6.80E-01	1.08E+00	1.10E+00	1.42E+00
STAD_TCGA-BR-8058	6.86E-01	1.31E+00	5.12E-01	9.45E-01	5.62E-01	6.46E-01	1.33E+00	2.00E-01	1.18E+00	9.43E-01	7.67E-01
STAD_TCGA-BR-8059	2.80E+00	4.53E+00	8.52E+00	4.16E+00	2.72E+00	5.51E+00	4.35E+00	4.34E+00	4.58E+00	3.06E+00	3.15E+00
STAD_TCGA-BR-8060	8.23E-01	3.00E+00	2.13E+00	1.15E+00	1.26E+00	5.79E+00	1.34E+00	1.18E+00	5.06E+00	3.20E+00	3.22E+00
STAD_TCGA-BR-8077	5.12E-01	2.02E+00	1.10E+00	2.12E+00	1.48E+00	2.73E+00	1.37E+00	6.51E-01	1.65E+00	1.81E+00	1.12E+00
STAD_TCGA-BR-8078	1.59E+00	1.56E+01	1.18E+01	1.27E+01	3.72E+00	0.00E+00	8.21E+00	5.15E+00	4.56E+00	1.08E+00	5.19E+00
STAD_TCGA-BR-8080	1.83E+00	2.39E+00	3.02E+00	1.51E+00	1.30E+00	0.00E+00	2.20E+00	1.33E+00	3.19E+00	7.86E-01	2.73E+00
STAD_TCGA-BR-8081	4.00E-01	7.96E+00	6.78E+00	1.03E+01	3.00E+00	5.82E+00	4.21E+00	6.19E+00	2.82E+00	1.58E+00	2.55E+00
STAD_TCGA-BR-8284	1.13E+00	4.58E+00	4.54E+00	3.86E+00	2.89E+00	4.33E+00	3.00E+00	3.94E+00	3.34E+00	2.02E+00	1.70E+00
STAD_TCGA-BR-8285	0.00E+00	2.15E+00	0.00E+00	1.29E+00	1.56E+00	2.52E+00	1.67E+00	1.13E+00	2.13E+00	2.21E-01	2.18E+00
STAD_TCGA-BR-8286	1.13E+00	2.44E+00	5.00E-01	2.12E+00	1.23E+00	3.98E+00	1.66E+00	9.83E-01	3.48E+00	1.19E+00	2.00E+00
STAD_TCGA-BR-8289	1.36E+00	3.89E+00	4.73E+00	2.97E+00	1.15E+00	3.43E+00	1.75E+00	1.43E+00	1.85E+00	1.80E+00	3.60E+00
STAD_TCGA-BR-8291	9.33E-01	8.27E-01	3.40E-01	1.00E-01	0.00E+00	1.34E+00	3.27E-01	0.00E+00	5.21E-01	3.67E-01	7.77E-01
STAD_TCGA-BR-8295	0.00E+00	5.67E-01	9.40E-01	1.06E+00	1.20E+00	9.45E-01	6.16E-01	0.00E+00	1.94E+00	7.48E-01	7.75E-01
STAD_TCGA-BR-8296	0.00E+00	1.22E+00	0.00E+00	0.00E+00	7.02E-01	1.54E+00	3.27E-01	6.32E-01	1.54E+00	8.49E-01	0.00E+00
STAD_TCGA-BR-8297	0.00E+00	1.52E+00	0.00E+00	2.87E+00	8.20E-01	3.58E+00	2.26E+00	1.68E+00	3.36E+00	1.81E+00	3.28E+00
STAD_TCGA-BR-8360	1.81E+00	1.20E+01	8.24E+00	9.39E+00	3.72E+00	6.32E-01	6.61E+00	3.11E+00	4.27E+00	1.39E+00	1.71E+00
STAD_TCGA-BR-8361	3.07E+00	1.09E+01	1.20E+01	9.89E+00	5.17E+00	9.02E+00	9.41E+00	6.38E+00	4.16E+00	1.22E+00	2.96E+00
STAD_TCGA-BR-8363	1.65E+00	7.60E+00	8.76E+00	9.28E+00	3.54E+00	1.01E+01	8.31E+00	6.01E+00	5.51E+00	1.34E+00	3.07E+00
STAD_TCGA-BR-8364	0.00E+00	6.29E-01	1.04E+00	6.57E-01	6.74E-01	1.55E+00	6.90E-01	0.00E+00	7.27E-01	5.58E-01	2.69E-01
STAD_TCGA-BR-8365	5.33E-01	7.92E-01	2.13E-01	0.00E+00	5.96E-01	1.34E+00	0.00E+00	4.07E-01	1.09E+00	4.27E-01	4.00E-01
STAD_TCGA-BR-8366	1.25E+00	4.08E+00	2.93E+00	2.11E+00	1.12E+00	4.06E+00	2.35E+00	3.66E+00	1.46E+00	6.11E-01	3.83E+00
STAD_TCGA-BR-8367	1.53E-01	1.61E+00	9.07E-01	1.76E+00	1.21E+00	1.66E+00	7.61E-01	0.00E+00	1.42E+00	4.52E-01	6.57E-01
STAD_TCGA-BR-8368	1.06E+00	6.03E+00	6.67E+00	7.34E+00	2.79E+00	4.15E+00	6.47E+00	3.79E+00	4.22E+00	7.12E-01	2.09E+00
STAD_TCGA-BR-8369	1.02E+00	2.55E+00	2.21E+00	1.34E+00	1.44E+00	2.39E+00	2.94E+00	1.22E+00	2.88E+00	1.25E+00	1.92E+00
STAD_TCGA-BR-8370	3.06E-01	1.55E+00	1.96E+00	1.70E+00	4.42E-01	3.46E+00	2.13E-01	1.96E+00	1.73E+00	1.46E+00	6.86E-01
STAD_TCGA-BR-8371	0.00E+00	9.19E-01	6.05E-01	4.77E-01	9.45E-01	1.39E+00	1.12E+00	6.29E-01	4.53E-01	0.00E+00	5.54E-01
STAD_TCGA-BR-8372	2.49E+00	7.69E+00	8.96E+00	8.90E+00	3.61E+00	4.99E-01	5.99E+00	3.99E+00	5.58E+00	3.89E-01	3.65E+00
STAD_TCGA-BR-8373	1.07E+00	1.94E+00	1.50E+00	2.30E+00	8.98E-01	1.30E+00	2.32E+00	1.77E+00	1.25E+00	9.89E-01	1.49E+00
STAD_TCGA-BR-8380	0.00E+00	2.01E+00	1.00E-01	1.01E+00	1.26E+00	6.74E-01	3.40E-01	5.81E-01	1.72E+00	6.63E-01	1.74E+00
STAD_TCGA-BR-8381	5.97E-01	3.32E+00	0.00E+00	2.75E+00	5.97E-01	3.19E+00	2.13E-01	9.71E-01	3.31E+00	1.41E+00	1.36E+00
STAD_TCGA-BR-8382	1.52E+00	8.64E+00	6.43E+00	1.24E+01	3.64E+00	2.90E+00	3.12E+00	3.90E+00	5.42E+00	1.33E+00	3.68E+00
STAD_TCGA-BR-8384	1.00E-01	1.11E+00	0.00E+00	7.92E-01	6.23E-01	1.23E+00	8.06E-01	6.36E-01	1.87E+00	6.16E-01	1.00E+00
STAD_TCGA-BR-8483	1.15E+00	2.86E+00	3.21E+00	1.75E+00	1.18E+00	2.48E+00	1.73E+00	1.00E-01	2.89E+00	7.06E-01	1.19E+00
STAD_TCGA-BR-8484	1.00E-01	1.38E+00	1.20E+00	1.14E+00	1.11E+00	2.44E+00	8.27E-01	6.00E-01	1.24E+00	1.10E+00	2.04E+00
STAD_TCGA-BR-8485	1.11E+00	4.03E+00	9.33E-01	1.62E+00	8.03E-01	4.94E+00	3.68E+00	3.13E+00	2.67E+00	1.65E+00	5.56E+00
STAD_TCGA-BR-8486	0.00E+00	1.62E+00	1.48E+00	1.36E+00	4.00E-01	2.33E+00	1.02E+00	4.94E-01	1.99E+00	7.72E-01	1.00E-01
STAD_TCGA-BR-8487	3.83E+00	1.26E+01	8.62E+00	1.25E+01	5.34E+00	9.47E+00	8.26E+00	1.22E+01	3.53E+00	2.15E+00	1.80E+00
STAD_TCGA-BR-8588	6.53E-01	1.31E+00	1.83E+00	1.65E+00	8.46E-01	2.40E+00	1.87E+00	1.73E+00	2.12E+00	4.96E-01	2.24E+00
STAD_TCGA-BR-8589	1.01E+00	4.03E+00	2.22E+00	1.94E+00	8.49E-01	5.50E+00	5.51E+00	2.89E+01	3.23E+00	1.96E+00	2.36E+01
STAD_TCGA-BR-8590	9.32E-01	1.78E+00	1.29E+00	1.12E+00	0.00E+00	1.45E+00	7.06E-01	1.16E+00	1.97E+00	7.48E-01	2.44E+00
STAD_TCGA-BR-8591	1.80E+00	1.20E+01	1.06E+01	1.20E+01	3.57E+00	7.87E+00	6.46E+00	7.83E+00	4.75E+00	4.52E-01	3.40E+00
STAD_TCGA-BR-8592	1.00E-01	1.41E+00	2.00E-01	0.00E+00	1.17E+00	1.11E+00	8.33E-01	0.00E+00	1.15E+00	0.00E+00	6.11E-01
STAD_TCGA-BR-8676	7.63E-01	1.59E+00	2.00E-01	1.78E+00	1.64E+00	1.66E+00	6.51E-01	5.37E-01	1.84E+00	1.46E+00	1.34E+00
STAD_TCGA-BR-8677	0.00E+00	1.57E+00	0.00E+00	0.00E+00	1.64E+00	2.07E+00	6.18E-01	1.50E+00	1.70E+00	6.63E-01	3.27E-01
STAD_TCGA-BR-8678	7.63E-01	2.33E+00	2.19E+00	1.70E+00	2.30E+00	2.11E+00	5.62E-01	8.84E-01	1.73E+00	1.53E+00	1.25E+00
STAD_TCGA-BR-8679	8.75E-01	4.35E+00	1.50E+00	1.28E+00	4.99E-01	4.35E+00	8.23E-01	7.95E-01	1.95E+00	2.33E+00	1.83E+00
STAD_TCGA-BR-8680	8.89E+01	2.66E+01	0.00E+00	2.91E+01	6.32E+01	8.43E+00	1.75E+01	1.81E+02	0.00E+00	1.16E+00	2.49E+01
STAD_TCGA-BR-8682	4.90E-01	1.76E+00	5.12E-01	5.00E-01	1.74E+00	1.42E+00	0.00E+00	0.00E+00	1.09E+00	7.34E-01	7.86E-01
STAD_TCGA-BR-8683	9.68E-01	2.56E+00	5.78E-01	2.10E+00	8.30E-01	3.16E+00	1.79E+00	1.69E+00	3.33E+00	8.14E-01	5.39E-01
STAD_TCGA-BR-8686	9.40E-01	1.66E+00	0.00E+00	1.51E+00	1.71E+00	2.54E+00	3.00E-01	1.33E+00	2.17E+00	1.24E+00	9.17E-01
STAD_TCGA-BR-8687	1.19E+00	1.52E+00	1.00E-01	2.41E+00	5.78E-01	4.66E+00	1.02E+00	1.90E+00	1.78E+00	1.86E+00	2.64E+00
STAD_TCGA-BR-8690	1.23E+00	3.88E+00	2.77E+00	2.66E+00	9.45E-01	2.74E+00	1.45E+00	1.43E+00	3.75E+00	1.88E+00	2.17E+00
STAD_TCGA-BR-A44T	7.02E-01	3.89E-01	3.42E-01	8.27E-01	8.59E-01	8.33E-01	8.16E-01	4.00E-01	8.95E-01	2.00E-01	0.00E+00
STAD_TCGA-BR-A44U	0.00E+00	2.27E+00	1.63E+00	5.42E-01	9.40E-01	2.78E+00	8.33E-01	0.00E+00	1.32E+00	6.50E-01	9.89E-01
STAD_TCGA-BR-A452	0.00E+00	1.27E+00	0.00E+00	1.45E+00	1.29E+00	2.17E+00	6.00E-01	2.18E+00	2.20E+00	2.11E+00	2.07E+00
STAD_TCGA-BR-A453	5.42E-01	2.10E+00	1.97E+00	1.44E+00	4.94E-01	1.27E+00	2.00E-01	2.54E+00	1.46E+00	0.00E+00	0.00E+00
STAD_TCGA-BR-A4CQ	1.72E+00	2.84E+00	2.56E+00	8.19E-01	1.06E+00	5.29E+00	1.34E+00	1.45E+00	3.55E+00	1.51E+00	1.96E+00
STAD_TCGA-BR-A4CR	4.76E-01	2.20E+00	2.29E+00	1.18E+00	2.13E-01	2.50E+00	2.00E-01	1.32E+00	2.45E+00	3.59E-01	1.11E+00
STAD_TCGA-BR-A4CS	1.64E+00	2.58E+00	1.27E+00	1.96E+00	1.50E+00	2.55E+00	1.33E-01	1.12E+00	3.02E+00	2.10E+00	9.68E-01
STAD_TCGA-BR-A4IU	4.07E-01	9.60E-01	9.78E-01	7.33E-01	9.00E-01	4.99E-01	5.39E-01	3.07E-01	3.00E-01	0.00E+00	6.54E-01
STAD_TCGA-BR-A4IV	1.00E-01	6.74E-01	1.10E+00	1.36E+00	4.52E-01	8.09E-01	3.07E-01	5.39E-01	1.31E+00	5.59E-01	8.83E-01
STAD_TCGA-BR-A4IY	7.92E-01	2.17E+00	2.84E+00	1.78E+00	1.63E+00	2.37E+00	2.00E+00	1.55E+00	2.82E+00	1.56E+00	1.02E+00
STAD_TCGA-BR-A4IZ	0.00E+00	9.80E-01	0.00E+00	6.63E-01	3.79E-01	0.00E+00	4.01E-01	3.06E-01	6.96E-01	0.00E+00	3.40E-01
STAD_TCGA-BR-A4J1	2.13E-01	1.93E+00	5.54E-01	1.50E+00	1.09E+00	1.82E+00	7.16E-01	1.38E+00	1.69E+00	5.33E-01	8.09E-01
STAD_TCGA-BR-A4J2	4.90E-01	1.99E+00	1.09E+00	4.00E-01	1.20E+00	1.31E+00	3.00E-01	0.00E+00	1.61E+00	0.00E+00	9.09E-01
STAD_TCGA-BR-A4J4	8.23E-01	1.61E+00	2.00E-01	0.00E+00	9.83E-01	1.33E+00	8.59E-01	1.60E+00	1.22E+00	5.39E-01	3.35E-01
STAD_TCGA-BR-A4J5	8.62E-01	1.95E+00	1.00E-01	1.67E+00	6.46E-01	1.32E+00	1.17E+00	9.20E-01	1.61E+00	0.00E+00	1.94E+00
STAD_TCGA-BR-A4J6	0.00E+00	7.33E-01	8.00E-01	1.00E-01	0.00E+00	1.69E+00	1.00E-01	3.96E-01	9.75E-01	6.40E-01	4.73E-01
STAD_TCGA-BR-A4J7	0.00E+00	2.38E+00	5.00E-01	1.17E+00	8.92E-01	2.52E+00	1.14E+00	2.00E-01	1.62E+00	3.00E-01	6.16E-01
STAD_TCGA-BR-A4J8	3.27E-01	1.30E+00	1.00E-01	4.01E-01	1.29E+00	1.27E+00	1.26E+00	7.46E-01	1.86E+00	6.87E-01	1.19E+00
STAD_TCGA-BR-A4J9	0.00E+00	1.39E+00	1.10E+00	7.15E-01	6.19E-01	1.35E+00	2.00E-01	0.00E+00	1.59E+00	4.42E-01	6.18E-01
STAD_TCGA-BR-A4PD	5.16E-01	1.92E+00	0.00E+00	1.81E+00	1.46E+00	3.34E+00	2.28E+00	1.47E+00	1.88E+00	1.09E+00	2.22E+00
STAD_TCGA-BR-A4PE	7.18E-01	2.63E+00	2.06E+00	2.48E+00	1.28E+00	4.98E+00	6.96E-01	1.57E+00	3.99E+00	1.93E+00	2.39E+00
STAD_TCGA-BR-A4PF	1.45E+00	2.07E+00	2.60E+00	2.01E+00	7.27E-01	1.92E+00	1.04E+00	7.92E-01	1.62E+00	1.21E+00	1.24E+00
STAD_TCGA-BR-A4QI	4.71E-01	2.64E+00	1.45E+00	1.38E+00	6.70E-01	3.69E+00	1.13E+00	1.00E-01	3.65E+00	1.37E+00	1.54E+00
STAD_TCGA-BR-A4QL	3.04E+00	8.32E+00	9.33E+00	1.17E+01	6.02E+00	8.08E+00	7.26E+00	5.99E+00	6.32E+00	2.01E+00	3.86E+00
STAD_TCGA-BR-A4QM	0.00E+00	1.73E+00	2.29E+00	1.61E+00	1.29E+00	1.65E+00	9.43E-01	1.56E+00	1.14E+00	7.27E-01	1.35E+00
STAD_TCGA-CD-5798	6.86E-01	1.47E+00	5.47E-01	2.01E+00	1.49E+00	2.53E+00	8.79E-01	9.57E-01	2.08E+00	1.44E+00	1.18E+00
STAD_TCGA-CD-5799	0.00E+00	1.25E+00	1.15E+00	1.36E+00	7.46E-01	9.31E-01	6.54E-01	6.15E-01	2.00E+00	4.22E-01	7.49E-01
STAD_TCGA-CD-5800	4.16E-01	2.45E+00	5.00E-01	2.19E+00	1.72E+00	4.05E+00	2.01E+00	1.49E+00	2.06E+00	1.69E+00	1.93E+00
STAD_TCGA-CD-5801	2.05E+00	4.15E+00	5.45E+00	1.88E+00	2.01E+00	7.23E+00	3.14E+00	1.22E+01	3.02E+00	2.10E+00	1.21E+01
STAD_TCGA-CD-5802	2.58E-01	1.48E+00	1.11E+00	6.84E-01	9.60E-01	1.97E+00	7.60E-01	3.67E-01	1.08E+00	1.66E+00	8.06E-01
STAD_TCGA-CD-5803	0.00E+00	1.07E+00	4.99E-01	8.00E-01	4.99E-01	1.21E+00	0.00E+00	2.00E-01	9.55E-01	6.67E-01	6.46E-01
STAD_TCGA-CD-5804	8.70E-01	2.09E+00	5.86E-01	1.55E+00	7.52E-01	2.29E+00	1.43E+00	1.20E+00	1.00E+00	9.69E-01	4.23E-01
STAD_TCGA-CD-5813	1.29E+00	3.53E+00	2.17E+00	1.85E+00	1.16E+00	4.18E+00	1.81E+00	6.00E-01	2.46E+00	2.04E+00	2.15E+00
STAD_TCGA-CD-8524	8.94E-01	2.48E+00	1.59E+00	1.74E+00	1.72E+00	2.88E+00	1.59E+00	8.06E-01	2.05E+00	8.33E-01	1.64E+00
STAD_TCGA-CD-8525	8.60E-01	2.16E+00	1.11E+00	1.75E+00	1.19E+00	1.16E+00	1.23E+00	1.15E+00	2.18E+00	1.17E+00	1.35E+00
STAD_TCGA-CD-8526	5.62E-01	1.37E+00	6.15E-01	1.67E+00	8.36E-01	1.29E+00	6.32E-01	0.00E+00	1.57E+00	6.33E-01	4.67E-01
STAD_TCGA-CD-8527	7.22E-01	4.33E+00	2.87E+00	2.82E+00	2.18E+00	3.36E+00	1.87E+00	1.35E+00	3.01E+00	1.25E+00	1.59E+00
STAD_TCGA-CD-8528	8.75E-01	1.55E+00	1.90E+00	9.78E-01	1.44E+00	1.51E+00	1.47E+00	7.64E-01	1.17E+00	6.00E-01	8.56E-01
STAD_TCGA-CD-8529	2.10E+00	3.86E+00	5.03E+00	3.09E+00	1.74E+00	6.27E+00	3.57E+00	2.84E+00	5.22E+00	2.85E+00	1.66E+00
STAD_TCGA-CD-8530	6.84E-01	1.28E+00	6.37E-01	7.03E-01	5.04E-01	5.37E-01	1.22E+00	6.05E-01	1.33E+00	1.45E+00	2.32E+00
STAD_TCGA-CD-8531	3.06E-01	2.19E+00	4.65E+00	2.64E+00	1.53E+00	4.31E+00	2.74E+00	1.55E+00	3.66E+00	9.68E-01	2.10E+00
STAD_TCGA-CD-8532	4.33E-01	9.12E-01	0.00E+00	0.00E+00	5.42E-01	1.32E+00	1.18E+00	5.17E-01	1.68E+00	1.17E+00	6.16E-01
STAD_TCGA-CD-8533	2.69E-01	3.20E+00	1.48E+00	1.90E+00	1.70E+00	3.72E+00	1.24E+00	5.00E-01	1.80E+00	9.21E-01	1.33E+00
STAD_TCGA-CD-8534	7.57E-01	2.92E+00	5.97E-01	2.01E+00	6.11E-01	2.56E+00	7.34E-01	4.00E-01	2.34E+00	1.61E+00	8.06E-01
STAD_TCGA-CD-8535	1.33E+00	1.80E+00	3.39E+00	1.97E+00	1.39E+00	6.13E+00	0.00E+00	1.78E+00	3.97E+00	2.16E+00	3.64E+00
STAD_TCGA-CD-8536	2.96E+00	6.89E+00	1.04E+01	8.03E+00	2.06E+00	4.90E+00	3.56E+00	6.82E+00	1.65E+00	8.03E-01	1.59E+00
STAD_TCGA-CD-A486	1.04E+00	2.05E+00	5.54E-01	1.28E+00	1.43E+00	3.64E+00	1.13E+00	1.51E+00	2.12E+00	1.16E+00	9.45E-01
STAD_TCGA-CD-A487	8.47E-01	3.23E+00	3.01E+00	1.92E+00	1.74E+00	4.02E+00	1.01E+00	1.68E+00	1.31E+00	1.24E+00	3.34E+00
STAD_TCGA-CD-A489	1.33E-01	1.68E+00	5.47E-01	1.08E+00	1.24E+00	2.28E+00	1.44E+00	8.44E-01	2.14E+00	1.43E+00	1.23E+00
STAD_TCGA-CD-A48A	1.14E+00	2.67E+00	1.92E+00	2.21E+00	2.89E+00	3.33E+00	1.22E+00	1.28E+00	2.82E+00	1.45E+00	3.61E+00
STAD_TCGA-CD-A48C	1.01E+00	2.19E+00	5.00E-01	1.86E+00	2.42E+00	2.46E+00	0.00E+00	1.27E+00	2.21E+00	1.75E+00	1.98E+00
STAD_TCGA-CD-A4MG	3.56E+00	1.53E+01	1.10E+01	1.25E+01	5.07E+00	1.47E+01	1.22E+01	1.16E+01	3.39E+00	1.78E+00	3.28E+00
STAD_TCGA-CD-A4MH	3.73E-01	2.45E+00	4.00E-01	1.63E+00	6.05E-01	3.92E+00	1.01E+00	4.00E-01	1.68E+00	1.65E+00	3.48E-01
STAD_TCGA-CD-A4MI	1.97E+00	1.08E+01	6.43E+00	8.13E+00	2.20E+00	6.19E+00	4.25E+00	5.72E+00	4.24E+00	9.32E-01	1.62E+00
STAD_TCGA-CD-A4MJ	6.00E-01	7.50E+00	4.85E+00	4.06E+00	1.19E+00	4.67E+00	2.99E+00	4.32E+00	3.23E+00	3.89E-01	1.29E+00
STAD_TCGA-CG-4300	1.26E+00	2.03E+00	1.20E+00	9.04E-01	1.60E+00	2.23E+00	1.40E+00	1.27E+00	1.61E+00	6.63E-01	1.41E+00
STAD_TCGA-CG-4301	8.67E-01	2.03E+00	7.34E-01	6.96E-01	2.67E-01	1.76E+00	4.99E-01	5.00E-01	1.54E+00	1.49E+00	4.22E-01
STAD_TCGA-CG-4304	4.48E-01	1.38E+00	1.41E+00	1.11E+00	6.18E-01	2.07E+00	1.16E+00	4.01E-01	1.11E+00	1.46E+00	1.02E+00
STAD_TCGA-CG-4305	1.51E+00	8.36E+00	9.94E+00	6.67E+00	2.28E+00	7.28E+00	6.59E+00	6.98E+00	2.05E+00	2.12E+00	2.91E+00
STAD_TCGA-CG-4306	1.67E+00	1.24E+01	8.40E+00	1.12E+01	4.94E+00	8.22E+00	4.56E+00	7.12E+00	2.53E+00	1.24E+00	1.41E+00
STAD_TCGA-CG-4436	0.00E+00	1.94E+00	4.01E-01	1.29E+00	1.23E+00	2.49E+00	1.15E+00	1.71E+00	2.27E+00	1.24E+00	3.21E+00
STAD_TCGA-CG-4437	2.36E+00	5.85E+00	4.72E+00	4.58E+00	1.86E+00	8.45E+00	2.98E+00	2.33E+00	6.50E+00	3.82E+00	2.73E+00
STAD_TCGA-CG-4438	1.31E+00	2.30E+00	3.20E+00	7.00E-01	1.08E+00	2.11E+00	1.59E+00	4.27E-01	2.75E+00	2.05E+00	9.21E-01
STAD_TCGA-CG-4440	1.75E+00	1.05E+00	1.53E+00	1.86E+00	1.87E+00	1.58E+00	1.75E+00	1.54E+00	1.81E+00	1.63E+00	1.10E+00
STAD_TCGA-CG-4441	6.15E-01	2.99E+00	2.04E+00	1.19E+00	2.07E+00	2.39E+00	4.16E-01	1.19E+00	1.53E+00	1.26E+00	1.82E+00
STAD_TCGA-CG-4442	1.80E+00	7.73E+00	1.11E+01	9.15E+00	2.98E+00	4.45E+00	6.11E+00	6.44E+00	2.88E+00	9.60E-01	2.97E+00
STAD_TCGA-CG-4443	5.17E-01	1.41E+00	5.04E-01	1.10E+00	0.00E+00	2.51E+00	1.30E+00	6.36E-01	1.05E+00	1.61E+00	4.73E-01
STAD_TCGA-CG-4444	6.05E-01	1.56E+00	1.91E+00	1.39E+00	1.53E+00	4.64E+00	1.33E-01	7.34E-01	3.63E+00	1.65E+00	3.15E+00
STAD_TCGA-CG-4449	6.53E-01	2.14E+00	1.00E-01	1.76E+00	1.43E+00	2.94E+00	1.38E+00	5.33E-01	1.91E+00	1.07E+00	1.06E+00
STAD_TCGA-CG-4455	0.00E+00	7.63E-01	0.00E+00	0.00E+00	7.52E-01	2.62E+00	4.82E-01	0.00E+00	1.98E+00	9.32E-01	7.45E-01
STAD_TCGA-CG-4460	3.01E+00	1.12E+01	1.34E+01	1.40E+01	4.74E+00	4.01E+00	6.93E+00	6.02E+00	4.22E+00	1.44E+00	1.47E+00
STAD_TCGA-CG-4462	9.33E-01	2.43E+00	1.18E+00	1.25E+00	1.72E+00	1.01E+00	1.00E+00	6.00E-01	2.11E+00	1.30E+00	8.92E-01
STAD_TCGA-CG-4465	7.00E-01	5.29E+00	6.84E+00	5.78E+00	2.38E+00	4.79E+00	5.29E+00	5.08E+00	3.59E+00	5.17E-01	2.62E+00
STAD_TCGA-CG-4466	8.14E-01	3.46E+00	1.20E+00	2.03E+00	1.08E+00	2.96E+00	1.83E+00	3.32E+00	3.04E+00	1.47E+00	3.61E+00
STAD_TCGA-CG-4469	1.20E+00	3.62E+00	3.32E+00	2.60E+00	1.96E+00	2.17E+00	2.27E+00	2.37E+00	3.29E+00	1.62E+00	2.51E+00
STAD_TCGA-CG-4474	5.78E-01	1.97E+00	2.01E+00	9.78E-01	1.74E+00	1.28E+00	8.03E-01	3.67E-01	1.28E+00	9.78E-01	8.44E-01
STAD_TCGA-CG-4475	2.21E-01	1.63E+00	1.03E+00	8.03E-01	9.87E-01	2.45E+00	1.53E+00	6.00E-01	1.99E+00	9.45E-01	1.20E+00
STAD_TCGA-CG-4476	1.01E+00	2.45E+00	1.24E+00	1.94E+00	5.82E-01	2.48E+00	1.37E+00	1.21E+00	2.60E+00	1.64E+00	7.37E-01
STAD_TCGA-CG-4477	0.00E+00	1.71E+00	1.03E+00	8.17E-01	8.92E-01	2.09E+00	0.00E+00	4.16E-01	1.90E+00	8.44E-01	1.09E+00
STAD_TCGA-CG-5716	2.21E-01	8.16E-01	0.00E+00	4.94E-01	4.90E-01	0.00E+00	7.46E-01	4.00E-01	1.18E+00	0.00E+00	3.35E-01
