Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_5_multinomial_train3.5	0.9999999999999997	0.945	0.567	56.7%	0.088	32.65%	0.40922	0.935
ATP2B4_4_multinomial_train3.5	0.9999999999999991	0.947	0.585	58.5%	0.097	32.32%	0.5201	0.94
ATP2B4_5_multinomial_train3.6	0.9999999999999996	0.927	0.584	58.4%	0.089	37.376%	0.37356	0.91
ATP2B4_4_multinomial_train3.6	0.9999999999999987	0.948	0.544	54.4%	0.084	31.9%	0.39657	0.938
ATP2B4_4_multinomial_train3.7	0.9999999999999989	0.927	0.588	58.8%	0.092	37.427%	0.42869	0.911
ATP2B4_4_multinomial_train3.8	0.999999999999999	0.967	0.501	50.1%	0.072	25.23%	0.37178	0.962
ATP2B4_5_multinomial_train3.7	0.9999999999999996	0.904	0.68	68.0%	0.12	43.041%	0.53472	0.889
ATP2B4_4_multinomial_train3.9	0.9999999999999988	0.957	0.513	51.3%	0.085	29.531%	0.45822	0.952
ATP2B4_5_multinomial_train3.8	0.9999999999999996	0.884	0.718	71.8%	0.134	47.58%	0.5263	0.866
ATP2B4_5_multinomial_train3.9	0.9999999999999996	0.938	0.595	59.5%	0.105	34.622%	0.48815	0.93
ATP2B4_4_multinomial_train3.10	0.9999999999999993	0.873	0.678	67.8%	0.129	49.325%	0.65969	0.849
ATP2B4_5_multinomial_train3.10	0.9999999999999997	0.926	0.599	59.9%	0.109	37.876%	0.42738	0.915
ATP2B4_4_multinomial_train3.11	0.9999999999999989	0.953	0.563	56.3%	0.083	29.997%	0.43139	0.946
ATP2B4_4_multinomial_train3.12	0.9999999999999989	0.949	0.56	56.0%	0.091	31.906%	0.4786	0.941
ATP2B4_5_multinomial_train3.11	0.9999999999999997	0.906	0.707	70.7%	0.123	43.306%	0.53357	0.892
ATP2B4_4_multinomial_train3.13	0.9999999999999984	0.948	0.536	53.6%	0.091	31.778%	0.38201	0.941
ATP2B4_5_multinomial_train3.12	0.9999999999999997	0.943	0.599	59.9%	0.106	33.369%	0.38266	0.937
ATP2B4_4_multinomial_train3.14	0.9999999999999987	0.966	0.458	45.8%	0.068	26.126%	0.34316	0.96
ATP2B4_5_multinomial_train3.13	0.9999999999999998	0.945	0.556	55.6%	0.085	32.73%	0.39231	0.934
ATP2B4_4_multinomial_train3.15	0.9999999999999988	0.966	0.46	46.0%	0.079	26.295%	0.35671	0.961
ATP2B4_4_multinomial_train3.16	0.9999999999999987	0.943	0.533	53.3%	0.085	33.073%	0.41142	0.932
ATP2B4_5_multinomial_train3.14	0.9999999999999996	0.94	0.628	62.8%	0.11	34.982%	0.61907	0.933
ATP2B4_4_multinomial_train3.17	0.9999999999999989	0.922	0.648	64.8%	0.1	39.503%	0.44157	0.907
ATP2B4_4_multinomial_train3.18	0.9999999999999989	0.945	0.566	56.6%	0.093	32.816%	0.42199	0.936
ATP2B4_5_multinomial_train3.15	0.9999999999999998	0.895	0.687	68.7%	0.137	44.628%	0.58903	0.881
ATP2B4_5_multinomial_train3.16	0.9999999999999996	0.934	0.57	57.0%	0.101	35.837%	0.42844	0.924
ATP2B4_4_multinomial_train3.19	0.9999999999999987	0.927	0.662	66.2%	0.105	37.401%	0.49304	0.915
ATP2B4_5_multinomial_train3.17	0.9999999999999997	0.946	0.559	55.9%	0.094	32.486%	0.38291	0.938
ATP2B4_5_multinomial_train3.18	0.9999999999999996	0.931	0.608	60.8%	0.103	38.547%	0.46273	0.92
ATP2B4_4_multinomial_train3.20	0.9999999999999987	0.947	0.553	55.3%	0.086	31.892%	0.40292	0.938
ATP2B4_5_multinomial_train3.19	0.9999999999999997	0.914	0.658	65.8%	0.106	40.885%	0.5051	0.898
ATP2B4_4_multinomial_train3.21	0.9999999999999989	0.919	0.666	66.6%	0.1	40.094%	0.5653	0.902
ATP2B4_5_multinomial_train3.20	0.9999999999999997	0.931	0.594	59.4%	0.107	36.538%	0.47018	0.921
ATP2B4_4_multinomial_train3.22	0.9999999999999986	0.972	0.478	47.8%	0.072	23.744%	0.37315	0.969
ATP2B4_5_multinomial_train3.21	0.9999999999999997	0.926	0.587	58.7%	0.09	38.024%	0.43669	0.909
ATP2B4_5_multinomial_train3.22	0.9999999999999997	0.921	0.638	63.8%	0.101	39.221%	0.47078	0.905
ATP2B4_4_multinomial_train3.23	0.9999999999999987	0.931	0.584	58.4%	0.103	36.408%	0.48992	0.921
ATP2B4_4_multinomial_train3.24	0.999999999999999	0.958	0.484	48.4%	0.082	28.668%	0.42368	0.952
ATP2B4_5_multinomial_train3.23	0.9999999999999996	0.888	0.71	71.0%	0.114	48.557%	0.567	0.863
ATP2B4_4_multinomial_train3.25	0.999999999999999	0.955	0.5	50.0%	0.084	30.065%	0.36525	0.947
ATP2B4_5_multinomial_train3.24	0.9999999999999997	0.909	0.652	65.2%	0.106	41.92%	0.47969	0.89
ATP2B4_4_multinomial_train3.26	0.9999999999999987	0.957	0.535	53.5%	0.081	29.078%	0.39	0.95
ATP2B4_5_multinomial_train3.25	0.9999999999999997	0.944	0.543	54.3%	0.083	32.796%	0.37323	0.933
ATP2B4_5_multinomial_train3.26	0.9999999999999996	0.905	0.693	69.3%	0.124	43.176%	0.52814	0.891
ATP2B4_4_multinomial_train3.27	0.9999999999999989	0.949	0.531	53.1%	0.08	31.396%	0.40108	0.939
ATP2B4_5_multinomial_train3.27	0.9999999999999996	0.905	0.623	62.3%	0.106	42.76%	0.43128	0.884
ATP2B4_4_multinomial_train3.28	0.9999999999999989	0.945	0.533	53.3%	0.087	32.753%	0.44913	0.935
ATP2B4_4_multinomial_train3.29	0.9999999999999986	0.942	0.56	56.0%	0.098	33.971%	0.45619	0.934
ATP2B4_5_multinomial_train3.28	0.9999999999999996	0.937	0.604	60.4%	0.099	35.432%	0.44193	0.927
ATP2B4_5_multinomial_train3.29	0.9999999999999997	0.932	0.601	60.1%	0.104	36.539%	0.43049	0.922
ATP2B4_4_multinomial_train3.30	0.9999999999999987	0.958	0.515	51.5%	0.082	28.701%	0.40959	0.952
ATP2B4_5_multinomial_train3.30	0.9999999999999997	0.894	0.713	71.3%	0.134	46.468%	0.67846	0.879
ATP2B4_5_multinomial_train3.31	0.9999999999999997	0.937	0.565	56.5%	0.101	35.736%	0.42976	0.927
ATP2B4_5_multinomial_train3.32	0.9999999999999997	0.935	0.584	58.4%	0.096	35.814%	0.46352	0.924
ATP2B4_5_multinomial_train3.33	0.9999999999999997	0.953	0.552	55.2%	0.089	30.738%	0.455	0.947
ATP2B4_4_multinomial_train3.31	0.999999999999999	0.932	0.622	62.2%	0.105	36.274%	0.44879	0.923
ATP2B4_4_multinomial_train3.32	0.9999999999999988	0.941	0.56	56.0%	0.087	34.882%	0.42718	0.929
ATP2B4_5_multinomial_train3.34	0.9999999999999998	0.894	0.726	72.6%	0.113	45.417%	0.52335	0.872
ATP2B4_4_multinomial_train3.33	0.9999999999999988	0.954	0.559	55.9%	0.088	30.783%	0.37448	0.948
ATP2B4_4_multinomial_train3.34	0.9999999999999987	0.925	0.603	60.3%	0.101	37.873%	0.4653	0.912
ATP2B4_4_multinomial_train3.35	0.9999999999999986	0.962	0.508	50.8%	0.075	27.205%	0.35963	0.956
ATP2B4_5_multinomial_train3.35	0.9999999999999998	0.944	0.573	57.3%	0.1	33.344%	0.44393	0.937
ATP2B4_5_multinomial_train3.36	0.9999999999999994	0.93	0.64	64.0%	0.108	36.855%	0.52752	0.92
ATP2B4_4_multinomial_train3.36	0.9999999999999989	0.914	0.64	64.0%	0.099	40.687%	0.48429	0.894
ATP2B4_5_multinomial_train3.37	0.9999999999999997	0.929	0.574	57.4%	0.102	37.669%	0.44952	0.917
ATP2B4_5_multinomial_train3.38	0.9999999999999996	0.926	0.608	60.8%	0.107	39.007%	0.45943	0.914
ATP2B4_5_multinomial_train3.39	0.9999999999999997	0.926	0.612	61.2%	0.121	39.089%	0.36994	0.918
ATP2B4_5_multinomial_train3.40	0.9999999999999997	0.944	0.542	54.2%	0.087	32.953%	0.36466	0.935
ATP2B4_5_multinomial_train3.41	0.9999999999999996	0.925	0.672	67.2%	0.116	39.024%	0.64452	0.915
ATP2B4_4_multinomial_train3.37	0.9999999999999991	0.956	0.541	54.1%	0.084	30.029%	0.38899	0.949
ATP2B4_5_multinomial_train3.42	0.9999999999999998	0.927	0.608	60.8%	0.093	37.277%	0.4074	0.912
ATP2B4_5_multinomial_train3.43	0.9999999999999996	0.927	0.635	63.5%	0.105	37.498%	0.50061	0.915
ATP2B4_5_multinomial_train3.44	0.9999999999999994	0.902	0.713	71.3%	0.122	43.227%	0.51966	0.886
ATP2B4_5_multinomial_train3.45	0.9999999999999998	0.932	0.587	58.7%	0.091	36.116%	0.40044	0.918
ATP2B4_4_multinomial_train3.38	0.9999999999999988	0.964	0.488	48.8%	0.075	26.668%	0.39226	0.959
ATP2B4_5_multinomial_train3.46	0.9999999999999997	0.936	0.569	56.9%	0.108	36.356%	0.41979	0.927
ATP2B4_5_multinomial_train3.47	0.9999999999999996	0.934	0.548	54.8%	0.105	37.966%	0.4645	0.925
ATP2B4_5_multinomial_train3.48	0.9999999999999996	0.949	0.543	54.3%	0.088	31.609%	0.40275	0.94
ATP2B4_5_multinomial_train3.49	0.9999999999999997	0.904	0.673	67.3%	0.121	42.873%	0.47487	0.889
ATP2B4_5_multinomial_train3.50	0.9999999999999996	0.921	0.621	62.1%	0.108	39.372%	0.40855	0.908
ATP2B4_5_multinomial_train3.51	0.9999999999999997	0.907	0.707	70.7%	0.135	42.738%	0.60859	0.896
ATP2B4_5_multinomial_train3.52	0.9999999999999996	0.894	0.679	67.9%	0.102	45.095%	0.49254	0.864
ATP2B4_4_multinomial_train3.39	0.9999999999999989	0.913	0.61	61.0%	0.11	40.635%	0.43984	0.898
ATP2B4_5_multinomial_train3.53	0.9999999999999997	0.905	0.695	69.5%	0.125	42.969%	0.47576	0.891
ATP2B4_4_multinomial_train3.40	0.9999999999999988	0.92	0.615	61.5%	0.098	39.204%	0.43722	0.903
ATP2B4_4_multinomial_train3.41	0.9999999999999992	0.974	0.444	44.4%	0.07	22.616%	0.35453	0.971
ATP2B4_4_multinomial_train3.42	0.9999999999999989	0.943	0.579	57.9%	0.093	33.756%	0.36414	0.933
ATP2B4_4_multinomial_train3.43	0.999999999999999	0.922	0.608	60.8%	0.092	39.003%	0.47457	0.903
PMS2_2_multinomial_train3	0.999999999999996	0.708	0.71	71.0%	0.124	72.641%	0.36114	0.514
PMS1_2_multinomial_train3	0.999999999999997	0.907	0.59	59.0%	0.104	43.195%	0.32415	0.887
PMS1_2_multinomial_train3.1	0.9999999999999974	0.921	0.57	57.0%	0.087	39.103%	0.36595	0.899
MLH1_2_multinomial_train3	0.9999999999999962	0.979	0.238	23.8%	0.039	20.848%	0.27475	0.97
MSH6_5_multinomial_train3	0.999999999999997	0.982	0.211	21.1%	0.035	19.008%	0.19432	0.974
MSH6_4_multinomial_train3	0.9999999999999956	0.977	0.223	22.3%	0.04	21.54%	1.0757	0.967
MLH1_2_multinomial_train3.1	0.9999999999999961	0.98	0.234	23.4%	0.037	19.831%	0.27102	0.972
MSH2_1_multinomial_train3	0.9999999999999968	0.963	0.304	30.4%	0.058	28.382%	0.79981	0.954
MSH6_6_multinomial_train3	0.999999999999999	0.98	0.208	20.8%	0.039	20.606%	0.59812	0.972
MSH6_4_multinomial_train3.1	0.9999999999999957	0.974	0.255	25.5%	0.043	23.075%	1.4961	0.963
MLH1_2_multinomial_train3.2	0.9999999999999959	0.975	0.22	22.0%	0.041	22.304%	0.27239	0.964
MSH6_4_multinomial_train3.2	0.9999999999999952	0.968	0.262	26.2%	0.048	25.341%	1.08699	0.955
MSH6_5_multinomial_train3.1	0.999999999999997	0.983	0.213	21.3%	0.034	18.602%	0.2605	0.975
MSH6_4_multinomial_train3.3	0.9999999999999958	0.972	0.246	24.6%	0.044	23.729%	1.81034	0.959
MSH6_5_multinomial_train3.2	0.9999999999999966	0.987	0.19	19.0%	0.029	16.11%	0.13418	0.98
MSH6_4_multinomial_train3.4	0.9999999999999962	0.979	0.22	22.0%	0.038	20.757%	0.22257	0.969
MSH2_1_multinomial_train3.1	0.9999999999999966	0.971	0.265	26.5%	0.049	25.056%	0.42241	0.962
MSH6_6_multinomial_train3.1	0.999999999999999	0.979	0.223	22.3%	0.039	20.757%	2.10126	0.97
MSH6_5_multinomial_train3.3	0.9999999999999967	0.982	0.212	21.2%	0.035	19.025%	0.34498	0.975
PMS2_2_multinomial_train3.1	0.9999999999999959	0.681	0.755	75.5%	0.13	74.891%	0.39979	0.467
MSH6_6_multinomial_train3.2	0.9999999999999989	0.979	0.229	22.9%	0.04	21.069%	0.46327	0.971
MSH6_4_multinomial_train3.5	0.999999999999996	0.979	0.222	22.2%	0.037	20.488%	2.02846	0.968
MSH6_4_multinomial_train3.6	0.999999999999996	0.978	0.23	23.0%	0.039	21.06%	1.0608	0.968
MSH6_5_multinomial_train3.4	0.9999999999999966	0.979	0.225	22.5%	0.039	20.802%	0.79707	0.97
MLH1_2_multinomial_train3.3	0.9999999999999962	0.98	0.243	24.3%	0.037	19.944%	0.48347	0.972
MSH6_5_multinomial_train3.5	0.9999999999999968	0.981	0.219	21.9%	0.035	19.238%	0.49096	0.973
MSH6_5_multinomial_train3.6	0.9999999999999963	0.984	0.204	20.4%	0.032	17.578%	0.79326	0.977
MSH6_4_multinomial_train3.7	0.9999999999999957	0.978	0.232	23.2%	0.039	20.998%	1.23238	0.969
MSH2_1_multinomial_train3.2	0.9999999999999964	0.977	0.252	25.2%	0.043	22.375%	0.78182	0.969
MLH1_2_multinomial_train3.4	0.9999999999999962	0.976	0.244	24.4%	0.041	21.882%	0.69173	0.966
MSH6_5_multinomial_train3.7	0.9999999999999968	0.983	0.2	20.0%	0.036	19.034%	0.63984	0.977
PMS1_2_multinomial_train3.2	0.9999999999999973	0.905	0.581	58.1%	0.09	42.739%	0.3067	0.875
MSH6_4_multinomial_train3.8	0.999999999999996	0.98	0.216	21.6%	0.036	19.616%	0.53952	0.972
MSH2_1_multinomial_train3.3	0.9999999999999967	0.963	0.282	28.2%	0.057	28.319%	0.0736	0.953
MSH6_5_multinomial_train3.8	0.9999999999999967	0.986	0.205	20.5%	0.032	17.172%	0.52458	0.98
PMS2_2_multinomial_train3.2	0.9999999999999956	0.674	0.792	79.2%	0.136	75.024%	0.42362	0.474
MSH6_6_multinomial_train3.3	0.999999999999999	0.977	0.233	23.3%	0.042	21.953%	0.87467	0.969
MSH6_5_multinomial_train3.9	0.9999999999999962	0.982	0.21	21.0%	0.035	18.929%	0.32917	0.975
MSH6_4_multinomial_train3.9	0.9999999999999957	0.973	0.239	23.9%	0.044	23.397%	1.52033	0.963
MSH6_5_multinomial_train3.10	0.9999999999999971	0.985	0.197	19.7%	0.032	17.477%	0.20434	0.979
MSH2_1_multinomial_train3.4	0.9999999999999968	0.962	0.301	30.1%	0.056	28.252%	0.08171	0.95
PMS1_2_multinomial_train3.3	0.9999999999999973	0.883	0.652	65.2%	0.103	47.116%	0.48234	0.848
MSH6_6_multinomial_train3.4	0.999999999999999	0.977	0.242	24.2%	0.04	21.458%	0.74313	0.968
MSH6_5_multinomial_train3.11	0.9999999999999967	0.982	0.202	20.2%	0.034	18.601%	0.8618	0.975
MSH6_5_multinomial_train3.12	0.9999999999999968	0.989	0.159	15.9%	0.027	14.698%	0.50842	0.985
MSH6_4_multinomial_train3.10	0.9999999999999957	0.976	0.232	23.2%	0.039	21.505%	0.20019	0.965
MSH6_4_multinomial_train3.11	0.9999999999999958	0.971	0.253	25.3%	0.044	23.809%	0.28694	0.958
MSH6_6_multinomial_train3.5	0.9999999999999989	0.975	0.252	25.2%	0.043	22.51%	0.74623	0.966
PMS2_2_multinomial_train3.3	0.9999999999999958	0.721	0.707	70.7%	0.12	71.006%	0.34778	0.527
MSH6_5_multinomial_train3.13	0.9999999999999964	0.984	0.188	18.8%	0.033	18.144%	0.85048	0.976
PMS1_2_multinomial_train3.4	0.9999999999999976	0.931	0.536	53.6%	0.082	36.338%	0.34972	0.913
PMS2_2_multinomial_train3.4	0.9999999999999967	0.708	0.722	72.2%	0.124	71.972%	0.37468	0.51
PMS2_2_multinomial_train3.5	0.9999999999999961	0.682	0.774	77.4%	0.132	75.138%	0.40209	0.479
MSH6_4_multinomial_train3.12	0.999999999999996	0.975	0.236	23.6%	0.042	22.687%	1.18381	0.964
MSH6_4_multinomial_train3.13	0.9999999999999961	0.979	0.227	22.7%	0.037	20.502%	0.4884	0.968
MLH1_2_multinomial_train3.5	0.999999999999996	0.971	0.262	26.2%	0.043	23.853%	0.30097	0.957
MSH6_6_multinomial_train3.6	0.999999999999999	0.977	0.229	22.9%	0.04	21.455%	1.6944	0.968
PMS1_2_multinomial_train3.5	0.9999999999999971	0.918	0.528	52.8%	0.082	39.568%	0.35999	0.89
MSH6_6_multinomial_train3.7	0.9999999999999989	0.98	0.23	23.0%	0.038	20.476%	0.59843	0.971
PMS2_2_multinomial_train3.6	0.9999999999999959	0.691	0.76	76.0%	0.129	74.279%	0.39409	0.487
MLH1_2_multinomial_train3.6	0.9999999999999958	0.978	0.245	24.5%	0.04	21.222%	0.4797	0.969
MLH1_2_multinomial_train3.7	0.9999999999999958	0.979	0.222	22.2%	0.037	20.171%	0.0695	0.97
MSH6_4_multinomial_train3.14	0.9999999999999958	0.979	0.234	23.4%	0.037	20.35%	0.19818	0.969
MSH6_4_multinomial_train3.15	0.9999999999999961	0.979	0.223	22.3%	0.037	20.759%	0.41943	0.968
MSH2_1_multinomial_train3.5	0.9999999999999966	0.973	0.251	25.1%	0.046	23.678%	0.06194	0.964
MSH6_6_multinomial_train3.8	0.999999999999999	0.984	0.209	20.9%	0.033	17.855%	1.27994	0.977
MSH6_5_multinomial_train3.14	0.9999999999999964	0.989	0.177	17.7%	0.028	15.199%	0.26575	0.984
MSH6_5_multinomial_train3.15	0.9999999999999968	0.985	0.195	19.5%	0.032	17.492%	0.25712	0.978
MLH1_2_multinomial_train3.8	0.999999999999996	0.972	0.269	26.9%	0.045	23.787%	0.4853	0.961
MSH6_5_multinomial_train3.16	0.9999999999999971	0.983	0.187	18.7%	0.034	18.543%	0.70193	0.976
PMS1_2_multinomial_train3.6	0.9999999999999969	0.88	0.66	66.0%	0.105	47.366%	0.40636	0.844
MSH6_5_multinomial_train3.17	0.9999999999999964	0.979	0.218	21.8%	0.04	21.186%	0.19701	0.971
PMS1_2_multinomial_train3.7	0.9999999999999964	0.899	0.565	56.5%	0.091	43.933%	0.31361	0.864
MSH6_6_multinomial_train3.9	0.9999999999999989	0.98	0.227	22.7%	0.038	20.147%	0.73834	0.973
MLH1_2_multinomial_train3.9	0.999999999999996	0.978	0.232	23.2%	0.038	20.921%	1.11999	0.968
MSH6_4_multinomial_train3.16	0.999999999999996	0.975	0.243	24.3%	0.04	22.043%	0.27416	0.964
MSH6_6_multinomial_train3.10	0.9999999999999989	0.981	0.213	21.3%	0.037	19.724%	0.0481	0.973
PMS2_2_multinomial_train3.7	0.9999999999999963	0.694	0.751	75.1%	0.126	73.826%	0.39491	0.485
MSH6_6_multinomial_train3.11	0.9999999999999988	0.974	0.234	23.4%	0.045	23.351%	0.19081	0.966
MSH6_5_multinomial_train3.18	0.9999999999999968	0.982	0.205	20.5%	0.035	18.892%	0.68117	0.975
MSH6_5_multinomial_train3.19	0.9999999999999962	0.986	0.197	19.7%	0.031	17.126%	0.40126	0.979
MSH6_5_multinomial_train3.20	0.9999999999999968	0.981	0.21	21.0%	0.037	20.009%	0.7557	0.973
MSH2_1_multinomial_train3.6	0.9999999999999962	0.971	0.283	28.3%	0.05	25.183%	0.78854	0.963
MLH1_2_multinomial_train3.10	0.9999999999999957	0.975	0.253	25.3%	0.043	22.602%	0.48349	0.966
MSH6_5_multinomial_train3.21	0.9999999999999967	0.984	0.205	20.5%	0.034	18.408%	0.49051	0.977
MLH1_2_multinomial_train3.11	0.9999999999999961	0.97	0.279	27.9%	0.045	24.132%	0.5084	0.958
MSH6_5_multinomial_train3.22	0.9999999999999967	0.977	0.225	22.5%	0.041	21.71%	0.19583	0.968
PMS2_2_multinomial_train3.8	0.9999999999999958	0.683	0.772	77.2%	0.129	75.055%	0.42059	0.464
MSH6_6_multinomial_train3.12	0.9999999999999989	0.982	0.221	22.1%	0.036	19.254%	0.87046	0.975
MSH6_6_multinomial_train3.13	0.9999999999999989	0.972	0.236	23.6%	0.046	24.224%	1.01759	0.961
PMS2_2_multinomial_train3.9	0.999999999999996	0.709	0.721	72.1%	0.125	71.878%	0.36931	0.518
MSH2_1_multinomial_train3.7	0.9999999999999962	0.976	0.247	24.7%	0.043	22.492%	0.06574	0.968
MSH6_4_multinomial_train3.17	0.9999999999999958	0.983	0.209	20.9%	0.033	18.51%	1.62273	0.975
