Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
RNF168_0_multinomial_train1.25	0.999999999999999	0.902	0.491	49.1%	0.068	43.569%	0.24537	0.822
RNF168_0_multinomial_train1.26	0.999999999999999	0.893	0.484	48.4%	0.068	45.189%	0.24824	0.79
RNF168_0_multinomial_train1.27	0.999999999999999	0.907	0.495	49.5%	0.067	42.226%	0.28373	0.838
RNF168_0_multinomial_train1.28	0.999999999999999	0.882	0.576	57.6%	0.073	47.304%	0.33313	0.779
EXO1_0_multinomial_train1.19	0.9999999999999963	0.926	0.37	37.0%	0.05	39.13%	0.12773	0.809
RNF168_0_multinomial_train1.29	0.9999999999999991	0.896	0.506	50.6%	0.068	44.655%	0.25518	0.801
EXO1_0_multinomial_train1.20	0.9999999999999961	0.941	0.318	31.8%	0.045	34.655%	0.11279	0.853
RNF168_0_multinomial_train1.30	0.999999999999999	0.92	0.472	47.2%	0.062	39.68%	0.25436	0.857
RNF168_0_multinomial_train1.31	0.9999999999999991	0.898	0.502	50.2%	0.066	44.18%	0.26141	0.799
RNF168_0_multinomial_train1.32	0.9999999999999991	0.867	0.574	57.4%	0.079	50.17%	0.34946	0.755
RNF168_0_multinomial_train1.33	0.999999999999999	0.901	0.536	53.6%	0.069	43.092%	0.30008	0.828
EXO1_0_multinomial_train1.21	0.9999999999999966	0.922	0.387	38.7%	0.052	41.487%	0.13134	0.798
RNF168_0_multinomial_train1.34	0.9999999999999989	0.897	0.531	53.1%	0.067	44.259%	0.27319	0.801
EXO1_0_multinomial_train1.22	0.9999999999999964	0.941	0.348	34.8%	0.046	34.084%	0.11937	0.86
EXO1_0_multinomial_train1.23	0.999999999999996	0.94	0.333	33.3%	0.046	35.686%	0.11333	0.849
RNF168_0_multinomial_train1.35	0.999999999999999	0.915	0.463	46.3%	0.064	40.511%	0.24447	0.851
RNF168_0_multinomial_train1.36	0.999999999999999	0.896	0.485	48.5%	0.067	44.767%	0.24713	0.797
EXO1_0_multinomial_train1.24	0.9999999999999964	0.926	0.392	39.2%	0.05	39.891%	0.12889	0.813
RNF168_0_multinomial_train1.37	0.9999999999999991	0.872	0.586	58.6%	0.076	48.969%	0.3445	0.759
EXO1_0_multinomial_train1.25	0.999999999999996	0.925	0.383	38.3%	0.051	39.34%	0.13172	0.815
RNF168_0_multinomial_train1.38	0.9999999999999989	0.923	0.439	43.9%	0.061	38.781%	0.21981	0.866
EXO1_0_multinomial_train1.26	0.9999999999999962	0.922	0.368	36.8%	0.051	39.907%	0.13713	0.796
EXO1_0_multinomial_train1.27	0.9999999999999963	0.949	0.312	31.2%	0.042	32.516%	0.09924	0.872
EXO1_0_multinomial_train1.28	0.9999999999999959	0.934	0.34	34.0%	0.047	37.304%	0.11801	0.83
EXO1_0_multinomial_train1.29	0.999999999999996	0.943	0.341	34.1%	0.044	34.103%	0.11684	0.856
EXO1_0_multinomial_train1.30	0.999999999999996	0.946	0.305	30.5%	0.043	33.205%	0.0944	0.866
RNF168_0_multinomial_train1.39	0.9999999999999991	0.817	0.632	63.2%	0.09	58.154%	0.33271	0.647
RNF168_0_multinomial_train1.40	0.9999999999999991	0.894	0.492	49.2%	0.072	44.894%	0.283	0.816
EXO1_0_multinomial_train1.31	0.999999999999996	0.94	0.344	34.4%	0.045	35.367%	0.11744	0.845
EXO1_0_multinomial_train1.32	0.9999999999999962	0.925	0.377	37.7%	0.051	40.218%	0.13539	0.806
EXO1_0_multinomial_train1.33	0.9999999999999962	0.939	0.35	35.0%	0.046	35.424%	0.11343	0.845
RNF168_0_multinomial_train1.41	0.9999999999999989	0.892	0.555	55.5%	0.072	45.109%	0.31555	0.811
RNF168_0_multinomial_train1.42	0.9999999999999989	0.882	0.556	55.6%	0.08	47.918%	0.30014	0.808
EXO1_0_multinomial_train1.34	0.9999999999999957	0.944	0.34	34.0%	0.044	33.666%	0.10929	0.86
RNF168_0_multinomial_train1.43	0.999999999999999	0.89	0.527	52.7%	0.069	45.607%	0.2818	0.789
EXO1_0_multinomial_train1.35	0.9999999999999964	0.939	0.324	32.4%	0.047	37.191%	0.11486	0.849
EXO1_0_multinomial_train1.36	0.9999999999999961	0.924	0.375	37.5%	0.051	39.927%	0.12618	0.808
RNF168_0_multinomial_train1.44	0.9999999999999989	0.893	0.507	50.7%	0.072	45.109%	0.27127	0.811
EXO1_0_multinomial_train1.37	0.9999999999999966	0.925	0.371	37.1%	0.051	39.823%	0.11821	0.807
RNF168_0_multinomial_train1.45	0.999999999999999	0.904	0.483	48.3%	0.065	42.887%	0.26254	0.817
RNF168_0_multinomial_train1.46	0.9999999999999991	0.893	0.511	51.1%	0.067	44.959%	0.27952	0.787
RNF168_0_multinomial_train1.47	0.999999999999999	0.89	0.555	55.5%	0.073	45.736%	0.28607	0.81
RNF168_0_multinomial_train1.48	0.999999999999999	0.856	0.599	59.9%	0.082	51.623%	0.31942	0.738
RNF168_0_multinomial_train1.49	0.9999999999999991	0.893	0.504	50.4%	0.07	44.725%	0.27839	0.806
RNF168_0_multinomial_train1.50	0.999999999999999	0.873	0.537	53.7%	0.075	49.022%	0.28605	0.756
EXO1_0_multinomial_train1.38	0.9999999999999964	0.935	0.371	37.1%	0.048	36.779%	0.12523	0.84
RNF168_0_multinomial_train1.51	0.999999999999999	0.874	0.542	54.2%	0.074	48.51%	0.27073	0.758
RNF168_0_multinomial_train1.52	0.999999999999999	0.87	0.543	54.3%	0.071	49.796%	0.2902	0.718
EXO1_0_multinomial_train1.39	0.9999999999999962	0.938	0.353	35.3%	0.046	35.107%	0.11352	0.848
EXO1_0_multinomial_train1.40	0.9999999999999962	0.927	0.367	36.7%	0.05	39.489%	0.12176	0.814
RNF168_0_multinomial_train1.53	0.9999999999999991	0.924	0.451	45.1%	0.061	38.57%	0.24537	0.866
EXO1_0_multinomial_train1.41	0.9999999999999956	0.941	0.336	33.6%	0.045	34.676%	0.10618	0.849
EXO1_0_multinomial_train1.42	0.9999999999999963	0.946	0.331	33.1%	0.043	33.745%	0.10375	0.863
