acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
1.0,1.0,3.863143570201166,2.6231371578774776,4.125457285988913,25000.0,0,1.0,1.0,0.4502,0.9108333587646484,0.9111216315510046,3.7546691953521347,278.49781736793284,3.7546691953521347,15000,,,,,,,,,,0.8765,0.8755935708116053,7.198407217956739,5,0.005,0.1,0.0001,_all
