acc_mean,f1_mean,Lrec_mean,Lce_mean,Ltot_mean,epochs_mean,n_filter,stability_mean_refit0,stability_min_refit0,rec_refit0,acc_refit0,f1_refit0,Lrec_refit0,Lce_refit0,Ltot_refit0,epochs_refit0,stability_mean_refit1,stability_min_refit1,rec_refit1,acc_refit1,f1_refit1,Lrec_refit1,Lce_refit1,Ltot_refit1,epochs_refit1,acc_test,f1_test,rec_test,k,lr,lambda_c,lambda_p,fold
0.8670833349227905,0.8677288124939879,3.6830947932436553,425.92119650209827,3.6830947932436553,31000.0,0,0.93,0.69,0.4413,0.8833333253860474,0.883696379487368,3.6860447047325393,386.5423036068247,3.6860447047325393,15000,,,,,,,,,,0.86175,0.8609258707451531,7.004664632908185,5,0.005,0.0,0.0001,_all
