Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_boot.127	3.165999409247072e-108	0.5979109281348689	4.862587011088084e-130	0.16028290796516473	0.04441399426959963	2.5807023473675907e-247	0.018100378319248916	0.17929179131111772
OGG1_boot.128	1.691138692522953e-100	0.5343443662251348	4.9170678327337605e-197	0.193843779460712	0.010171350994421057	5.9e-322	0.10215070063325009	0.15948980268648202
OGG1_boot.129	1.146e-321	0.46598554117720303	2.623e-321	0.20708492835604617	0.03479191189457921	9.44e-322	0.07434875139983865	0.2177888671723331
OGG1_boot.130	2.63e-321	0.5416779879362996	3.08e-321	0.21983635354481665	0.03687479333697124	1.186e-321	0.022114455904056998	0.17949640927785535
OGG1_boot.131	1.0131492520438447e-268	0.45092008673046724	3.01e-321	0.27275446977624684	2.52e-321	1.77e-321	0.14093949463026514	0.13538594886302066
OGG1_boot.132	1.176e-321	0.5198544026287042	2.144e-321	0.13612208478636162	2.446e-321	2.055e-321	0.053018987574068636	0.2910045250108656
OGG1_boot.133	1.7834654333070175e-128	0.5262199520470461	1.2010169277867533e-91	0.2454527921190692	2.66e-321	2.55e-321	0.0914735990641163	0.13685365676976846
OGG1_boot.134	0.01530943380504707	0.5374312495683944	3.01e-321	0.22640686387819017	0.006368274938122692	2.47e-321	0.03601265071588206	0.17847152709436354
OGG1_boot.135	6.497e-321	0.5606234478930321	4.387e-321	0.25187003982769324	1.3929432917489334e-22	0.023107932159435834	0.023307472003023928	0.14109110811681483
OGG1_boot.136	3.345e-321	0.5729062694213732	4.77e-321	0.22032677753890711	0.02007928704686353	1.7666364894690754e-179	0.04142372328208169	0.1452639427107743
OGG1_boot.137	2.026e-321	0.49245554839125594	2.32e-321	0.4146358273831182	1.344e-321	1.497e-321	0.05725830667667522	0.035650317548950684
OGG1_boot.138	5.05e-321	0.5935083771277663	5.123e-321	0.22947968545180386	0.016682256862243557	3.61e-321	0.07122213572203004	0.08910754483615622
OGG1_real	3.947712330260945e-123	0.6822646422825085	0.016908909891738336	0.15455779149375293	0.04216174082628497	0.008455923000838413	0.0776582051276015	0.0179927873772753
OGG1_real.1	0.023429352689986464	0.6809785615097514	0.02168774418087991	0.1384129708385123	2.7691420467558857e-25	0.03251154359582375	0.07095171216622048	0.03202811501882572
OGG1_real.2	5.415e-321	0.545573350656502	4.78e-321	0.22135682520251437	0.02397922245657786	3.76e-321	0.04629854544681722	0.16279205623758855
UNG_boot	0.05955671504417858	0.04001424230574724	0.05454849250921215	0.10678792845430878	0.00986021452227819	0.4503795331587328	0.1958302144586134	0.08302265954692895
UNG_boot.1	0.05946303204327159	0.14329541150769975	0.08149761762016075	1.8266807116579467e-285	0.03903189157774893	0.4388521904554975	0.11724837840315336	0.12061147839246801
UNG_boot.2	1.3e-321	0.06171904884061632	0.06580207926549085	0.13399293089855405	0.010086374358249765	0.4162978661089636	0.11121729732178393	0.20088440320634152
UNG_boot.3	1.210510058354905e-136	0.01720438537965895	0.09312707199848089	0.17620267120575261	4.2e-322	0.42931914128323656	0.02846266552811255	0.2556840646047584
UNG_boot.4	0.005834939865038362	7.021242226692133e-247	0.06986861197392354	0.1696156748112522	0.027350341281737276	0.4005839060983598	0.14718244132530853	0.17956408464438045
UNG_boot.5	0.043882835915112446	0.1166260108481511	0.06684155612135037	0.05005917765528092	0.023988451094845903	0.3742028840370052	0.18324151325641458	0.14115757107183952
UNG_boot.6	0.03605770155161757	5.73999438109877e-16	0.0428592359522552	0.1676453679758697	1.93e-322	0.39516908272853535	0.11899634880784883	0.23927226298387294
UNG_boot.7	3.157e-321	1.0270661888240724e-45	0.07187897389326187	0.11625220103648004	8.713734536267948e-248	0.4846214877779367	0.08832834944203599	0.2389189878502855
UNG_boot.8	9.225893510064729e-190	0.08271031057623644	0.1068593631970955	0.12960216819574857	0.03264018914441171	0.4692386542316572	0.038301055372030456	0.1406482592828202
UNG_boot.9	1.75e-321	0.11993777847432999	0.07851792583777302	0.07985551682360012	0.018074979792316127	0.3860573240885735	0.15265656213764545	0.1648999128457619
UNG_boot.10	2.1487e-320	0.08071661708427458	0.04993751571223427	0.18956126696655634	1.05780676894711e-296	0.5194382902085837	0.120491671508148	0.03985463852020319
UNG_boot.11	4.046e-321	0.13061904525117193	0.06994193091123954	0.050717991592559915	0.026118290419134424	0.4192222276533626	0.08782280602468098	0.2155577081478507
UNG_boot.12	2.8686705766e-314	0.11170215084189533	0.0973341779203724	0.04056779532133097	6.212650500106836e-154	0.45915210322725564	0.21953262996986916	0.07171114271927652
UNG_boot.13	0.00646444057849821	0.004682162942740601	0.11504055289449548	0.15191361148947483	0.02306766849946313	0.4012180647014565	0.08560246871378624	0.21201103018008496
UNG_boot.14	1.36e-321	0.027624751765044246	0.05039565176932901	0.05710386125750433	7.6e-322	0.48929870864103375	0.10647493717926741	0.26910208938782143
UNG_boot.15	1.6582852464496182e-26	0.08833857689810344	0.07511102653733952	1.3204404626154817e-145	0.021288678913983734	0.5019597218898638	0.05031842345021056	0.262983572310499
UNG_boot.16	2.9e-321	0.05497139812891985	0.06970062609300855	0.10992136124407056	1.6010179340833029e-62	0.4444302352436337	0.17201173056908228	0.14896464872128523
