Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
EXO1_0_multinomial_train1.38	4.895310052854397e-172	1.2089973014682315e-186	0.0012209370692587407	9.7e-322	1.580378e-317	0.07637768598226762	0.9224013769484736	2.84836669e-315	3.11332461330833e-275	1.966e-321	1.043894188500183e-156
EXO1_0_multinomial_train1.39	3.59e-321	2.167972753463716e-286	5.154382172999224e-147	1.383e-321	2.7769949051148805e-217	8.393377127483204e-05	0.9999160662287253	9.86580116013306e-310	1.887e-321	3.950800031287568e-284	2.134e-321
EXO1_0_multinomial_train1.40	1.413e-321	1.76e-321	7.351562553464061e-154	1.285e-321	0.008501603128658749	0.015137754778234105	0.951155433335801	0.006669961623254378	0.018535247134051632	9.44e-322	2.06e-321
EXO1_0_multinomial_train1.41	2.417430649782378e-218	1.120398362877457e-186	3.0719208024535523e-215	1.067666e-318	0.044284519122150146	2.588868915669759e-84	0.9557154808778499	3.5878537985855685e-33	3.0582366911829013e-52	2.08e-321	2.554e-321
EXO1_0_multinomial_train1.42	2.75e-321	3.083e-321	2.85e-321	1.665e-321	1.9012325521852396e-34	0.0778527253699544	0.9039466425228083	0.01198573323672575	0.0047588183782325015	1.186e-321	0.0014560804922789535
EXO1_0_multinomial_train1.43	0.015046702846715476	5.139162861985047e-75	9.216219730118418e-50	6.27e-322	1.685e-321	8.729373021674426e-16	0.9849532971532836	1.1e-321	9.93e-322	1.05e-321	2.52e-321
EXO1_0_multinomial_train1.44	1.8438344651922182e-26	3.1814654815953943e-81	2.914580450942413e-70	1.64e-321	0.007504401725826021	0.05811775450334489	0.8988000351974512	3.447031357782438e-52	1.6463280575319438e-118	2.59e-321	0.03557780857337776
EXO1_0_multinomial_train1.45	0.027605049283289187	2.112562967130168e-19	8.401243321810367e-231	0.006648546941767795	2.603371131524401e-235	0.05471204555517155	0.9049991983097693	9.890458394070202e-117	5.154646097382696e-137	0.00603515991000231	1.7929071477427317e-130
EXO1_0_multinomial_train1.46	0.016613555295791567	2.7202195808655076e-11	2.737985530798558e-167	0.006782414238142938	1.1368469368234705e-263	0.06346944617884595	0.9131345842600174	5.351190492035216e-179	2.9438309035385312e-133	4.5017036377503003e-259	6.996305359970839e-69
EXO1_0_multinomial_train1.47	1.77e-321	2.12e-321	2.031979670458633e-151	1.527e-321	8.691692860324733e-269	0.02597939993232198	0.9669338213405441	4.1642417655563415e-149	0.007086778727133841	9.8e-322	2.095e-321
