Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
RNF168_boot.187	0.9999999999999952	0.914	0.455	45.5%	0.063	44.888%	0.18464	0.843
RNF168_boot.188	0.999999999999995	0.885	0.519	51.9%	0.073	51.202%	0.23516	0.788
RNF168_boot.189	0.9999999999999953	0.87	0.506	50.6%	0.077	54.021%	0.22291	0.76
RNF168_boot.190	0.9999999999999951	0.893	0.503	50.3%	0.07	50.329%	0.22011	0.801
RNF168_boot.191	0.9999999999999953	0.9	0.468	46.8%	0.068	48.732%	0.19661	0.815
RNF168_boot.192	0.9999999999999954	0.907	0.466	46.6%	0.065	45.858%	0.18867	0.83
RNF168_boot.193	0.9999999999999957	0.882	0.525	52.5%	0.074	51.183%	0.22636	0.783
RNF168_boot.194	0.9999999999999954	0.89	0.496	49.6%	0.071	51.715%	0.21413	0.795
RNF168_boot.195	0.9999999999999951	0.894	0.474	47.4%	0.07	50.35%	0.19578	0.805
RNF168_boot.196	0.9999999999999954	0.875	0.489	48.9%	0.075	54.091%	0.21126	0.762
RNF168_boot.197	0.9999999999999953	0.883	0.528	52.8%	0.073	52.04%	0.23855	0.783
RNF168_boot.198	0.9999999999999954	0.86	0.533	53.3%	0.078	58.491%	0.23813	0.726
RNF168_boot.199	0.9999999999999956	0.903	0.467	46.7%	0.067	47.904%	0.18679	0.822
RNF168_boot.200	0.9999999999999951	0.895	0.495	49.5%	0.069	48.588%	0.21712	0.808
RNF168_boot.201	0.9999999999999956	0.892	0.506	50.6%	0.07	50.825%	0.23621	0.8
RNF168_boot.202	0.9999999999999952	0.906	0.468	46.8%	0.066	46.201%	0.20754	0.828
RNF168_boot.203	0.9999999999999954	0.88	0.512	51.2%	0.074	52.203%	0.24057	0.776
RNF168_boot.204	0.9999999999999954	0.89	0.477	47.7%	0.07	50.173%	0.20674	0.793
RNF168_boot.205	0.9999999999999956	0.906	0.493	49.3%	0.066	47.605%	0.20499	0.827
RNF168_boot.206	0.9999999999999956	0.886	0.502	50.2%	0.072	50.692%	0.21699	0.789
RNF168_boot.207	0.9999999999999957	0.883	0.518	51.8%	0.072	51.869%	0.22188	0.78
RNF168_boot.208	0.9999999999999954	0.888	0.498	49.8%	0.072	50.108%	0.19873	0.793
RNF168_real	0.9999999999999989	0.89	0.5	50.0%	0.071	48.888%	0.21964	0.799
RNF168_real.1	0.9999999999999939	0.851	0.547	54.7%	0.083	56.546%	0.25611	0.727
RNF168_real.2	0.999999999999995	0.917	0.434	43.4%	0.062	45.696%	0.14927	0.851
MLH1_boot	0.999999999999995	0.918	0.461	46.1%	0.077	40.826%	0.17684	0.888
MLH1_boot.1	0.9999999999999953	0.91	0.453	45.3%	0.082	42.702%	0.17699	0.879
MLH1_boot.2	0.999999999999996	0.9	0.483	48.3%	0.085	44.627%	0.19347	0.86
MLH1_boot.3	0.9999999999999949	0.903	0.469	46.9%	0.084	44.073%	0.17994	0.866
MLH1_boot.4	0.9999999999999952	0.911	0.455	45.5%	0.079	42.171%	0.17908	0.875
MLH1_boot.5	0.999999999999995	0.909	0.452	45.2%	0.079	42.188%	0.1742	0.872
MLH1_boot.6	0.9999999999999956	0.904	0.473	47.3%	0.083	43.555%	0.185	0.868
MLH1_boot.7	0.9999999999999956	0.907	0.481	48.1%	0.083	43.313%	0.1809	0.873
MLH1_boot.8	0.9999999999999957	0.91	0.478	47.8%	0.085	43.111%	0.17909	0.884
MLH1_boot.9	0.999999999999995	0.912	0.475	47.5%	0.078	41.641%	0.17256	0.877
MLH1_boot.10	0.9999999999999953	0.909	0.47	47.0%	0.079	42.447%	0.18443	0.871
MLH1_boot.11	0.9999999999999954	0.919	0.423	42.3%	0.076	40.46%	0.14701	0.888
MLH1_boot.12	0.9999999999999952	0.903	0.5	50.0%	0.085	44.029%	0.19014	0.868
MLH1_boot.13	0.9999999999999948	0.906	0.47	47.0%	0.081	42.99%	0.17475	0.868
MLH1_boot.14	0.9999999999999954	0.901	0.493	49.3%	0.085	44.37%	0.18401	0.864
MLH1_boot.15	0.9999999999999957	0.905	0.478	47.8%	0.082	43.36%	0.18453	0.868
MLH1_boot.16	0.9999999999999953	0.921	0.416	41.6%	0.071	39.377%	0.14287	0.884
MLH1_boot.17	0.999999999999996	0.928	0.401	40.1%	0.069	38.147%	0.13541	0.895
MLH1_boot.18	0.9999999999999962	0.93	0.416	41.6%	0.068	37.516%	0.14338	0.899
MLH1_boot.19	0.9999999999999957	0.929	0.395	39.5%	0.069	37.772%	0.13346	0.899
MLH1_boot.20	0.9999999999999956	0.934	0.399	39.9%	0.064	36.03%	0.13208	0.903
MLH1_boot.21	0.9999999999999957	0.935	0.414	41.4%	0.063	35.772%	0.1419	0.902
MLH1_boot.22	0.9999999999999958	0.927	0.431	43.1%	0.068	37.934%	0.14791	0.892
MLH1_boot.23	0.9999999999999956	0.935	0.391	39.1%	0.063	35.784%	0.13756	0.902
MLH1_boot.24	0.999999999999996	0.931	0.413	41.3%	0.067	37.195%	0.14716	0.9
MLH1_boot.25	0.9999999999999958	0.935	0.379	37.9%	0.064	35.874%	0.12333	0.905
MLH1_boot.26	0.999999999999996	0.932	0.4	40.0%	0.066	36.919%	0.1341	0.899
MLH1_boot.27	0.9999999999999957	0.936	0.398	39.8%	0.064	35.957%	0.13385	0.905
MLH1_boot.28	0.9999999999999958	0.924	0.416	41.6%	0.069	38.637%	0.14193	0.886
MLH1_boot.29	0.9999999999999956	0.911	0.429	42.9%	0.075	41.397%	0.15237	0.868
MLH1_boot.30	0.9999999999999953	0.931	0.409	40.9%	0.067	37.27%	0.14215	0.899
MLH1_boot.31	0.9999999999999957	0.924	0.436	43.6%	0.072	39.126%	0.14908	0.892
MLH1_boot.32	0.9999999999999959	0.924	0.43	43.0%	0.069	38.603%	0.14714	0.887
